"","X","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"64",1512,3e+05,0.8,0.001,0,0.269437710349783,7.82640739017368e-06,0.000962031824700501,0.616247917026789,0.0332385304754358,1.58492949932941e-06,0.000188046301586935,0.155270311174026,"BR"
"65",1612,30000,0.3,0.01,1,1,-0.00245493936137283,-0.0328342374936709,-0.941490295181922,0,0.00313717630375404,0.0199322272625501,0.048641679447413,"BR"
"66",1712,3e+05,0.3,0.01,1,0.670451262584191,-5.48974145555689e-06,-0.000928850102245786,-0.469472441668898,0.0155911947830925,2.06372584790121e-07,3.00839163779238e-05,0.0137573541594755,"BR"
"67",1812,30000,0.8,0.01,1,0.971147186147186,-0.000482339797455184,-0.0162453451144144,-0.916135342584416,0.0388674052569904,0.000129463185233476,0.00172697241651024,0.0344318827834975,"BR"
"68",1912,3e+05,0.8,0.01,1,0.536605524844062,-1.10665849502632e-06,-0.000184183902140987,-0.115417311284802,0.00825375230086639,9.54465545389606e-08,1.42704514487097e-05,0.00755256375205634,"BR"
"69",2012,30000,0.3,0.001,1,0.61680092105253,-4.45464388101414e-05,-0.00221997651111858,-0.34874955906003,0.0577079133917193,2.20208271505704e-05,0.00103882533014421,0.137094992513307,"BR"
"70",2112,3e+05,0.3,0.001,1,0.254574672049646,6.86188446390607e-06,0.000866458153915998,0.564639188327178,0.0258598108571866,1.67091640839339e-06,0.000223466326756243,0.201620890081032,"BR"
"71",2212,30000,0.8,0.001,1,0.327624552057724,4.73462546606752e-05,0.00216522890193435,0.4922611039166,0.0325264557942705,9.3270457427664e-06,0.00038382074717237,0.0992662045097351,"BR"
"72",2312,3e+05,0.8,0.001,1,0.256741157038186,6.40920409397374e-06,0.000800163079938576,0.496579658887716,0.0386378877684548,1.14076807678032e-06,0.000133788453230826,0.0976777635403163,"BR"
"73",14,30000,0.3,0.01,-1,1,-0.00185670345767406,-0.0216215454620412,-0.665110029499688,0,0.00166644154539534,0.0124830611353456,0.226350274070525,"cl1"
"74",114,3e+05,0.3,0.01,-1,0.535054060706083,3.74561333965117e-05,0.00331909466866462,2.39025467155667,0.013760506645237,6.10677978851119e-06,0.000403568577684156,0.380416092135971,"cl1"
"75",214,30000,0.8,0.01,-1,0.578653947120766,0.000139380061985819,0.00330018974978076,0.437294343860268,0.07071032047493,0.000149123229614449,0.00334502663961846,0.434930240051827,"cl1"
"76",313,3e+05,0.8,0.01,-1,0.508915063880231,3.10921851606246e-05,0.00299151764344787,2.2780811769909,0.00869541839839193,2.69052783437198e-06,0.000184203222078998,0.176845893708639,"cl1"
"77",413,30000,0.3,0.001,-1,0.519703860164589,0.000416943357617017,0.0109986893930014,2.46205245052918,0.0376497938950736,0.000153483393673879,0.00309720691238382,0.913734220104216,"cl1"
"78",513,3e+05,0.3,0.001,-1,0.495416365309673,1.70824785642016e-05,0.00180414888514909,1.20272836143989,0.0187072258585678,4.76065415555639e-06,0.000450493770202277,0.414754852177939,"cl1"
"79",613,30000,0.8,0.001,-1,0.490358547987346,0.000310412817473744,0.00965674802465566,2.5742568964485,0.0256008329665255,0.000108499212816605,0.0023671792068303,0.766467739458623,"cl1"
"80",713,3e+05,0.8,0.001,-1,0.507997745097296,8.76287847389959e-06,0.00100894294906088,0.603554752107665,0.0165985187868064,1.8595368953463e-06,0.000216199122734575,0.15960805925042,"cl1"
"81",813,30000,0.3,0.01,0,0.75,-0.000692161407476436,-0.0158061162985905,-0.51687979734629,0.5,0.000827550384862394,0.0159411629884817,0.697206956185831,"cl1"
"82",913,3e+05,0.3,0.01,0,0.530196128852673,2.82846836753386e-05,0.00291190239026567,2.4563912903915,0.0110048052354405,2.42147953156876e-06,0.000189647287358369,0.227796810048502,"cl1"
"83",1013,30000,0.8,0.01,0,0.638841539001722,5.35747761555955e-06,6.32995234225845e-05,0.0434391489302954,0.117843736668275,0.000125277071604223,0.00309513567803762,0.346631302101394,"cl1"
"84",1113,3e+05,0.8,0.01,0,0.510233691475974,2.14995555644506e-05,0.00242411285722814,2.07636189690271,0.011439715174342,1.53641779251091e-06,0.000142323239488162,0.170012643710611,"cl1"
"85",1213,30000,0.3,0.001,0,0.507454917349422,0.000328338038876551,0.0105005228255745,3.14338836937283,0.0537458129763667,6.17227811060996e-05,0.00162294080733459,0.929086640492602,"cl1"
"86",1313,3e+05,0.3,0.001,0,0.506657636420436,1.39423784367152e-05,0.00163536918459657,1.19486494361822,0.0198737136363676,3.16710895143255e-06,0.000310342801714023,0.261988675399334,"cl1"
"87",1413,30000,0.8,0.001,0,0.528110650275123,0.000195604434749073,0.00698746799229225,1.82481850146371,0.0155841119091198,4.68417025873158e-05,0.00137362851373673,0.466781995439581,"cl1"
"88",1513,3e+05,0.8,0.001,0,0.495344605940796,1.44092114614499e-05,0.00161074364790908,1.1115381237472,0.014544404042772,5.32084796774361e-06,0.000476302318670449,0.371175664674777,"cl1"
"89",1613,30000,0.3,0.01,1,1,-0.00252801454753928,-0.0320964345906181,-0.730350815144893,0,0.00367335695155131,0.0387387875322847,0.263744375110203,"cl1"
"90",1713,3e+05,0.3,0.01,1,0.524442181896892,3.18463455183384e-05,0.00317744994396621,2.731575298907,0.0159929399726624,2.40217455365728e-06,0.000210439562055352,0.289081434549942,"cl1"
"91",1813,30000,0.8,0.01,1,0.668354423354423,-0.000135612389885124,-0.00299916846632213,-0.215335994340596,0.134971682028609,0.000133896547321196,0.00278749103673191,0.194712239125003,"cl1"
"92",1913,3e+05,0.8,0.01,1,0.510189687824108,2.10086343681454e-05,0.002434951050097,2.19440658779186,0.0101763464205575,1.14929941724901e-06,0.000102978745142701,0.124312185984567,"cl1"
"93",2013,30000,0.3,0.001,1,0.56536988026309,0.000278177501611868,0.00888718460452073,2.34419222726029,0.0479258546730693,7.71818691715516e-05,0.00208576310356537,0.891479799397486,"cl1"
"94",2113,3e+05,0.3,0.001,1,0.49631039049983,1.51169388117019e-05,0.00170875543203241,1.25553632961756,0.0229043696730609,5.20706875918132e-06,0.00055187125940597,0.551457138475444,"cl1"
"95",2213,30000,0.8,0.001,1,0.514506159728984,0.00022198579730162,0.0080188114126294,2.32876602279404,0.0264433631776941,2.58540913364755e-05,0.000880037151336423,0.427786894899299,"cl1"
"96",2313,3e+05,0.8,0.001,1,0.507541602860126,9.02371384266696e-06,0.00106547006353951,0.697795554449696,0.0194955577915804,4.66358587741632e-06,0.000493885375886651,0.374684526690972,"cl1"
"97",15,30000,0.3,0.01,-1,1,-0.00191059561638991,-0.0248003452182711,-0.798725496978455,0,0.00147672504161386,0.00630618716337522,0.16590690581423,"cl2"
"98",115,3e+05,0.3,0.01,-1,0.50151701675152,1.4577459627495e-05,0.00153821457018457,0.932962689997667,0.0156339173198774,2.345105223214e-06,0.00021482057592833,0.164063572634459,"cl2"
"99",215,30000,0.8,0.01,-1,0.780605317641931,-0.0002435724511558,-0.00762735059769731,-0.60851472420091,0.101947655377804,0.000119831984646909,0.00312505962755396,0.130249323047609,"cl2"
"100",314,3e+05,0.8,0.01,-1,0.478574525102466,1.71596157165904e-05,0.00185533979293138,1.25850868530733,0.00810562771387327,1.16065024298748e-06,9.94743170260092e-05,0.092797751968214,"cl2"
"101",414,30000,0.3,0.001,-1,0.497949811283477,0.000161331637886312,0.00513907449432158,0.97327099917797,0.0414425144930475,5.19972406115909e-05,0.00148362256728372,0.372722808812861,"cl2"
"102",514,3e+05,0.3,0.001,-1,0.46906635481998,1.0574074177601e-05,0.00120039329436809,0.741445497314615,0.027056253949718,2.03206384436731e-06,0.000221077828729715,0.184890955270424,"cl2"
"103",614,30000,0.8,0.001,-1,0.461250191907574,0.000176709852727862,0.00621956113443223,1.47220054633205,0.0193606578326353,4.86872345584845e-05,0.00133900341897888,0.358216988717165,"cl2"
"104",714,3e+05,0.8,0.001,-1,0.480130377237523,5.32607804144105e-06,0.000641513267329509,0.366222243213551,0.018255885714932,9.67641975680545e-07,0.000124047334405853,0.0882741493475583,"cl2"
"105",814,30000,0.3,0.01,0,1,-0.000845902751471009,-0.0221616063293184,-0.921455394059383,0,0.000593802569421699,0.0077761110227321,0.0806044379009895,"cl2"
"106",914,3e+05,0.3,0.01,0,0.48894587066231,1.15958182636298e-05,0.00141298434327702,1.00982912746238,0.0051255193304858,1.17476670997378e-06,0.000136266852503413,0.133443629386454,"cl2"
"107",1014,30000,0.8,0.01,0,0.849025572105664,-0.000283896294647102,-0.0093681093370045,-0.717747349850628,0.0848899893230669,7.80787380922505e-05,0.00191701101566492,0.0770618084861343,"cl2"
"108",1114,3e+05,0.8,0.01,0,0.479553211079067,1.19406078600139e-05,0.00150304136448402,1.15386006483537,0.0146028331719631,8.41273907942405e-07,9.72838213496286e-05,0.101901899940809,"cl2"
"109",1214,30000,0.3,0.001,0,0.475418924535476,0.000138262246084403,0.00531263690705336,1.33021433223106,0.0402760351707011,3.2398488297846e-05,0.0011751779679233,0.449603960103598,"cl2"
"110",1314,3e+05,0.3,0.001,0,0.477522473675891,8.2298552534089e-06,0.00104211809825225,0.710555068350205,0.0175938258297105,1.92390492795766e-06,0.000220956683813102,0.170468922627655,"cl2"
"111",1414,30000,0.8,0.001,0,0.500330938493651,0.00010494589127858,0.00420682613204175,0.98899681259349,0.0149171324291783,1.43510876505685e-05,0.000589325256226285,0.216680005279003,"cl2"
"112",1514,3e+05,0.8,0.001,0,0.465369741629587,8.57219492256556e-06,0.00103488104444954,0.664322208018426,0.0129956741952408,2.47030033998182e-06,0.00025069918919221,0.175870181992922,"cl2"
"113",1614,30000,0.3,0.01,1,1,-0.00232282025957418,-0.0325088429416637,-0.941103897344858,0,0.00287514531969159,0.0139630879051197,0.0966325141846464,"cl2"
"114",1714,3e+05,0.3,0.01,1,0.488050113266969,1.16262707279478e-05,0.00140931760907433,0.997995977696192,0.0180525798261175,1.09576741214267e-06,0.000130813159274268,0.126982581402333,"cl2"
"115",1814,30000,0.8,0.01,1,0.949242424242424,-0.000412269558324353,-0.0122943463946673,-0.783374411035722,0.0447987751963685,0.000111881462834072,0.00215750465622928,0.0744997628736976,"cl2"
"116",1914,3e+05,0.8,0.01,1,0.480196495689999,1.23792778300024e-05,0.00159080271367343,1.29347136718323,0.0111430496307249,6.36829154902073e-07,7.04257073373819e-05,0.0767973399146643,"cl2"
"117",2014,30000,0.3,0.001,1,0.535986317349663,8.49654382964651e-05,0.00333550314149897,0.735470308203395,0.0584932859284956,3.47796889583298e-05,0.00135297996355976,0.389932878195796,"cl2"
"118",2114,3e+05,0.3,0.001,1,0.463977715465047,1.15291593907916e-05,0.00130937998851443,0.952485026994775,0.0208819310411275,9.71029922679278e-06,0.000865518783185717,0.821676371472371,"cl2"
"119",2214,30000,0.8,0.001,1,0.486595691039323,0.000128367604536232,0.00517321015413627,1.34541112690207,0.032904522063583,1.46700400239312e-05,0.00059715530514377,0.239350384525544,"cl2"
"120",2314,3e+05,0.8,0.001,1,0.481481661959503,6.0864802545446e-06,0.000759682649241033,0.472796913651177,0.0169763760794875,2.12933213592404e-06,0.000247387143228508,0.170894340666006,"cl2"
"121",16,30000,0.3,0.01,-1,1,-0.00189742990063071,-0.0232203077319785,-0.756307764152109,0,0.00155581676233069,0.00914998114774991,0.136864244018394,"cl3"
"122",116,3e+05,0.3,0.01,-1,0.514736873844043,2.39203777861751e-05,0.00232684239154766,1.5279824656947,0.0148023766836246,3.88189954474281e-06,0.000300563262382682,0.25159720320232,"cl3"
"123",216,30000,0.8,0.01,-1,0.727870516211477,-9.43494438177948e-05,-0.00250149145034888,-0.19995611560553,0.0946740435437802,0.000119218841707259,0.00311625927256312,0.251856351010568,"cl3"
"124",315,3e+05,0.8,0.01,-1,0.491742796174436,2.27871270988954e-05,0.00234004441003303,1.67017707750637,0.0075756068188611,1.79898617665812e-06,0.000137096926874291,0.12511468050289,"cl3"
"125",415,30000,0.3,0.001,-1,0.507411876779317,0.000266500920632777,0.00775642815825216,1.58529542117293,0.0380071360876277,9.2982246817854e-05,0.00220181916091123,0.588000773507409,"cl3"
"126",515,3e+05,0.3,0.001,-1,0.489554594130192,1.31354331383331e-05,0.0014469698803123,0.92329486646737,0.0194532531448231,3.1501962610756e-06,0.000323225671547963,0.280363916064669,"cl3"
"127",615,30000,0.8,0.001,-1,0.47220645948405,0.000230218205044474,0.00767259968843581,1.9121076415576,0.0213154296889064,7.26220042357807e-05,0.00179053363613324,0.51541448242608,"cl3"
"128",715,3e+05,0.8,0.001,-1,0.50208157540507,6.66525898557147e-06,0.000788253631226333,0.458579982033254,0.0160290143300218,1.32934669880726e-06,0.000162148570005452,0.11556926255931,"cl3"
"129",815,30000,0.3,0.01,0,1,-0.000823736922422616,-0.0198353013174785,-0.796139602739152,0,0.000723039922775377,0.0123477896520621,0.30534120641914,"cl3"
"130",915,3e+05,0.3,0.01,0,0.507469298243357,1.83955005682645e-05,0.00207364434985959,1.59917321142851,0.0112734848392326,1.58917172653784e-06,0.000152390845160893,0.167169843561552,"cl3"
"131",1015,30000,0.8,0.01,0,0.733030474737569,-0.000172099541660106,-0.00497908770493621,-0.421901552248633,0.105607490499957,9.44689529423402e-05,0.00253370443933424,0.181275022784156,"cl3"
"132",1115,3e+05,0.8,0.01,0,0.493240721648571,1.57643871670202e-05,0.00189145952656073,1.52288276234945,0.0130637364778273,1.11747048812216e-06,0.000116575410800637,0.129238438747444,"cl3"
"133",1215,30000,0.3,0.001,0,0.492249555253125,0.000216798265794704,0.00764023242000837,2.08005002388135,0.0450196817424801,4.36369263202592e-05,0.00136712439437516,0.646692383011334,"cl3"
"134",1315,3e+05,0.3,0.001,0,0.499085826839332,1.04793661719119e-05,0.00128477953380938,0.901000427165168,0.0217093128164832,2.37520078524559e-06,0.000253561261208707,0.203748100175171,"cl3"
"135",1415,30000,0.8,0.001,0,0.515874690534094,0.000141016186718781,0.00537501051922928,1.32112104892952,0.0135787793383353,2.71334584895951e-05,0.000905600459339964,0.308236719294071,"cl3"
"136",1515,3e+05,0.8,0.001,0,0.490720488646699,1.09478287721362e-05,0.00127784690247047,0.846008847649107,0.0147856997822432,3.66390674874816e-06,0.000350446549586487,0.256892286223264,"cl3"
"137",1615,30000,0.3,0.01,1,1,-0.0025308489857335,-0.032481048655679,-0.905407497025484,0,0.0033555041630285,0.0262115618566856,0.0588803946469196,"cl3"
"138",1715,3e+05,0.3,0.01,1,0.503010508367987,1.99711819169095e-05,0.00220688547025712,1.71353056759011,0.0175633238826019,1.60773427252246e-06,0.000166762912421102,0.192820074709614,"cl3"
"139",1815,30000,0.8,0.01,1,0.834124764124764,-0.000309519845344858,-0.00806291228152921,-0.571066150566562,0.085444091041406,0.000122445826274852,0.00238301925843487,0.0956339758016674,"cl3"
"140",1915,3e+05,0.8,0.01,1,0.493721245130106,1.58003215241659e-05,0.00194241102280604,1.65063697244365,0.00929548340115111,8.43734375953938e-07,8.45751883498077e-05,0.0959712549082211,"cl3"
"141",2015,30000,0.3,0.001,1,0.547174106355857,0.000164528782141294,0.00584458575920043,1.39865711759996,0.0559340606213458,5.1633670570926e-05,0.00169259627391073,0.599822929214437,"cl3"
"142",2115,3e+05,0.3,0.001,1,0.489463744297305,1.19574532394953e-05,0.0013996319385103,0.99163188135482,0.0223031238027307,4.76206360223432e-06,0.000510786804267893,0.463354783074494,"cl3"
