"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"1051",3e+05,0.3,0.001,1,0.323107116784279,-1.20594709214849e-07,-1.7319487348455e-05,-0.00973723744524959,0.027429054322762,2.3738034068309e-07,3.4198908929e-05,0.0195999724116855,"EB"
"1101",30000,0.8,0.001,1,0.40518440440775,-5.52797757583776e-06,-0.000285988662094674,-0.0558896311982137,0.0616469202020654,5.85756494501001e-06,0.000297870247755622,0.0613849723227921,"EB"
"1151",3e+05,0.8,0.001,1,0.310150656878565,3.67296004849026e-08,5.55869663616162e-06,0.0035475523662765,0.0282020732143388,2.68582661960855e-07,3.67315900676441e-05,0.0202871404226987,"EB"
"11",30000,0.3,0.01,-1,1,-0.00120942894497643,-0.0259567085640358,-0.928104441622946,0,0.000961949088084655,0.00663553397450044,0.0869613943150562,"FIQT"
"511",3e+05,0.3,0.01,-1,0.513726412456746,-3.41088487026769e-06,-0.000438108895707563,-0.199543804868998,0.016129532849634,1.27837722145203e-06,0.000157659921184107,0.0636750409454178,"FIQT"
"1011",30000,0.8,0.01,-1,0.856299930038739,-0.000401268227870819,-0.013113583318451,-0.839711720471253,0.0651548116624261,0.000154356031228038,0.00301372757385215,0.0584989329439927,"FIQT"
"1511",3e+05,0.8,0.01,-1,0.437888828123683,2.92867105063014e-06,0.000376218763503282,0.214859517029004,0.00871810573507032,6.74697468017986e-07,8.79890749530202e-05,0.0560827257496969,"FIQT"
"2011",30000,0.3,0.001,-1,0.415686973016835,4.78849598064059e-05,0.00180839271417448,0.371425272988301,0.0441651637781744,5.01454784227457e-05,0.00188207908233711,0.387825965767338,"FIQT"
"2511",3e+05,0.3,0.001,-1,0.383009226408282,8.89038565018798e-06,0.0010304250814719,0.625848173921049,0.0211277822445466,2.06151859668382e-06,0.000216547433874419,0.158989624791243,"FIQT"
"3011",30000,0.8,0.001,-1,0.362739849697074,0.00010134519107534,0.00371130994750975,0.753572800168134,0.024123671136296,2.75525782342865e-05,0.00100517218348518,0.27518672430445,"FIQT"
"3511",3e+05,0.8,0.001,-1,0.390834300813757,6.85766929172583e-06,0.000804554320455865,0.465202502973284,0.0160787898928606,1.47180981822976e-06,0.000158880521319554,0.10558449496172,"FIQT"
"4011",30000,0.3,0.01,0,1,-0.000903475147466964,-0.0241664955806156,-0.946171435131194,0,0.000447082637248034,0.00524865776896701,0.0596242780970536,"FIQT"
"4511",3e+05,0.3,0.01,0,0.517114449415995,-1.88341663186039e-06,-0.000287858387991142,-0.15987988627482,0.0137863271503165,7.43672491526646e-07,0.000109449203618859,0.0541766812674911,"FIQT"
"5011",30000,0.8,0.01,0,0.910434208435466,-0.000380119445627987,-0.0134987028173094,-0.881229197247684,0.0681018131759095,0.000165871462616902,0.00212616160928131,0.0424295452495698,"FIQT"
"5511",3e+05,0.8,0.01,0,0.427499729935098,2.34574175839877e-06,0.000349490706205853,0.23246576810007,0.00716059818796772,3.52474353956557e-07,5.26992234538729e-05,0.0393405307640754,"FIQT"
"6011",30000,0.3,0.001,0,0.414160029267557,4.27416286844518e-05,0.00190603435008201,0.444306235999629,0.050535887968873,3.65174085908713e-05,0.00143386165068014,0.355161912879654,"FIQT"
"6511",3e+05,0.3,0.001,0,0.388745104895306,6.77197986597732e-06,0.000868635935264466,0.574532088652788,0.0222790244962698,1.55962647078435e-06,0.00020078447906715,0.168086322511027,"FIQT"
"7011",30000,0.8,0.001,0,0.366225753988417,7.61691620437129e-05,0.00322676586437548,0.746569319825691,0.0292745054700689,1.51888835391121e-05,0.000648581309957212,0.198624510921982,"FIQT"
"7511",3e+05,0.8,0.001,0,0.394697478215828,6.2396172626783e-06,0.000781897168321118,0.488634909998969,0.0184283188756797,1.47635537306676e-06,0.000179883877454567,0.134130848952223,"FIQT"
"8011",30000,0.3,0.01,1,1,-0.00140421270937284,-0.0286532963530431,-0.971223154191554,0,0.0020697494345009,0.00818508026006155,0.0496362391351607,"FIQT"
"8511",3e+05,0.3,0.01,1,0.554560339122599,-3.80693048678414e-06,-0.000603233549269195,-0.317075941169587,0.0176791825569802,7.42908391501759e-07,0.000113103861975481,0.048656425610338,"FIQT"
"9011",30000,0.8,0.01,1,0.952670161537809,-0.000425992600005756,-0.0156261487906088,-0.921258884579408,0.072504852592481,8.26774351447428e-05,0.00234424261482459,0.045844696809581,"FIQT"
"9511",3e+05,0.8,0.01,1,0.415936236282853,2.4298375977803e-06,0.000368916924140732,0.252080433812596,0.00901468697416252,3.12950569539682e-07,4.84241601706615e-05,0.0379196134573282,"FIQT"
"10011",30000,0.3,0.001,1,0.441245976419721,2.28711029123385e-05,0.00102395490167821,0.251883358539486,0.0649096076488976,3.51217216331287e-05,0.00153423035886538,0.388342103639439,"FIQT"
"10511",3e+05,0.3,0.001,1,0.381665200382943,7.01155136207214e-06,0.000888030496866251,0.579063831375593,0.0226857395836653,1.4655100888107e-06,0.000182074118175553,0.146374630404426,"FIQT"
"11011",30000,0.8,0.001,1,0.348158981040708,8.00406146960911e-05,0.00346502292585497,0.848259693811657,0.0266672668951923,1.51766136628908e-05,0.000680964147384045,0.241904834664949,"FIQT"
"11511",3e+05,0.8,0.001,1,0.402071489906127,6.67350811231784e-06,0.000823726808438426,0.511106957487947,0.0186211074968297,1.60293376582947e-06,0.000183460077315053,0.133954875049819,"FIQT"
"12",30000,0.3,0.01,-1,1,-0.00124144495782326,-0.0250424579902767,-0.899181271782445,0,0.00110030382176618,0.0100293140571484,0.117442864988802,"BR"
"512",3e+05,0.3,0.01,-1,0.62299052863297,-6.23397461210797e-06,-0.000848985003211043,-0.371006570568043,0.0147651991054472,9.67651560619226e-07,0.000115589651315591,0.0375521626987414,"BR"
"1012",30000,0.8,0.01,-1,0.902145962999632,-0.000407515481395815,-0.0135814185771015,-0.85991152088824,0.0607071952852143,0.000147045496865034,0.00275427691356095,0.0517006285161457,"BR"
"1512",3e+05,0.8,0.01,-1,0.538680478478869,-9.45119823314485e-07,-0.000129460451258647,-0.068034126643248,0.0100601676079541,4.48622716845334e-07,6.0600339333355e-05,0.0308822187900511,"BR"
"2012",30000,0.3,0.001,-1,0.522139233345694,-5.97283975897274e-06,-0.000218311490242085,0.00865927355172561,0.0509160113772374,4.70713688739647e-05,0.00182536298794663,0.302101025393796,"BR"
"2512",3e+05,0.3,0.001,-1,0.284826642128841,1.02686978167975e-05,0.00116840551410816,0.722414312259305,0.0312034480059516,2.76643184138602e-06,0.000276188851211989,0.209585504476188,"BR"
"3012",30000,0.8,0.001,-1,0.316540086526926,8.36213718865877e-05,0.00312090140648392,0.622695884184911,0.0280889860362648,2.9775596301916e-05,0.00108695389182594,0.266772178967237,"BR"
"3512",3e+05,0.8,0.001,-1,0.28760734275885,8.97481476319992e-06,0.0010249415325453,0.609216202156355,0.0455246430859415,2.11788809159589e-06,0.000217126887972761,0.151425530376885,"BR"
"4012",30000,0.3,0.01,0,1,-0.000909784508211705,-0.0243843308989715,-0.928809166816668,0,0.000496443714255334,0.00833366884484224,0.104038982548858,"BR"
"4512",3e+05,0.3,0.01,0,0.63844668009462,-4.36612811422205e-06,-0.000716577047279016,-0.376498948766583,0.0157166907072013,4.70910393423834e-07,6.44227958948897e-05,0.0246044547423722,"BR"
"5012",30000,0.8,0.01,0,0.940514292574625,-0.00038489862168292,-0.0135717804384567,-0.883639610337958,0.0578065457930719,0.000205942422253382,0.00270823046974405,0.0296839802043979,"BR"
"5512",3e+05,0.8,0.01,0,0.538813017149752,-1.02570006454987e-06,-0.000165439236175657,-0.101185964395198,0.00842063635315824,1.49732188907543e-07,2.36792931902892e-05,0.0136120283916904,"BR"
"6012",30000,0.3,0.001,0,0.541196826612202,-1.55961376600178e-05,-0.000579876527461499,-0.0672053246134919,0.0484090043774448,4.59359589078338e-05,0.00145637658597546,0.192991167828548,"BR"
"6512",3e+05,0.3,0.001,0,0.279580162335874,6.25661107174593e-06,0.000808229690729762,0.531237022857142,0.0278201900788186,1.67467924424817e-06,0.000213626000055628,0.169865822082381,"BR"
"7012",30000,0.8,0.001,0,0.31055087164101,5.44509979058757e-05,0.00238849359749557,0.534091379742196,0.03077976155374,1.51035939788041e-05,0.000646860835173442,0.172985180638957,"BR"
"7512",3e+05,0.8,0.001,0,0.279899405378854,7.24263536488126e-06,0.000894560040497636,0.567317084607984,0.0382601463590719,1.70463859173219e-06,0.00020183274879792,0.153618411265882,"BR"
"8012",30000,0.3,0.01,1,1,-0.00149540934149048,-0.0309050715322398,-0.987239156884893,0,0.0024003468597743,0.0120470577255555,0.0212863026461318,"BR"
"8512",3e+05,0.3,0.01,1,0.678449155708239,-5.70018874457079e-06,-0.000957808264942936,-0.477550529993026,0.0174719924017474,4.50764417458335e-07,6.19592500131486e-05,0.0216647503109699,"BR"
"9012",30000,0.8,0.01,1,0.975238181752888,-0.000421774771464113,-0.0152899027684249,-0.916337426724772,0.0538394902802491,7.22331821494236e-05,0.00165549832018435,0.0345137838822536,"BR"
"9512",3e+05,0.8,0.01,1,0.536622727073741,-1.09397759127992e-06,-0.000181030340849937,-0.112911262126139,0.0104110180537544,1.41868367173427e-07,2.23739765336335e-05,0.0128232466610432,"BR"
"10012",30000,0.3,0.001,1,0.569440594950932,-2.70986010033392e-05,-0.00131572943600612,-0.200450515031311,0.0647326476190556,2.67846816010959e-05,0.00128750488224783,0.231571188860707,"BR"
"10512",3e+05,0.3,0.001,1,0.248986355703217,6.65577071467872e-06,0.000846286253058444,0.550377156756414,0.0295447951642607,1.74965013610236e-06,0.000212985093603594,0.164033994102399,"BR"
"11012",30000,0.8,0.001,1,0.322206283929043,4.77860924324135e-05,0.00218759269060486,0.507769080798787,0.0334452365065309,1.41363478847539e-05,0.000646383378347282,0.189340781400085,"BR"
"11512",3e+05,0.8,0.001,1,0.253745108712909,7.4618635663139e-06,0.000910258994948674,0.570701022362118,0.0403335382243193,1.84763736564072e-06,0.000204477746148128,0.149711677796394,"BR"
"13",30000,0.3,0.01,-1,0.94,-0.00101668382327954,-0.0184832207063867,-0.695212131707518,0.219848432637882,0.0010434286313284,0.0132370306706317,0.299760601951373,"cl1"
"513",3e+05,0.3,0.01,-1,0.533975224918209,3.79796621807468e-05,0.00330347113885596,2.28677305830562,0.014095815925528,4.33397434794625e-06,0.000307298797853794,0.342896024018291,"cl1"
"1013",30000,0.8,0.01,-1,0.630199400260914,-5.88235748750923e-06,-6.32182009526907e-05,0.0803898388138678,0.0984496940634909,0.00021247985365927,0.00460950998545006,0.419899300134679,"cl1"
"1513",3e+05,0.8,0.01,-1,0.513566505057004,2.98909341894522e-05,0.00289477298247726,2.17792985055381,0.00922055948184441,2.85715652618832e-06,0.000220392318208456,0.242191323915413,"cl1"
"2013",30000,0.3,0.001,-1,0.522371581418077,0.000395007862629682,0.010802350355869,2.58511083877176,0.0473208524419052,0.000124502207817147,0.00276950184152717,0.987466139055044,"cl1"
"2513",3e+05,0.3,0.001,-1,0.509599041683175,1.46073265968526e-05,0.00157209062293889,1.01826991789968,0.0220110209279528,5.12206539075221e-06,0.000462315658658794,0.349801316333861,"cl1"
"3013",30000,0.8,0.001,-1,0.511654097483703,0.000289390302525692,0.00877602562230717,2.08551067002397,0.0294974979123142,9.72542428636074e-05,0.0021585213455689,0.669403033204415,"cl1"
"3513",3e+05,0.8,0.001,-1,0.502150256108589,9.10115525380532e-06,0.0010286822945615,0.613832808439208,0.0153498266090822,3.38832636468225e-06,0.000337482579819246,0.229866482317116,"cl1"
"4013",30000,0.3,0.01,0,0.869565217391304,-0.000717442705884418,-0.0163040377803729,-0.64459968634308,0.344350221575091,0.00062553245722689,0.0125566005975164,0.391406166265473,"cl1"
"4513",3e+05,0.3,0.01,0,0.534898664842802,2.95392377925913e-05,0.00300881745380224,2.56632481144406,0.0135704322026418,2.37872690947968e-06,0.000212745474687372,0.310176923495382,"cl1"
"5013",30000,0.8,0.01,0,0.647874353716148,-4.41060879270851e-05,-0.000874994724870479,-0.024371061495831,0.111846401977109,0.00023529736457346,0.00424493754892724,0.295024704780131,"cl1"
"5513",3e+05,0.8,0.01,0,0.513068189849519,2.09225887314789e-05,0.00238877446509567,2.07016405334689,0.00817626741188587,1.61141906256189e-06,0.00015251988521759,0.193141514347,"cl1"
"6013",30000,0.3,0.001,0,0.533912659410876,0.000294967842196563,0.00941256356765726,2.65138600227341,0.0484172487631458,7.9079679047929e-05,0.00224389606985748,0.991555528311925,"cl1"
"6513",3e+05,0.3,0.001,0,0.51060795216907,1.43162196024543e-05,0.00165120644100738,1.20989083664551,0.0192581071017765,4.41614899675319e-06,0.00044710170598534,0.432826025520667,"cl1"
"7013",30000,0.8,0.001,0,0.520088019522954,0.000205529493890945,0.00735550213304861,2.00003103426109,0.0276860644245286,4.62818869073169e-05,0.00138932457543307,0.526211325729225,"cl1"
"7513",3e+05,0.8,0.001,0,0.502355315934025,1.09720276425168e-05,0.00127759186864702,0.855154224625683,0.0204655720896158,4.04697239858105e-06,0.000417490619566394,0.333356181230019,"cl1"
"8013",30000,0.3,0.01,1,1,-0.00125725204388717,-0.0193951253227825,-0.792698207948693,0,0.00215883818723147,0.0113363086039631,0.0815962278071809,"cl1"
"8513",3e+05,0.3,0.01,1,0.540116211770252,3.00456022023057e-05,0.00302416014416831,2.53259079907229,0.0205174709952327,2.3945590924079e-06,0.000211703894242308,0.306911307494972,"cl1"
"9013",30000,0.8,0.01,1,0.677202759509725,-0.000112086016584919,-0.00281024955223346,-0.213026690222306,0.118751291189024,0.000112175559958574,0.00284600532519941,0.271527029195584,"cl1"
"9513",3e+05,0.8,0.01,1,0.510922874257451,2.0980954743704e-05,0.0024254809623436,2.17038876765342,0.00825827724273183,1.16048691276799e-06,0.000102675328749862,0.134225787382435,"cl1"
"10013",30000,0.3,0.001,1,0.533576484406398,0.000309270475101173,0.0097751960639401,2.7336785622968,0.0524630937081674,6.7711753237443e-05,0.00184082405326339,0.952477027834874,"cl1"
"10513",3e+05,0.3,0.001,1,0.507022605533286,1.30444914937586e-05,0.00151270531408078,1.06792372295869,0.0212076315953787,4.09966083438413e-06,0.000410137780709171,0.352065374282697,"cl1"
"11013",30000,0.8,0.001,1,0.510530730326093,0.000208247725139331,0.00759990698775653,2.1751607463545,0.0288896930272687,3.70544040341431e-05,0.00110499733714831,0.494755294309898,"cl1"
"11513",3e+05,0.8,0.001,1,0.49956234555897,1.04264032710318e-05,0.00119058980548508,0.792866659423663,0.0192572309943135,6.0408538215535e-06,0.000609258134220622,0.454967210766279,"cl1"
"14",30000,0.3,0.01,-1,1,-0.0011187630571215,-0.0227594858298738,-0.876010216876515,0,0.000863097555315997,0.00648938489672617,0.125554913998401,"cl2"
"514",3e+05,0.3,0.01,-1,0.500599121006671,1.43042036551749e-05,0.00148132161941242,0.864653105468715,0.0173614042086411,1.9901260733038e-06,0.000201242566007412,0.164232717909226,"cl2"
"1014",30000,0.8,0.01,-1,0.791381918658808,-0.000322081604879838,-0.00933661531279152,-0.656845740273639,0.0699224610549424,0.000164463269754538,0.00354903621099117,0.135025124064,"cl2"
"1514",3e+05,0.8,0.01,-1,0.483005101932319,1.76953629138683e-05,0.00188247370160086,1.28676408991895,0.00851101667672941,5.95559377658843e-06,0.000435331709967483,0.416130190626392,"cl2"
"2014",30000,0.3,0.001,-1,0.490777421760197,0.000143362637850622,0.00476327020048808,0.968415952012783,0.0490372762218702,5.89313270417346e-05,0.00186158834303532,0.490092284830863,"cl2"
"2514",3e+05,0.3,0.001,-1,0.479595040998851,9.35745826075921e-06,0.00107332809298762,0.65413477372915,0.0238562657866987,2.74588876785537e-06,0.000274227698014661,0.189057677796971,"cl2"
"3014",30000,0.8,0.001,-1,0.479833657963239,0.000156833574756373,0.00535517089785048,1.14232636432565,0.0286396415101855,5.06926080775907e-05,0.00142610351832134,0.391681629187625,"cl2"
"3514",3e+05,0.8,0.001,-1,0.476035329648145,6.0605871304028e-06,0.000715579314110726,0.409242419951838,0.0195759382151116,1.77947564038477e-06,0.000190191073850794,0.118400916759509,"cl2"
"4014",30000,0.3,0.01,0,1,-0.000852315315545764,-0.0216517314995993,-0.905597948460422,0,0.000410883236637902,0.00456572727882616,0.0867341385997308,"cl2"
"4514",3e+05,0.3,0.01,0,0.498319119486956,1.17843219790518e-05,0.00143144222201911,1.02563264890729,0.0119096435085494,1.18660567263541e-06,0.000144390413456122,0.150391160256747,"cl2"
"5014",30000,0.8,0.01,0,0.866920457840852,-0.000314002459435732,-0.0096633874584311,-0.707506940225031,0.0579712661768284,0.000197628441316023,0.00309543796141253,0.090557914720334,"cl2"
"5514",3e+05,0.8,0.01,0,0.483271382692727,1.18078829743389e-05,0.00150113023256217,1.16824702525631,0.00825175404879056,7.19697791602475e-07,8.42676585137765e-05,0.0930138845467361,"cl2"
"6014",30000,0.3,0.001,0,0.493327897119628,0.000113018788262593,0.00438847798190039,1.05583799441324,0.0453553208958243,4.23985080569645e-05,0.00156162080011521,0.476236740754282,"cl2"
"6514",3e+05,0.3,0.001,0,0.47792749045064,8.55461147327846e-06,0.00106626605285862,0.725584662203715,0.0192280095398137,2.36353522137797e-06,0.000281987046561008,0.237652732722299,"cl2"
"7014",30000,0.8,0.001,0,0.490432382737438,0.000125140185153739,0.0048397614007812,1.21584511623568,0.0257477708594651,7.25417479362898e-05,0.00185335183037732,0.679019495789033,"cl2"
"7514",3e+05,0.8,0.001,0,0.477140470192079,8.55025524240222e-06,0.000990403429233875,0.677057064252743,0.0220592103123172,9.17705967065161e-06,0.000712438337616526,0.801809562211749,"cl2"
"8014",30000,0.3,0.01,1,1,-0.00132630222231332,-0.0260369014289024,-0.939919970693036,0,0.00186603105335235,0.00706385886028633,0.076847960709085,"cl2"
"8514",3e+05,0.3,0.01,1,0.500874263984575,1.06499835826163e-05,0.00129842290180476,0.899631450886557,0.018117530985278,1.17167055057396e-06,0.000143845543471888,0.142146238265923,"cl2"
"9014",30000,0.8,0.01,1,0.923157056325168,-0.000368922980598233,-0.0119663710286126,-0.796663463766364,0.0686326379808054,8.16129126780317e-05,0.00236930386408962,0.083003367538782,"cl2"
"9514",3e+05,0.8,0.01,1,0.480466029300194,1.2431081327117e-05,0.00159048701126745,1.28638595969186,0.00843699156418136,9.44755639243013e-07,9.914578338843e-05,0.108777719363377,"cl2"
"10014",30000,0.3,0.001,1,0.493046417756754,0.000112578175694027,0.00432516287856448,1.02083996597016,0.0551030652867301,3.78617591920316e-05,0.00143888687926822,0.499732075439244,"cl2"
"10514",3e+05,0.3,0.001,1,0.475424186886511,8.3278097522732e-06,0.00101888776211822,0.681301209976475,0.0236647756300118,4.28340865328574e-06,0.000403316970412377,0.330591305733049,"cl2"
"11014",30000,0.8,0.001,1,0.479094206966862,0.000131216845388848,0.00517479129330748,1.38609348814996,0.0295427019418894,6.96359455359432e-05,0.00182601894310948,0.821250938860257,"cl2"
"11514",3e+05,0.8,0.001,1,0.480094855088865,6.99553605363643e-06,0.00084817680014894,0.532818339873493,0.0213766707219418,3.18698503444395e-06,0.000351598346107479,0.244429044396461,"cl2"
"15",30000,0.3,0.01,-1,1,-0.00110573709545514,-0.0213574540461832,-0.825185823599194,0,0.000946727861182374,0.0095060799088196,0.166752782737984,"cl3"
"515",3e+05,0.3,0.01,-1,0.513642079859628,2.39725288269332e-05,0.00228879971252184,1.44545682182339,0.014927426498781,2.88597349046224e-06,0.00024615383501226,0.236203004110057,"cl3"
"1015",30000,0.8,0.01,-1,0.707839064077027,-0.000199551756390838,-0.00508563298244008,-0.36861615220839,0.0839016188897453,0.000183821187297688,0.00407558711056979,0.244596941443428,"cl3"
"1515",3e+05,0.8,0.01,-1,0.497096489640162,2.22076947247267e-05,0.0022854813105501,1.61758834050783,0.00944745512042291,2.33178872324303e-06,0.000194392011322297,0.186977242299714,"cl3"
"2015",30000,0.3,0.001,-1,0.49828632147945,0.000246102916127224,0.00745086188616792,1.62782702537254,0.0465211034469002,8.43860623104308e-05,0.00224695067832284,0.689806533261194,"cl3"
"2515",3e+05,0.3,0.001,-1,0.501853719049912,1.13557793982489e-05,0.00126918829304684,0.792504726412715,0.0219944770322564,3.68061415833047e-06,0.000352395951074024,0.251941903787238,"cl3"
"3015",30000,0.8,0.001,-1,0.494841805090852,0.000210097433841248,0.0068040643224198,1.52050980814495,0.0280085480127071,7.01636160877754e-05,0.00175428972796941,0.504858588769273,"cl3"
"3515",3e+05,0.8,0.001,-1,0.497988060367268,7.2033791613357e-06,0.000836043624388366,0.486134588904648,0.0155534699694638,2.39153900568226e-06,0.000249119716272786,0.161486774555087,"cl3"
"4015",30000,0.3,0.01,0,1,-0.00082615014674295,-0.0197116321522793,-0.831277560200026,0,0.000515191726095592,0.00824638864014259,0.169076918044456,"cl3"
"4515",3e+05,0.3,0.01,0,0.512850076084812,1.9059544462249e-05,0.00213252694558345,1.65701132792168,0.0126509661419781,1.64141567290088e-06,0.000173826681430696,0.215160668912649,"cl3"
"5015",30000,0.8,0.01,0,0.754002177877482,-0.000210960249204213,-0.00565087829180526,-0.443228006654956,0.0977275168019667,0.000220384833828932,0.00382888502545758,0.167752498932673,"cl3"
"5515",3e+05,0.8,0.01,0,0.497139962074114,1.54400885250436e-05,0.00187360383543653,1.52771202658888,0.00841176122585615,1.0952726150058e-06,0.000116031637948495,0.135001679410965,"cl3"
"6015",30000,0.3,0.001,0,0.509029333276319,0.000187485630911102,0.00661933289784289,1.70802167864143,0.0497443222668775,5.62604342643908e-05,0.0018671129266838,0.686806644363082,"cl3"
"6515",3e+05,0.3,0.001,0,0.502528713358108,1.08260560477359e-05,0.0013060178396977,0.916784042819967,0.0197177238426762,3.14781166211898e-06,0.000350415862164651,0.313771637030416,"cl3"
"7015",30000,0.8,0.001,0,0.502432657759687,0.000153319245178999,0.00581460899079782,1.49323284895169,0.0263149376124482,3.63716113067375e-05,0.00118487385146813,0.405711725762848,"cl3"
"7515",3e+05,0.8,0.001,0,0.497486657612061,9.00751389833168e-06,0.00107650814127576,0.704714001722205,0.0200511953884982,3.49748952020229e-06,0.000371319333527912,0.301924694510286,"cl3"
"8015",30000,0.3,0.01,1,1,-0.00134837088659304,-0.0255676749840733,-0.927584013084069,0,0.00200496031389625,0.0089852419351109,0.0794606322848304,"cl3"
"8515",3e+05,0.3,0.01,1,0.516633829716791,1.86366081676097e-05,0.00207472354190656,1.57212771165166,0.0189245086171283,1.66552220581878e-06,0.000175474279020306,0.210658093428642,"cl3"
"9015",30000,0.8,0.01,1,0.836410235705127,-0.000272499172612668,-0.00776052728249364,-0.576529406815374,0.107020449910878,9.29790333781864e-05,0.00254330840359649,0.149163506265316,"cl3"
"9515",3e+05,0.8,0.01,1,0.494616739817397,1.57875548982003e-05,0.00193511427809768,1.63343089783472,0.00867137651175353,8.24795242469001e-07,8.20232439712914e-05,0.101056403632216,"cl3"
"10015",30000,0.3,0.001,1,0.509703173506868,0.000193871857192457,0.00678352757854488,1.72889099413278,0.0530047377411379,4.94156317199047e-05,0.00161180693025503,0.684647004476756,"cl3"
"10515",3e+05,0.3,0.001,1,0.502347707128217,9.97192156037638e-06,0.00120317865756849,0.817276362906594,0.0210589550914837,3.06482031182549e-06,0.000328419991270238,0.26390815370232,"cl3"
"11015",30000,0.8,0.001,1,0.493942324700923,0.000158563337639272,0.00612560200983629,1.66300232562348,0.029757935638632,2.92111263619154e-05,0.000979667250181688,0.412622848889565,"cl3"
"11515",3e+05,0.8,0.001,1,0.495973204163325,8.32245579725735e-06,0.000984198340892691,0.633376505413369,0.0196305168357013,4.35531423418338e-06,0.000462458020254316,0.329959794115092,"cl3"
