"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"3412",3e+05,0.3,0.01,1,0.529035297341092,-2.06992030149195e-07,-0.0206432734119108,0.0203535610679385,3.93074745855802e-07,0.0406284685331874,"BR"
"3612",30000,0.8,0.01,1,0.642219390342878,-0.000102137871218994,-0.503683088234648,0.0652936005971601,4.73871417698157e-05,0.133195925464558,"BR"
"3812",3e+05,0.8,0.01,1,0.510851061219042,1.13333720969615e-07,0.0130160483505047,0.0112748689347613,2.18380009425575e-07,0.0245206706062977,"BR"
"4012",30000,0.3,0.001,1,0.426062462406277,4.60509897594234e-05,0.487647379756272,0.0595610404587898,2.646498834283e-05,0.302593536563903,"BR"
"4212",3e+05,0.3,0.001,1,0.27794791143903,7.9488995554892e-06,0.865603170241203,0.0181631771601715,1.18567485354835e-06,0.151444271148752,"BR"
"4412",30000,0.8,0.001,1,0.265345280793711,0.000102850199993387,1.20715869252859,0.0255773015674812,1.85917830132779e-05,0.270081588490102,"BR"
"4612",3e+05,0.8,0.001,1,0.309336701290953,4.83147549114009e-06,0.477433943953389,0.0283293128810738,1.02874671164261e-06,0.115788710471566,"BR"
"13",30000,0.3,0.01,-1,1,-0.00143980157306281,-0.678188001623032,0,0.00129903118648089,0.277487539184281,"cl1"
"213",3e+05,0.3,0.01,-1,0.528883985916743,5.2770395159152e-05,2.5176620150135,0.0174446819082733,7.58948093329449e-06,0.397825520670302,"cl1"
"413",30000,0.8,0.01,-1,0.615217001163246,0.000157751290614901,0.357848682595542,0.0864174269195769,0.000281824658256502,0.520240763757648,"cl1"
"613",3e+05,0.8,0.01,-1,0.517370194042385,3.45559145664225e-05,2.0181021478853,0.00658062330478147,3.93959628971437e-06,0.19846277261569,"cl1"
"813",30000,0.3,0.001,-1,0.525285529723112,0.000599041647971364,3.32855690828836,0.0738889258531543,0.000234789448574991,1.93195763246221,"cl1"
"1013",3e+05,0.3,0.001,-1,0.509702627586375,1.43934364971765e-05,0.916279653771071,0.0274115605058168,3.91193102909228e-06,0.227157219490353,"cl1"
"1213",30000,0.8,0.001,-1,0.521322952367872,0.000321864257755204,1.89792351415782,0.0376763697344653,9.44480730224028e-05,0.691386854612351,"cl1"
"1413",3e+05,0.8,0.001,-1,0.502790200460041,8.41893560881206e-06,0.542749477506362,0.0187093251753816,2.28498477357947e-06,0.13043624334917,"cl1"
"1613",30000,0.3,0.01,0,0.90625,-0.000591515542064871,0.117459501482025,0.271952814534679,0.00109892679550218,2.97865669793765,"cl1"
"1813",3e+05,0.3,0.01,0,0.529093593334252,2.60935169487585e-05,2.25346237543414,0.0179871688033897,2.07401203737798e-06,0.281070102998253,"cl1"
"2013",30000,0.8,0.01,0,0.591993567953024,0.000183973744696921,0.867796433300063,0.0843468764636091,0.000116285326865787,0.591104504660678,"cl1"
"2213",3e+05,0.8,0.01,0,0.512009836848156,2.06174994186356e-05,1.95228537945641,0.00925641929195981,1.60782345502944e-06,0.15945849753848,"cl1"
"2413",30000,0.3,0.001,0,0.506078398954847,0.00029212834976255,2.56591795841807,0.054977683949056,5.71964954280256e-05,0.705715574031608,"cl1"
"2613",3e+05,0.3,0.001,0,0.504320782953545,1.42070913300041e-05,1.24099195884695,0.0162142267868037,3.53134206139982e-06,0.298388375293559,"cl1"
"2813",30000,0.8,0.001,0,0.513002128459221,0.000232382233666747,2.23589754002351,0.0321624099246136,5.17092178231505e-05,0.558890361242858,"cl1"
"3013",3e+05,0.8,0.001,0,0.502305167562083,1.14797860712034e-05,0.879483220218107,0.0199805408827742,3.65280469889742e-06,0.258183831902798,"cl1"
"3213",30000,0.3,0.01,1,0.667023809523809,-0.000296951456147182,0.192930891420781,0.306737288331545,0.000690575527394326,1.5211644943029,"cl1"
"3413",3e+05,0.3,0.01,1,0.521898759497864,2.19366614973988e-05,2.28770739910392,0.0188819060873404,1.58523315241296e-06,0.219873946778168,"cl1"
"3613",30000,0.8,0.01,1,0.558757187031927,0.000213739391895016,1.22943935410609,0.0521250509918637,0.000101872585899132,0.680400525830439,"cl1"
"3813",3e+05,0.8,0.01,1,0.509539735140359,1.66042258962562e-05,1.8654876327592,0.0100597486327543,1.042573060352e-06,0.142306644577898,"cl1"
"4013",30000,0.3,0.001,1,0.510893140083005,0.000246155307908744,2.54611503037322,0.0539679887924088,6.90239857800734e-05,0.805010091800727,"cl1"
"4213",3e+05,0.3,0.001,1,0.505042118014138,1.04210038154682e-05,1.13022627526847,0.0231649820552459,2.72013778034453e-06,0.315254501366619,"cl1"
"4413",30000,0.8,0.001,1,0.504402321965149,0.000156213212143859,1.83654323557287,0.0328268824531334,3.16250068037872e-05,0.47053068735385,"cl1"
"4613",3e+05,0.8,0.001,1,0.504349352361511,8.42563201394142e-06,0.825481890674484,0.015712539136411,1.87336828261585e-06,0.180626053711294,"cl1"
"14",30000,0.3,0.01,-1,1,-0.00163060839193954,-0.874003492963942,0,0.00113784709771853,0.106391798710961,"cl2"
"214",3e+05,0.3,0.01,-1,0.497379434241535,2.29648210969985e-05,1.09664768342947,0.0162817900754407,3.3303288726147e-06,0.179949744900944,"cl2"
"414",30000,0.8,0.01,-1,0.733757669546247,-0.000327419439196803,-0.500409587782545,0.0870139171291577,0.000219521925733181,0.206609001945223,"cl2"
"614",3e+05,0.8,0.01,-1,0.486465698492572,1.97824756247156e-05,1.15668455241657,0.00627365415247407,1.59568271807208e-06,0.0884096209647504,"cl2"
"814",30000,0.3,0.001,-1,0.491118550574409,0.000244740130732332,1.41176614097317,0.0810756629484932,0.000111959780315797,0.970537704245401,"cl2"
"1014",3e+05,0.3,0.001,-1,0.477822457893902,9.89865833189641e-06,0.629966146949381,0.02675005702921,2.37954890219823e-06,0.132022581827552,"cl2"
"1214",30000,0.8,0.001,-1,0.488634015006347,0.000192214675823425,1.12806902109791,0.0333274830778767,4.21566443081062e-05,0.331154440142754,"cl2"
"1414",3e+05,0.8,0.001,-1,0.471129087747492,2.26435435661447e-05,1.46509107029714,0.0175687060970449,1.01346980206072e-05,0.643020731692393,"cl2"
"1614",30000,0.3,0.01,0,0.9375,-0.000749651896132521,-0.681392156985757,0.25,0.000919303406123106,0.884004519123969,"cl2"
"1814",3e+05,0.3,0.01,0,0.497668591455368,1.09320717283365e-05,0.947305159493025,0.0186327383727278,1.33577942543446e-06,0.166096880757936,"cl2"
"2014",30000,0.8,0.01,0,0.675677910874343,-6.522586412589e-05,-0.267025228829369,0.0612503995127392,5.23959885318242e-05,0.19276809919539,"cl2"
"2214",3e+05,0.8,0.01,0,0.481687136716604,1.17995521709536e-05,1.11928929075366,0.00918529904659563,2.58631221745922e-06,0.262496829432745,"cl2"
"2414",30000,0.3,0.001,0,0.482015787200848,0.000124424358564074,1.11284429466529,0.0597798775809838,3.23703854418294e-05,0.403046491266995,"cl2"
"2614",3e+05,0.3,0.001,0,0.474178593216798,8.73820678253621e-06,0.762654293476309,0.0155470917151018,1.90572815859073e-06,0.154755857343457,"cl2"
"2814",30000,0.8,0.001,0,0.487169626608401,0.000120877009228535,1.17267643556767,0.0341202268557156,2.30001377239305e-05,0.296022586554902,"cl2"
"3014",3e+05,0.8,0.001,0,0.465303326036659,2.64389119829205e-05,2.02782988811274,0.0213131683113754,9.50305945103976e-06,0.716317825883989,"cl2"
"3214",30000,0.3,0.01,1,0.870833333333333,-0.000526381781318452,-0.664350862602292,0.265561030308879,0.000473431255209317,0.341651831617391,"cl2"
"3414",3e+05,0.3,0.01,1,0.490204288888146,1.05515680600929e-05,1.10149354416587,0.0188294509575578,8.93349297253515e-07,0.128060018559332,"cl2"
"3614",30000,0.8,0.01,1,0.587933695674384,-1.06483200340276e-05,0.0018610142629879,0.0532076195853603,6.01217011725554e-05,0.253121956066886,"cl2"
"3814",3e+05,0.8,0.01,1,0.480341056904066,9.14505244769303e-06,1.02756163475521,0.00933107813151112,5.61130837917471e-07,0.0781397828848111,"cl2"
"4014",30000,0.3,0.001,1,0.484324811113726,0.000109037134786399,1.1360935580685,0.0535616132065037,3.48158090931642e-05,0.423101948309603,"cl2"
