"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"1",30000,0.3,0.01,-1,0.936781609195402,-0.0015318809615634,-0.713364984686362,0.229049196276071,0.00201016702338234,0.951012261135353,"EB"
"101",3e+05,0.3,0.01,-1,0.640021578868546,-6.58901793735198e-06,-0.310720687271102,0.0189082449648385,1.3490726410261e-06,0.0496630401571257,"EB"
"201",30000,0.8,0.01,-1,0.912552210427588,-0.000446747541327355,-0.710217035324404,0.0562030425849072,0.000146248546481615,0.0819766350585088,"EB"
"301",3e+05,0.8,0.01,-1,0.563142098650399,-1.46410735417998e-06,-0.0873018220362024,0.011341724785388,3.11509720216156e-07,0.016719645942653,"EB"
"401",30000,0.3,0.001,-1,0.640926760442587,-5.57593846000111e-05,-0.261988894469493,0.0706174515006627,2.7677384690873e-05,0.111081631483454,"EB"
"501",3e+05,0.3,0.001,-1,0.373376121131129,3.37545164673322e-08,0.00232785195225144,0.0344677575512884,4.11945049004313e-07,0.0263376165823162,"EB"
"601",30000,0.8,0.001,-1,0.457624614765574,-3.88246984925215e-06,-0.020959917729031,0.053577278382233,1.402422756803e-05,0.0853607145637068,"EB"
"701",3e+05,0.8,0.001,-1,0.333002062683832,4.7772644582299e-07,0.0305902792993578,0.0223659210511535,4.48371497910998e-07,0.0272625753976679,"EB"
"801",30000,0.3,0.01,0,0.867871485943775,-0.000560007215484587,-0.543882866390606,0.268840014641471,0.00050270961531611,1.41584861633374,"EB"
"901",3e+05,0.3,0.01,0,0.616407621535978,-3.12125034746709e-06,-0.266716533238818,0.0156245983803356,4.26437340055515e-07,0.0279156301438646,"EB"
"1001",30000,0.8,0.01,0,0.837832283879086,-0.000155448947147711,-0.650149426150077,0.0566106184498243,2.98727245224449e-05,0.0661823888603058,"EB"
"1101",3e+05,0.8,0.01,0,0.557356541817184,-1.09538574373316e-06,-0.103487687700988,0.0125800550357835,1.46899871622211e-07,0.0122003449438655,"EB"
"1201",30000,0.3,0.001,0,0.609333609571032,-2.30149528989798e-05,-0.197911214897016,0.0696464419874656,1.33506429210588e-05,0.105765657766953,"EB"
"1301",3e+05,0.3,0.001,0,0.370353545379975,-5.5687387471024e-08,-0.00405089140573493,0.0339766400087541,2.82855695736967e-07,0.023305931394267,"EB"
"1401",30000,0.8,0.001,0,0.451241744907988,-5.25747677102784e-06,-0.0458498254370117,0.0568617600012236,6.46224588165894e-06,0.058238629285656,"EB"
"1501",3e+05,0.8,0.001,0,0.336219794939157,5.67831294897317e-07,0.0451349286731589,0.0229056061558373,5.85818031466432e-07,0.0451060550464095,"EB"
"1601",30000,0.3,0.01,1,0.777431610942249,-0.000432108090702665,-0.45211009877315,0.303486701171478,0.00052779769706921,1.02217221003278,"EB"
"1701",3e+05,0.3,0.01,1,0.604024510222761,-2.04854677676956e-06,-0.210806257468471,0.0179887284564925,3.14137207367877e-07,0.027560268283182,"EB"
"1801",30000,0.8,0.01,1,0.801478693247139,-0.000113587730010598,-0.598423747828686,0.0634093383270205,2.20048495828592e-05,0.0793650684395144,"EB"
"1901",3e+05,0.8,0.01,1,0.548300041090698,-6.79083117404873e-07,-0.0758358353206036,0.0133302245315955,1.09291562747141e-07,0.0117129879586895,"EB"
"2001",30000,0.3,0.001,1,0.578352053029695,-1.66543727424151e-05,-0.161381505686846,0.0779260888044839,1.0561715118793e-05,0.100222128171453,"EB"
"2101",3e+05,0.3,0.001,1,0.36663280939184,1.22315216075177e-08,0.00217823170080547,0.0449720231765384,2.72858303537519e-07,0.028510112736435,"EB"
"2201",30000,0.8,0.001,1,0.444133953440483,-2.20139407768912e-06,-0.0249049852971566,0.0451001688954782,4.69949271758705e-06,0.0528843154044518,"EB"
"2301",3e+05,0.8,0.001,1,0.328703831930601,5.43865709037885e-07,0.0536440070484068,0.0304611196222416,4.73617149387204e-07,0.0457364005261894,"EB"
"11",30000,0.3,0.01,-1,0.942528735632184,-0.00149719519579497,-0.759881731812143,0.226318368748697,0.00182308018251828,0.828990264045929,"FIQT"
"1011",3e+05,0.3,0.01,-1,0.440091391066516,8.3504003144208e-07,0.0454908420375819,0.0171798311016312,2.14076782909036e-06,0.104636354237666,"FIQT"
"2011",30000,0.8,0.01,-1,0.768993144200903,-0.000464975034309014,-0.704683251548113,0.0929792052319319,0.000217619390663803,0.156323755892696,"FIQT"
"3011",3e+05,0.8,0.01,-1,0.281510595626614,4.81713203325999e-06,0.289423292649651,0.00816983260043798,7.53953992702637e-07,0.0506922936221791,"FIQT"
"4011",30000,0.3,0.001,-1,0.353135843585367,0.00011958448965303,0.637842465553512,0.0460029241016394,7.59371887909963e-05,0.473692884518545,"FIQT"
"5011",3e+05,0.3,0.001,-1,0.137848753039304,6.34321668648028e-06,0.400133188856735,0.0162285045932941,1.33529682918214e-06,0.0851820895820314,"FIQT"
"6011",30000,0.8,0.001,-1,0.218656730664678,0.0001326707799466,0.815972757159278,0.0257429331070234,3.76916431608447e-05,0.252998895916186,"FIQT"
"7011",3e+05,0.8,0.001,-1,0.101377770965395,3.50598350859897e-06,0.22363500806447,0.011354868726772,1.0168140478386e-06,0.0666512037246397,"FIQT"
"8011",30000,0.3,0.01,0,0.906827309236948,-0.000584804773812784,-0.601382701807362,0.225748321151151,0.000462227106653393,1.6692180146172,"FIQT"
"9011",3e+05,0.3,0.01,0,0.401496697360282,6.27849776444778e-07,0.0564402442499002,0.0157890410462487,6.83019120719116e-07,0.0589514882742051,"FIQT"
"10011",30000,0.8,0.01,0,0.65826136167115,-0.000142278555529876,-0.575382461214785,0.073087701684602,5.22592392892759e-05,0.151426105448671,"FIQT"
"11011",3e+05,0.8,0.01,0,0.2729686343215,2.03822731878204e-06,0.194082245203968,0.00875724451522956,3.8657496525715e-07,0.0419474241918406,"FIQT"
"12011",30000,0.3,0.001,0,0.30950242907523,6.90749244273921e-05,0.659166281580874,0.0482948373482566,2.9011247252267e-05,0.379309282696618,"FIQT"
"13011",3e+05,0.3,0.001,0,0.142243525093879,4.67143746016832e-06,0.408033867842689,0.0156421475319354,1.10996557826369e-06,0.109210329123972,"FIQT"
"14011",30000,0.8,0.001,0,0.201929129954273,6.51641855503182e-05,0.632802175643421,0.0226854822037243,1.59189562195706e-05,0.192201657120262,"FIQT"
"15011",3e+05,0.8,0.001,0,0.107625731809529,4.04389117076883e-06,0.318691938043351,0.0124402216812679,1.14846104070587e-06,0.0908894428241188,"FIQT"
"16011",30000,0.3,0.01,1,0.841641337386018,-0.000488797312238973,-0.597991007045815,0.2705956319594,0.000583169931118235,0.846518086280526,"FIQT"
"17011",3e+05,0.3,0.01,1,0.368390997033835,1.7182860327372e-06,0.179485125582074,0.0163073321465165,5.9557558993698e-07,0.0670220587984278,"FIQT"
"18011",30000,0.8,0.01,1,0.612696392543392,-9.2070363177033e-05,-0.469859980857014,0.0645454154714831,3.49107096334538e-05,0.123960557192132,"FIQT"
"19011",3e+05,0.8,0.01,1,0.258086601323725,2.04858458224401e-06,0.229406186784618,0.00921586572066202,2.62219650023669e-07,0.0325836538709856,"FIQT"
"20011",30000,0.3,0.001,1,0.286890619254538,6.45607809044335e-05,0.692462958832936,0.0419626503055619,2.78683405994394e-05,0.367547798205887,"FIQT"
"21011",3e+05,0.3,0.001,1,0.145875891688286,3.60705756274726e-06,0.385944481858311,0.014265816606046,7.78221340469065e-07,0.095070013864855,"FIQT"
