"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"10015",30000,0.3,0.001,1,0.508092581093432,0.000124812412447468,0.00497089191826221,1.29556804104186,0.0581818094031042,4.13659806020032e-05,0.00143013850786442,0.501715227575737,"cl3"
"10515",3e+05,0.3,0.001,1,0.494509548181258,8.95282638356326e-06,0.00120479827825225,0.946583154250966,0.0223711687954348,2.42300044978546e-06,0.000282659532403396,0.273144229640367,"cl3"
"11015",30000,0.8,0.001,1,0.502789896039573,0.00010083602294879,0.0042208317394482,1.0710084175232,0.0332209858554151,2.28252871237947e-05,0.00088401479358217,0.300912830389228,"cl3"
"11515",3e+05,0.8,0.001,1,0.500025829956834,1.03934124990467e-05,0.00123553028196841,0.999369838585962,0.025491117525889,1.17816637112782e-05,0.000957277630349728,1.11298495234363,"cl3"
"16",30000,0.3,0.01,-1,0.712073227941649,-0.00028862344643762,-0.00838504067981616,-0.530211861975347,0.143612163067201,0.000371492469923448,0.00713549814158082,0.525739071371046,"rep"
"516",3e+05,0.3,0.01,-1,0.535716467051055,-3.40906418127608e-06,-0.000411434344133026,-0.176400473239662,0.0188518662967056,1.81073845350106e-06,0.000213172012886488,0.0857463551563017,"rep"
"1016",30000,0.8,0.01,-1,0.620738346000913,-0.000135381164553978,-0.00447951404938718,-0.433892937688116,0.0529778109052616,6.98262440602546e-05,0.00207983103674096,0.159834707708167,"rep"
"1516",3e+05,0.8,0.01,-1,0.515087110065126,-1.61066795149377e-06,-0.000198613575402033,-0.091699797934387,0.0104058876701942,1.03015749878278e-06,0.000126011383303455,0.0558574238763743,"rep"
"2016",30000,0.3,0.001,-1,0.544273772682681,-3.47448529078733e-05,-0.00132640546456211,-0.14404782315585,0.0614654333631612,6.05545032779438e-05,0.00217691300226685,0.280721799229073,"rep"
"2516",3e+05,0.3,0.001,-1,0.504058602718503,-2.45481802475319e-07,-3.3556987748519e-05,-0.00889599319558937,0.0209729359556608,2.22091510201133e-06,0.000277096123187421,0.135032317367421,"rep"
"3016",30000,0.8,0.001,-1,0.506658071257726,-1.88969076686509e-05,-0.000721270126386855,-0.0876215586133916,0.0358473398368247,3.34688028419502e-05,0.00127549149760978,0.183088875765556,"rep"
"3516",3e+05,0.8,0.001,-1,0.501167227213326,-2.86479237741035e-07,-3.8044281787682e-05,-0.0126568596452866,0.0161458656233946,1.925358581994e-06,0.000244490120993981,0.121499679930848,"rep"
"4016",30000,0.3,0.01,0,0.736339340398164,-0.00014870952095051,-0.00630636930071771,-0.620283901570888,0.156329112497134,7.83741080265422e-05,0.00309390751557172,0.236500863969844,"rep"
"4516",3e+05,0.3,0.01,0,0.531367855073128,-2.3203957304521e-06,-0.000363826484341797,-0.200627654290013,0.0211557258490659,1.13954069463206e-06,0.000168868153695882,0.0779835009980472,"rep"
"5016",30000,0.8,0.01,0,0.591064506825731,-5.6714244339506e-05,-0.0026800138781253,-0.388048481292582,0.0542943095856213,2.2874189904449e-05,0.00105879229928727,0.130181147766375,"rep"
"5516",3e+05,0.8,0.01,0,0.511405659146581,-1.18084116556949e-06,-0.000182536855719439,-0.105458038892783,0.0104608138890103,5.84296347977592e-07,8.99343642060093e-05,0.049754441274045,"rep"
"6016",30000,0.3,0.001,0,0.527487008969267,-1.84713826356885e-05,-0.000889589882308643,-0.127491985867404,0.0574456991748677,2.9188036492446e-05,0.00138141129196246,0.257770622467056,"rep"
"6516",3e+05,0.3,0.001,0,0.499425562851365,-2.02022176393068e-07,-3.02507669877701e-05,-0.00496356827110698,0.0295028515274269,1.90108221397308e-06,0.00027630788870581,0.170251289141153,"rep"
"7016",30000,0.8,0.001,0,0.506046629805591,-1.02974726484075e-05,-0.000478206234230334,-0.0692340623757833,0.036002168705724,2.20095714656625e-05,0.00101871002937105,0.176101740634282,"rep"
"7516",3e+05,0.8,0.001,0,0.50263350113857,-6.01349554191787e-07,-8.32594670025963e-05,-0.0391895014955623,0.0203126631031024,1.46176167452285e-06,0.000202818212299203,0.109074227965866,"rep"
"8016",30000,0.3,0.01,1,0.669877675711913,-0.000130405716282793,-0.00543691496715614,-0.573008560358547,0.0994523777032682,0.000104938397945869,0.00320116219748736,0.21897124491598,"rep"
"8516",3e+05,0.3,0.01,1,0.527201780979276,-1.63392702596285e-06,-0.000277598844971614,-0.170699737015467,0.0159012163651318,5.19676670181127e-07,8.74133863731236e-05,0.0497353937388705,"rep"
"9016",30000,0.8,0.01,1,0.572444226296689,-4.82839772222238e-05,-0.00243732723308922,-0.384243128521637,0.0395761030160735,1.59244819324961e-05,0.000761928849725013,0.096739529347715,"rep"
"9516",3e+05,0.8,0.01,1,0.510973207891765,-8.06248183064705e-07,-0.000135804334230967,-0.0861755478796459,0.0105843143270022,4.79634243118533e-07,8.05051508699908e-05,0.0493552117347781,"rep"
"10016",30000,0.3,0.001,1,0.53109700688031,-2.03799553174677e-05,-0.00108002515677868,-0.189200009956734,0.0501751670307975,1.86723708515906e-05,0.000977147449663198,0.165728639148308,"rep"
"10516",3e+05,0.3,0.001,1,0.500025885477644,-3.08138599615009e-07,-4.97198024345893e-05,-0.0262180082397127,0.023148399826908,1.01706114848403e-06,0.00016525332345351,0.103286236801799,"rep"
"11016",30000,0.8,0.001,1,0.514394352050526,-1.22709755506434e-05,-0.000629795116463082,-0.111418952687841,0.0349957737481714,1.52417637324449e-05,0.000771891345011521,0.133505399533082,"rep"
"11516",3e+05,0.8,0.001,1,0.503437542037647,-5.94777193330243e-07,-9.29143134810405e-05,-0.0523265346345103,0.0225601082457483,9.72345037863506e-07,0.000151730382994311,0.0902448199345887,"rep"
