"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"1111",3e+05,0.8,0.01,0,0.50989928796318,-1.36658286827947e-06,-0.127715492461652,0.0122675737693822,4.339703433909e-07,0.0394919892582873,"rep"
"1211",30000,0.3,0.001,0,0.537780538625896,-3.71074510769449e-05,-0.298033310875891,0.0740175275256138,1.70180450859418e-05,0.120929636313878,"rep"
"1311",3e+05,0.3,0.001,0,0.488374936641081,8.29932675599004e-08,0.0125830080912319,0.019527139229975,1.32207430719611e-06,0.118840778430421,"rep"
"1411",30000,0.8,0.001,0,0.505566988956876,-7.9477315231051e-06,-0.0662187711519266,0.030331465445596,1.19334763137661e-05,0.111226414258966,"rep"
"1511",3e+05,0.8,0.001,0,0.491572515571609,-5.67682508221593e-07,-0.0364491570814808,0.0155256313669354,1.27403526255654e-06,0.0962799352072489,"rep"
"1611",30000,0.3,0.01,1,0.966666666666667,-0.000464439823503021,-0.883319028679759,0.105409255338946,0.000255311366493165,0.134742972196199,"rep"
"1711",3e+05,0.3,0.01,1,0.544744845622813,-2.50327912888729e-06,-0.248732178403971,0.0186779567745149,4.1683137066612e-07,0.0346263862078962,"rep"
"1811",30000,0.8,0.01,1,0.718350049197697,-0.000120395043502191,-0.622558067170636,0.0421776576624005,2.38481882230484e-05,0.0634535204539706,"rep"
"1911",3e+05,0.8,0.01,1,0.508608846613431,-6.68310922227597e-07,-0.074014562283134,0.0102117469453659,5.31525624581665e-07,0.0574632817789644,"rep"
"2011",30000,0.3,0.001,1,0.551477953118817,-3.16220050666522e-05,-0.290028270839098,0.050935624440531,1.72665415523716e-05,0.153124538318518,"rep"
"2111",3e+05,0.3,0.001,1,0.492803991663624,-1.40967474765272e-07,-0.0108477453643485,0.0217151182623563,7.66872851547588e-07,0.0777878712599283,"rep"
"2211",30000,0.8,0.001,1,0.524626824580071,-1.43852202355924e-05,-0.143832736648994,0.0475986375821988,1.37632966756906e-05,0.139694413694373,"rep"
"2311",3e+05,0.8,0.001,1,0.508383537917944,-3.83149292122411e-07,-0.0310901236416217,0.0127855317070881,8.70103435502664e-07,0.0884660060145984,"rep"
"13",30000,0.3,0.01,-1,1,-0.00163931758268452,-0.710299196835755,0,0.00188639354226845,0.076738818963854,"UMVCUE"
"113",3e+05,0.3,0.01,-1,0.557872291312707,-6.16445914491081e-06,-0.287475432626713,0.0156349251770396,1.99667340543573e-06,0.0775054383010417,"UMVCUE"
"213",30000,0.8,0.01,-1,0.827204464698343,-0.000521990120009533,-0.792536033272058,0.0761888807574374,0.000139267772214703,0.0476016812983683,"UMVCUE"
"312",3e+05,0.8,0.01,-1,0.516910016009609,-7.15001991359624e-07,-0.0431840712270534,0.009933795683636,8.46409684018482e-07,0.051554807723565,"UMVCUE"
"412",30000,0.3,0.001,-1,0.5717414538421,-5.17656691294464e-05,-0.237871530917778,0.0591778043183786,5.62073608765975e-05,0.214154221040482,"UMVCUE"
"512",3e+05,0.3,0.001,-1,0.501830152670386,6.35223118456813e-07,0.0418815705288881,0.0188051272843907,1.58751864746616e-06,0.102073822394423,"UMVCUE"
