"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"18011",30000,0.8,0.01,1,0.722891707351209,-0.000949883656571247,-0.0203061834141573,-0.844399219794265,0.0130392879791571,6.17864150251487e-05,0.000822969402823145,0.00652160391989364,"FIQT"
"19011",3e+05,0.8,0.01,1,0.421598120783544,-6.75289654402787e-06,-0.000634098206146777,-0.211837537958301,0.00623980189971144,1.01158493102567e-06,8.7824087785151e-05,0.0242226423473112,"FIQT"
"20011",30000,0.3,0.001,1,0.715828499029295,-0.00117163250979969,-0.022076849628481,-0.829826639411936,0.0128639210080044,8.16723913872654e-05,0.00106583894375991,0.0108505306086667,"FIQT"
"21011",3e+05,0.3,0.001,1,0.636291836047102,-7.44764656876003e-05,-0.00475853689839273,-0.714871230479559,0.0138239556641616,5.13969774167706e-06,0.000260185622750197,0.0191921182714326,"FIQT"
"22011",30000,0.8,0.001,1,0.651343887517195,-0.000895609745613764,-0.0174512346506377,-0.75721775660871,0.0126766393454467,6.83930380673941e-05,0.00100135939027739,0.0162255163483845,"FIQT"
"23011",3e+05,0.8,0.001,1,0.632969149224724,-7.09684298961892e-05,-0.00468793968802577,-0.721723538866185,0.0119685701764785,5.02991839968457e-06,0.000272578863345181,0.0230625217976846,"FIQT"
"12",30000,0.3,0.01,-1,0.9821617198799,-0.00171285681239968,-0.0299733765395515,-0.902895824977054,0.0056256398189186,0.000100682699155265,0.000935352936282338,0.00406860231519624,"BR"
"1012",3e+05,0.3,0.01,-1,0.529642487764105,-1.98103112202997e-05,-0.00164590560905731,-0.423032381367961,0.00997955086121982,1.75761123035644e-06,0.000126976550118318,0.0221780507901202,"BR"
"2012",30000,0.8,0.01,-1,0.779172656316367,-0.000939840966576009,-0.0190651780163861,-0.804541555066333,0.0132439250212027,5.32481463276394e-05,0.000664799317318071,0.00753549267962254,"BR"
"3012",3e+05,0.8,0.01,-1,0.49723911310928,-6.98117684483101e-06,-0.000639026656277777,-0.208330052932035,0.00754699405991583,1.2506231887283e-06,0.00010897788670073,0.030521184228821,"BR"
"4012",30000,0.3,0.001,-1,0.758868222672769,-0.00112000076212739,-0.0197407649268743,-0.765890668027045,0.014210050198688,7.26973832637544e-05,0.000917817722511012,0.0140469301557295,"BR"
"5012",3e+05,0.3,0.001,-1,0.563712383920728,-5.7251526120845e-05,-0.003508453687768,-0.582222707465345,0.0162706730717693,4.8133980063635e-06,0.000243077188471245,0.0243315205464339,"BR"
"6012",30000,0.8,0.001,-1,0.634963774990875,-0.000785382373267194,-0.0144359950119818,-0.662478053843761,0.0142277081678511,6.23458819223314e-05,0.000945231456510228,0.0230220591078368,"BR"
"7012",3e+05,0.8,0.001,-1,0.55116418380074,-5.24964307165205e-05,-0.00331133754106474,-0.571361684592539,0.0271095132419607,4.77858381504429e-06,0.00024619770555571,0.0242947432779088,"BR"
"8012",30000,0.3,0.01,0,0.986461490400081,-0.0016902343577204,-0.0298036494394962,-0.9034599788025,0.00511182854124399,9.6682303591708e-05,0.000856705273070731,0.00407114579892924,"BR"
"9012",3e+05,0.3,0.01,0,0.532463192165514,-2.30524129409353e-05,-0.0020740949561425,-0.530024945887042,0.00914801508588827,1.73799355884567e-06,0.00012178247655037,0.0161436281997696,"BR"
"10012",30000,0.8,0.01,0,0.779758975415978,-0.000906606518253745,-0.0191510476515039,-0.820420724774058,0.0119452069770094,5.17783155751809e-05,0.000636905467365172,0.00534224553440452,"BR"
"11012",3e+05,0.8,0.01,0,0.504819640111691,-1.16145417204269e-05,-0.00114511931550853,-0.364441651269764,0.0072594563377311,1.05899185639592e-06,8.86682832128961e-05,0.0188865476075714,"BR"
"12012",30000,0.3,0.001,0,0.75838463520948,-0.00115448790316404,-0.0209873578311327,-0.79969041267323,0.0143846829087437,7.72167877687741e-05,0.000892368566641442,0.00915880654158053,"BR"
"13012",3e+05,0.3,0.001,0,0.574443920890308,-6.45046761382932e-05,-0.00401368475137919,-0.639488560544488,0.0148958531803244,5.1752291123463e-06,0.000240379771903484,0.0174868533674166,"BR"
"14012",30000,0.8,0.001,0,0.641517429898277,-0.000855077473845033,-0.0162329082696676,-0.720318672908501,0.0130632918724429,5.90516439396854e-05,0.000775091742796969,0.0123330388990866,"BR"
"15012",3e+05,0.8,0.001,0,0.555240307183793,-5.63155869809418e-05,-0.00358174511294699,-0.604284840010589,0.0306722172309635,4.29322742045504e-06,0.000213751317694224,0.0201512386020797,"BR"
"16012",30000,0.3,0.01,1,0.995257415634558,-0.00171005637478677,-0.0301030033849842,-0.9056916351541,0.00281570366356721,8.30745253159837e-05,0.000797636816442506,0.0038894716592144,"BR"
"17012",3e+05,0.3,0.01,1,0.519128503243411,-2.20802696972844e-05,-0.00205432294587691,-0.538740178029848,0.00854674894272617,1.75685762014776e-06,0.000126056725165239,0.0166729237239038,"BR"
"18012",30000,0.8,0.01,1,0.805643626754841,-0.000938694782918625,-0.0198921201507927,-0.834621347085704,0.0116159613983963,5.79459223155669e-05,0.000691633929943409,0.00517765075648518,"BR"
"19012",3e+05,0.8,0.01,1,0.505910452721103,-1.23292281602041e-05,-0.00122697365046767,-0.387738647138434,0.00715977386866831,1.01753160411675e-06,8.58601312778353e-05,0.0180227867432564,"BR"
"20012",30000,0.3,0.001,1,0.745488165512206,-0.0011260514980857,-0.0206700414694099,-0.797751452964738,0.012849333399603,7.3533778800414e-05,0.00083097548868661,0.008059031311035,"BR"
"21012",3e+05,0.3,0.001,1,0.58025282277157,-6.86496114482377e-05,-0.00424631054038764,-0.65882636587447,0.0164567296928554,4.89708024618566e-06,0.000232075905649622,0.0173133499443529,"BR"
"22012",30000,0.8,0.001,1,0.643836219732684,-0.000863754929382949,-0.0165334388334236,-0.730388728189927,0.0144742742473243,6.36540052160993e-05,0.000858200275044902,0.0129965146408593,"BR"
"23012",3e+05,0.8,0.001,1,0.563016240181813,-6.33259583643291e-05,-0.00400043943514527,-0.643976340116508,0.0256551514671702,4.51035807570852e-06,0.000221674787481359,0.0200564668404487,"BR"
"13",30000,0.3,0.01,-1,0.975190885595786,-0.00159588877357074,-0.0262093020717091,-0.841257922323593,0.00608465445977829,9.68998560392744e-05,0.00111297872778143,0.0148926010195838,"cl1"
"1013",3e+05,0.3,0.01,-1,0.604810484984997,-1.38407479469144e-05,-0.00110027309993988,-0.295033632722976,0.00870664893950856,2.14846405442798e-06,0.000165400879472239,0.0369235909564527,"cl1"
"2013",30000,0.8,0.01,-1,0.800577788512789,-0.000855987510857949,-0.0165137526868652,-0.732561460099331,0.0114496303253086,5.71079732340905e-05,0.000902160371756928,0.0199650736218969,"cl1"
"3013",3e+05,0.8,0.01,-1,0.560843607800444,-4.27789755519877e-06,-0.000382772956648623,-0.126793833130888,0.00652489504397305,1.76381683710814e-06,0.000156531778481105,0.0486076563223763,"cl1"
"4013",30000,0.3,0.001,-1,0.833657025091153,-0.00113721547025699,-0.0202264560259856,-0.777808652291242,0.0123277374720162,7.38530569124946e-05,0.00108204319629543,0.0207825344147208,"cl1"
"5013",3e+05,0.3,0.001,-1,0.709547518545089,-7.16822879757265e-05,-0.00475927458378614,-0.729328334044391,0.0133086064053861,5.25332467730929e-06,0.000287338847201667,0.0233439264372348,"cl1"
"6013",30000,0.8,0.001,-1,0.760069785698905,-0.000876075693446263,-0.0168666964871976,-0.739334642535621,0.013395816538156,6.47504214363919e-05,0.00111763954086342,0.026991486171058,"cl1"
"7013",3e+05,0.8,0.001,-1,0.692028000302368,-6.71534414114156e-05,-0.00461962743073899,-0.731514027338778,0.0138158807271268,5.08529860773808e-06,0.000285534212964459,0.0228866160688278,"cl1"
"8013",30000,0.3,0.01,0,0.976431961861641,-0.00158042496223433,-0.026227989499403,-0.844864844450221,0.00494879750813533,9.25262231701432e-05,0.00111925783628592,0.0170028809882338,"cl1"
"9013",3e+05,0.3,0.01,0,0.603696306374771,-1.78823279999367e-05,-0.0015341098599723,-0.410558500951337,0.00701549744573966,1.99205178332162e-06,0.000153799928957475,0.0288746187151206,"cl1"
"10013",30000,0.8,0.01,0,0.794408111216708,-0.000835483227277443,-0.0168256754118492,-0.755910136441704,0.0107268718784385,5.36388683290622e-05,0.000822622718478739,0.0170189708569705,"cl1"
"11013",3e+05,0.8,0.01,0,0.56069511985369,-8.36421350540999e-06,-0.000797344089890043,-0.26190669615729,0.00710521055465712,1.36521232057712e-06,0.000124846778462137,0.0340513246940212,"cl1"
"12013",30000,0.3,0.001,0,0.829403603920345,-0.00114814429452468,-0.0208155481780552,-0.795341602467715,0.0115721392461177,7.90901640379571e-05,0.00108481865144055,0.018300169303935,"cl1"
"13013",3e+05,0.3,0.001,0,0.715189195464122,-7.41890196076922e-05,-0.00488606834676325,-0.736095113748779,0.0122434647931323,5.40407411713725e-06,0.000304361027634221,0.0257458120237379,"cl1"
"14013",30000,0.8,0.001,0,0.764703988561626,-0.000912424867721825,-0.0178986198733354,-0.768863890890584,0.0115807446328896,6.20188061145745e-05,0.000998211780498536,0.0211860199657511,"cl1"
"15013",3e+05,0.8,0.001,0,0.69568580277443,-6.86977021417773e-05,-0.00470872041285843,-0.73736847500919,0.0126522385031204,4.888276065793e-06,0.00027646165514627,0.0226734915094321,"cl1"
"16013",30000,0.3,0.01,1,0.985156740321117,-0.00159189990913448,-0.0262679900651119,-0.843408066221341,0.00459695433357454,7.18796093372131e-05,0.000938266820956052,0.0172270588889505,"cl1"
"17013",3e+05,0.3,0.01,1,0.592736200645808,-1.53277786596024e-05,-0.00133617550610135,-0.373118896334594,0.00726746354208297,2.00745934159193e-06,0.000157864401920892,0.0317654971994143,"cl1"
"18013",30000,0.8,0.01,1,0.795174519555933,-0.00085705999215753,-0.0171795457720282,-0.761934744708104,0.0103584417954138,5.78352545232206e-05,0.000864785101778021,0.017804954302212,"cl1"
"19013",3e+05,0.8,0.01,1,0.557946295126961,-8.62255496938648e-06,-0.000825047252930117,-0.270650410786811,0.0074610242541609,1.28367978925082e-06,0.000117461817460389,0.0319260296721575,"cl1"
"20013",30000,0.3,0.001,1,0.823780407784096,-0.00111327047925841,-0.020308620429162,-0.788766106995198,0.0102486029008707,7.47537702603218e-05,0.00100737422004348,0.0174208973132992,"cl1"
"21013",3e+05,0.3,0.001,1,0.724946532336584,-7.81550183110619e-05,-0.00511190845851853,-0.75066327638702,0.0127388744758034,4.76663545684406e-06,0.000265138688387911,0.0230445375264062,"cl1"
"22013",30000,0.8,0.001,1,0.76220922986087,-0.000909017061024931,-0.0178640557769073,-0.768999890789926,0.0119922187809888,6.33745524111786e-05,0.000950717752247283,0.0189356601550786,"cl1"
"23013",3e+05,0.8,0.001,1,0.707665277603095,-7.44449883339626e-05,-0.00503297088000351,-0.757394839243288,0.01225780232586,4.66235889396585e-06,0.000244903841847133,0.0204335376413838,"cl1"
"14",30000,0.3,0.01,-1,0.995045612251998,-0.00133241069499145,-0.0197879820018063,-0.702424228722512,0.00272842047483918,7.68930148104273e-05,0.000615100921349101,0.00774138108785697,"cl2"
"1014",3e+05,0.3,0.01,-1,0.60672193485713,-1.9288979877959e-05,-0.00159661281092006,-0.412102916346159,0.00880742422326851,1.71644610082521e-06,0.000127093427653268,0.0250910398309954,"cl2"
"2014",30000,0.8,0.01,-1,0.857843082327724,-0.000789275340306859,-0.0147115383220952,-0.675716784528569,0.00962169094400336,4.40607559764125e-05,0.000498573239095228,0.00902725956234012,"cl2"
"3014",3e+05,0.8,0.01,-1,0.551909302244421,-7.0149899542536e-06,-0.000669550865565774,-0.209196203150199,0.00626230985795694,8.14791905277167e-06,0.000544794559411788,0.242671566809352,"cl2"
"4014",30000,0.3,0.001,-1,0.834771541075467,-0.000963398500006123,-0.0159040195298463,-0.658976277122167,0.0123106227081124,5.77856938206209e-05,0.000597477974996592,0.0105054288464919,"cl2"
"5014",3e+05,0.3,0.001,-1,0.692820599301235,-5.95237430429846e-05,-0.00369024681229769,-0.605715226207686,0.012966640766957,4.67181726382897e-06,0.000237566986233255,0.0276834653681833,"cl2"
"6014",30000,0.8,0.001,-1,0.754833892674804,-0.00073696117957384,-0.0132740854877912,-0.622146742420263,0.0138294332775743,6.15540877171777e-05,0.000983294156949009,0.0354241906727493,"cl2"
"7014",3e+05,0.8,0.001,-1,0.675502273989496,-5.56372809262895e-05,-0.00356729506438444,-0.606078981548127,0.0119433954894756,4.03334258216825e-06,0.000178022535505572,0.0138256546768579,"cl2"
"8014",30000,0.3,0.01,0,0.996635204166921,-0.0013125322066748,-0.019620473101719,-0.701660398731916,0.00246975891447419,7.38576263266852e-05,0.000593121336194338,0.00884696784641465,"cl2"
"9014",3e+05,0.3,0.01,0,0.601441230406657,-2.02687067784187e-05,-0.00177724112341233,-0.46616894241838,0.00782485897085988,1.82878661421127e-06,0.000141697899393633,0.028478612806975,"cl2"
"10014",30000,0.8,0.01,0,0.856222459089735,-0.000751677471801074,-0.0144421418207271,-0.680305789086272,0.00926425034679461,4.18535794761942e-05,0.000463712087737285,0.00812397040091222,"cl2"
"11014",3e+05,0.8,0.01,0,0.553353296595709,-1.06873612937644e-05,-0.00104373896305054,-0.335204578725623,0.00702672255179264,1.31811101733292e-06,0.000120247709813731,0.0321233930250924,"cl2"
"12014",30000,0.3,0.001,0,0.8288192714098,-0.000962890397508661,-0.0160668675533389,-0.667100276904796,0.0120377976873898,6.21055740251721e-05,0.000619288221370227,0.00932826202456677,"cl2"
"13014",3e+05,0.3,0.001,0,0.699596633670416,-6.22497743974543e-05,-0.00383071798161243,-0.61761049360429,0.0122760281833361,4.24900442445133e-06,0.000175127927525799,0.0137454389511809,"cl2"
"14014",30000,0.8,0.001,0,0.760730024739932,-0.000765641753203169,-0.0139263333964996,-0.645208863408086,0.0106355726580578,4.85361772198896e-05,0.000558989952223124,0.0105162782061838,"cl2"
"15014",3e+05,0.8,0.001,0,0.683053255870461,-5.61410788924409e-05,-0.00357851178652485,-0.602767140465827,0.0126248724612747,6.32627952589949e-06,0.00039556874003018,0.0573682740364154,"cl2"
"16014",30000,0.3,0.01,1,0.999282969276596,-0.00132217021957337,-0.0196630665191155,-0.700423387296037,0.00109471907584724,5.92043670903597e-05,0.000468170489681445,0.00867553901812589,"cl2"
"17014",3e+05,0.3,0.01,1,0.581723123167475,-1.80456830513514e-05,-0.00161369116274215,-0.440082040815567,0.00814125464891531,2.03428575166672e-06,0.000164983532410016,0.0353175663984742,"cl2"
"18014",30000,0.8,0.01,1,0.875565971905302,-0.00077104741031197,-0.0147284468465172,-0.685666434328636,0.00868404142797802,4.63841406233465e-05,0.000506084519088285,0.00915644886033028,"cl2"
"19014",3e+05,0.8,0.01,1,0.550043332930032,-1.04702630602107e-05,-0.00102129397698428,-0.329217332727985,0.00717731830945623,1.08906745947266e-06,9.69483175752337e-05,0.0246743059063084,"cl2"
"20014",30000,0.3,0.001,1,0.81839663065246,-0.000935808135243236,-0.0157566857067865,-0.663079249558064,0.0103452187906881,5.94936276395275e-05,0.000592759756748743,0.00911747180520063,"cl2"
"21014",3e+05,0.3,0.001,1,0.708671692223443,-6.49707351311712e-05,-0.00394607069962893,-0.623938803258698,0.0141969789492232,3.82127447119171e-06,0.000151815617733765,0.0122187319331996,"cl2"
"22014",30000,0.8,0.001,1,0.757682011057876,-0.000760566196860231,-0.0138471913235418,-0.643426519081538,0.0118100092491031,5.06653373615997e-05,0.000573133072282487,0.00962372785164466,"cl2"
"23014",3e+05,0.8,0.001,1,0.69999172017046,-6.13466432117374e-05,-0.00383508681499226,-0.62405778801285,0.0102020531993779,3.84239388359446e-06,0.000160532640675558,0.013839228066909,"cl2"
"15",30000,0.3,0.01,-1,0.987637742627436,-0.0015056028560056,-0.0237692679946181,-0.793697130522328,0.00385987070471954,8.92394435051546e-05,0.00087152629567807,0.0118865307605528,"cl3"
"1015",3e+05,0.3,0.01,-1,0.604066886957181,-1.82082118010128e-05,-0.00149410013238956,-0.388730480259277,0.00882490858297642,1.83321687991046e-06,0.000137062722713607,0.0264385238340091,"cl3"
"2015",30000,0.8,0.01,-1,0.82831591018113,-0.000853650340682403,-0.0164444807113507,-0.73071700261875,0.0102964142728104,5.16154729673488e-05,0.000716552717969982,0.0145094741331127,"cl3"
"3015",3e+05,0.8,0.01,-1,0.556644879800113,-6.92908814062383e-06,-0.000637038364595376,-0.206508264619707,0.00631489078512004,2.5859212112638e-06,0.000221214129784432,0.0733466070454101,"cl3"
"4015",30000,0.3,0.001,-1,0.833576106764375,-0.00108327633275739,-0.0187779430452704,-0.740955793118022,0.0124157847153548,6.72313828119389e-05,0.000842480081919194,0.015844078998674,"cl3"
"5015",3e+05,0.3,0.001,-1,0.707834146845172,-6.76891853914268e-05,-0.00438402502070988,-0.688774507195576,0.0133783625580922,4.75594546097712e-06,0.00023382572628098,0.0193495966451279,"cl3"
"6015",30000,0.8,0.001,-1,0.757889869748923,-0.000833599304129578,-0.0156879495730468,-0.703573367693757,0.0135726813177903,5.82216610573308e-05,0.000892551354278502,0.0219338933549028,"cl3"
"7015",3e+05,0.8,0.001,-1,0.690689048904892,-6.31893813463778e-05,-0.00423331214249632,-0.688353738597349,0.0137829220967607,4.66112909539739e-06,0.000234965899114616,0.0186573499464339,"cl3"
"8015",30000,0.3,0.01,0,0.989990927656237,-0.00148700884562782,-0.0236644396055971,-0.794942351221588,0.00435982762427099,8.51086044680361e-05,0.00085243617318242,0.0135793126280903,"cl3"
"9015",3e+05,0.3,0.01,0,0.601085380900699,-2.04666256675682e-05,-0.00179655929782216,-0.47040179414181,0.00744726035993974,1.77399364401515e-06,0.000130854692915859,0.0212407472951589,"cl3"
"10015",30000,0.8,0.01,0,0.823376719711316,-0.000821673702569237,-0.0164082643539049,-0.743550170964852,0.0100315553176903,4.8925870239021e-05,0.000661747849470409,0.0128660858105198,"cl3"
"11015",3e+05,0.8,0.01,0,0.557503174461479,-1.04977076241352e-05,-0.00102271448652571,-0.329160258182672,0.00707393765239112,1.22677786946842e-06,0.000109560988056654,0.0267965902285126,"cl3"
"12015",30000,0.3,0.001,0,0.828298224757738,-0.00108708147306509,-0.0191149557293194,-0.753107183730143,0.0116827772928648,7.21793066047211e-05,0.000858530969097378,0.0142772652921301,"cl3"
"13015",3e+05,0.3,0.001,0,0.713744138390001,-7.03430381567231e-05,-0.00452279104503285,-0.697939147974936,0.0125992505746216,4.91708796095017e-06,0.000240054852498654,0.0198995697559023,"cl3"
"14015",30000,0.8,0.001,0,0.7625561646583,-0.000864891894120934,-0.0165121146337304,-0.728845800344869,0.0113000564838946,5.6358648450063e-05,0.000778545641623422,0.0160873384578807,"cl3"
"15015",3e+05,0.8,0.001,0,0.694404441058308,-6.45395727369112e-05,-0.00430408902775845,-0.692814277500534,0.0127153834635413,4.53009708515907e-06,0.00024252200813419,0.0221322606792474,"cl3"
"16015",30000,0.3,0.01,1,0.995788760105843,-0.00149753738134837,-0.0236995078453204,-0.793384940280452,0.00264689712226481,6.6934889371295e-05,0.000696998102670471,0.0137697706690356,"cl3"
"17015",3e+05,0.3,0.01,1,0.585746060298316,-1.80506162771939e-05,-0.00161281988052258,-0.439974235152096,0.00775964798231584,1.85746694673668e-06,0.00014197203122706,0.0249373932026811,"cl3"
