"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"1213",30000,0.3,0.001,0,0.555256000984571,0.000279510180132266,2.59594030178704,0.0436614747251845,4.5940378390198e-05,0.589260711029585,"cl1"
"1313",3e+05,0.3,0.001,0,0.502528019318835,1.34873935228004e-05,1.16936342899105,0.0150976404044279,4.44437554902408e-06,0.361841607987477,"cl1"
"1413",30000,0.8,0.001,0,0.507092620051605,0.00021765407345773,1.98979510873826,0.0258308217883167,5.59264297897605e-05,0.5247944623047,"cl1"
"1513",3e+05,0.8,0.001,0,0.50990297937302,1.44289466152264e-05,1.10965811054167,0.00798757010431728,7.51375633473568e-06,0.510072201807051,"cl1"
"1613",30000,0.3,0.01,1,1,-0.000598961386384912,-0.460935263466723,NA,NA,NA,"cl1"
"1713",3e+05,0.3,0.01,1,0.551209192001042,2.96325450381305e-05,2.45015480108107,0.0239944361989458,3.07946317794141e-06,0.267145980488589,"cl1"
"1813",30000,0.8,0.01,1,0.656655844155844,-5.38283337388087e-05,-0.0954141984026997,0.113110412182166,0.000124677706968301,0.282064996839098,"cl1"
"1913",3e+05,0.8,0.01,1,0.516057323299479,2.04712459732174e-05,2.12943342867071,0.0108777488817612,1.18993548255326e-06,0.189502832011997,"cl1"
"2013",30000,0.3,0.001,1,0.569926408772631,0.000288756971974879,2.31452719961236,0.0540905874864499,7.11301644441637e-05,0.626173489258551,"cl1"
"2113",3e+05,0.3,0.001,1,0.510697370860459,9.5545395532049e-06,0.785507706182507,0.0203073025527661,4.15734113482456e-06,0.345262102728939,"cl1"
"2213",30000,0.8,0.001,1,0.515570808370106,0.000193065089499165,1.92476175010334,0.0199510906201974,5.02255283008328e-05,0.512262696507229,"cl1"
"2313",3e+05,0.8,0.001,1,0.505412821072488,1.16872200556238e-05,0.872041164776544,0.0134831289122553,5.66878810482352e-06,0.399858371716194,"cl1"
"15",30000,0.3,0.01,-1,1,-0.00164519941942518,-0.859431182266085,0,0.000923358537446952,0.155284305702142,"cl2"
"115",3e+05,0.3,0.01,-1,0.497786340274682,1.47368576751512e-05,0.942978674907892,0.0145328512421336,1.86166218781589e-06,0.145427183298341,"cl2"
"215",30000,0.8,0.01,-1,0.828180215351571,-0.000353473665646436,-0.664555659296116,0.0793194870614051,0.00014908924134311,0.0969421240242704,"cl2"
"314",3e+05,0.8,0.01,-1,0.485677960042335,1.68765723270862e-05,1.24132205397856,0.00926166560056606,2.00793410112456e-06,0.182530028397337,"cl2"
"414",30000,0.3,0.001,-1,0.524109769485338,0.000127497913849565,0.851481089292887,0.0460918714931037,4.83054598265238e-05,0.523123730624663,"cl2"
"514",3e+05,0.3,0.001,-1,0.480118386477241,1.06666591499838e-05,0.755766110196267,0.0226099331397038,2.99295208416691e-06,0.221933692771584,"cl2"
"614",30000,0.8,0.001,-1,0.481553460482112,0.000144458942449029,1.06081966950115,0.0388426088527846,4.09815234123521e-05,0.413294154454407,"cl2"
"714",3e+05,0.8,0.001,-1,0.471833596080519,1.30956581852533e-05,0.874733283396738,0.0180749701614788,4.40943629278911e-06,0.291311244953639,"cl2"
"814",30000,0.3,0.01,0,1,-0.000767761775108087,-0.996909653831461,0,0.000127465770531064,0.00150206899438515,"cl2"
"914",3e+05,0.3,0.01,0,0.498051096749956,1.14196195913671e-05,0.944821161746458,0.0160343725738999,8.08418626167236e-07,0.113564947394107,"cl2"
"1014",30000,0.8,0.01,0,0.803453674543017,-0.000280469799888932,-0.642773981569974,0.0722613655613139,0.00011341640293982,0.103172603500452,"cl2"
"1114",3e+05,0.8,0.01,0,0.481746924756135,1.19934364413819e-05,1.18945565998533,0.00667413438801343,4.74485580829399e-07,0.0917919196310681,"cl2"
"1214",30000,0.3,0.001,0,0.504396881380547,0.000122383606253213,1.14292538984512,0.0459259194379689,1.99851570292438e-05,0.293459779731949,"cl2"
"1314",3e+05,0.3,0.001,0,0.471520125631013,8.2248966854826e-06,0.715779485596488,0.0226586243934346,2.13576540856307e-06,0.179023610159576,"cl2"
"1414",30000,0.8,0.001,0,0.485277332545508,0.000119676763873804,1.09940206113672,0.0212314356708566,2.69519308713174e-05,0.289991908530859,"cl2"
"1514",3e+05,0.8,0.001,0,0.478325039253339,1.26726497450683e-05,1.0027493225085,0.0215011059124058,3.36985349377095e-06,0.279377388305674,"cl2"
"1614",30000,0.3,0.01,1,1,-0.000868590823723887,-0.668430635561307,NA,NA,NA,"cl2"
"1714",3e+05,0.3,0.01,1,0.511445716730962,1.04197326145639e-05,0.862963956991508,0.0168263946179179,1.12377833747604e-06,0.108978471585495,"cl2"
"1814",30000,0.8,0.01,1,0.915016233766234,-0.000336501220136196,-0.778361971648632,0.0802063800563631,8.25077020965922e-05,0.11069125524191,"cl2"
