"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","method"
"1294",94,30000,0.3,0.001,0,0.757910228108904,-8.47560046428683e-05,-0.00210793345534014,-0.189330468887782,"EB_df"
"1295",95,30000,0.3,0.001,0,0.773285198555957,-9.82287744809505e-05,-0.00259015324405762,-0.239379423068608,"EB_df"
"1296",96,30000,0.3,0.001,0,0.726696258719087,-0.000114193641844608,-0.0034331564966085,-0.339222376478976,"EB_df"
"1297",97,30000,0.3,0.001,0,0.712748614281056,-7.49660862240537e-05,-0.0023210238097002,-0.25019421219325,"EB_df"
"1298",98,30000,0.3,0.001,0,0.719020172910663,-8.38518332575068e-05,-0.0023096849622506,-0.22494690407865,"EB_df"
"1299",99,30000,0.3,0.001,0,0.711604629340006,-0.000111840067857458,-0.0029921613857768,-0.274500540773043,"EB_df"
"1300",100,30000,0.3,0.001,0,0.711184694628403,-0.000102632633197884,-0.00276803321461148,-0.258570653793139,"EB_df"
"1301",1,3e+05,0.3,0.001,0,0.379193537880268,4.36309088503932e-06,0.000489386758831278,0.245814451617428,"EB_df"
"1302",2,3e+05,0.3,0.001,0,0.444882558890513,2.60084532369081e-06,0.000287699667086578,0.135805131219306,"EB_df"
"1303",3,3e+05,0.3,0.001,0,0.381258536260368,3.03130888348705e-06,0.000353532607341272,0.179416014570453,"EB_df"
"1304",4,3e+05,0.3,0.001,0,0.390932676955828,4.85796533222611e-06,0.000549338488797933,0.282481700513108,"EB_df"
"1305",5,3e+05,0.3,0.001,0,0.442060513467734,3.11621121246547e-06,0.00035472476607503,0.175394790207567,"EB_df"
"1306",6,3e+05,0.3,0.001,0,0.391777710984203,5.936484329248e-06,0.000654600174159987,0.335394840191872,"EB_df"
"1307",7,3e+05,0.3,0.001,0,0.355285150765528,7.12430931842838e-06,0.000801161515733106,0.435275905057856,"EB_df"
"1308",8,3e+05,0.3,0.001,0,0.420861663179916,4.3111857724771e-06,0.00048567401768037,0.244920936136509,"EB_df"
"1309",9,3e+05,0.3,0.001,0,0.39678558463417,5.16484984773383e-06,0.000578042844311102,0.295811246432911,"EB_df"
"1310",10,3e+05,0.3,0.001,0,0.372866275621169,5.97850307747318e-06,0.000663069666218799,0.342714803247481,"EB_df"
"1311",11,3e+05,0.3,0.001,0,0.434363912823112,2.79412278487282e-06,0.000325871719324283,0.164271711332469,"EB_df"
"1312",12,3e+05,0.3,0.001,0,0.429779797273681,4.22882389476011e-06,0.000474953998655828,0.238099711993129,"EB_df"
"1313",13,3e+05,0.3,0.001,0,0.446700676869728,3.71231857327783e-06,0.000428881504781159,0.219396326769076,"EB_df"
"1314",14,3e+05,0.3,0.001,0,0.394994449490362,4.74981736371232e-06,0.000535780806530627,0.273845030214218,"EB_df"
"1315",15,3e+05,0.3,0.001,0,0.346795205836373,2.44609453917686e-06,0.000284871020999725,0.141967326264419,"EB_df"
"1316",16,3e+05,0.3,0.001,0,0.42147191430218,3.41118801270568e-06,0.000382822501594969,0.187625262062238,"EB_df"
"1317",17,3e+05,0.3,0.001,0,0.413642370641456,3.95668497475043e-06,0.00045155488229004,0.229142478757227,"EB_df"
"1318",18,3e+05,0.3,0.001,0,0.375501797744965,6.36426654563071e-06,0.000712205154680985,0.376412143610451,"EB_df"
"1319",19,3e+05,0.3,0.001,0,0.386907701932892,3.60394330248502e-06,0.000412346390028619,0.207866052034691,"EB_df"
"1320",20,3e+05,0.3,0.001,0,0.388905831723764,5.60933000956301e-06,0.000644725350847536,0.345759064672431,"EB_df"
"1321",21,3e+05,0.3,0.001,0,0.404490221818304,4.79739517087498e-06,0.00054650785331815,0.283191057176506,"EB_df"
"1322",22,3e+05,0.3,0.001,0,0.411242109481981,4.6300870450071e-06,0.000514296609024079,0.257034467159899,"EB_df"
"1323",23,3e+05,0.3,0.001,0,0.432552573089417,4.50661293840405e-06,0.000506547593265128,0.256075665370246,"EB_df"
"1324",24,3e+05,0.3,0.001,0,0.376979214178667,3.68404102412902e-06,0.000423020105932616,0.214638131114464,"EB_df"
"1325",25,3e+05,0.3,0.001,0,0.38003739764008,3.87024010195243e-06,0.000443107629833136,0.225197053375769,"EB_df"
"1326",26,3e+05,0.3,0.001,0,0.38575196212386,5.76759436985379e-06,0.000627381216777303,0.314430360030829,"EB_df"
"1327",27,3e+05,0.3,0.001,0,0.441046617322426,4.25313660133194e-06,0.000487024279206836,0.250204583455056,"EB_df"
"1328",28,3e+05,0.3,0.001,0,0.378785280702356,4.69344538244846e-06,0.000529711938505207,0.270515917276677,"EB_df"
"1329",29,3e+05,0.3,0.001,0,0.39594414893617,5.01414858837562e-06,0.000558179564103266,0.282573806215526,"EB_df"
"1330",30,3e+05,0.3,0.001,0,0.373556944857927,5.01679016173736e-06,0.000546521470566945,0.269255933697746,"EB_df"
"1331",31,3e+05,0.3,0.001,0,0.442547136250445,3.66054273702277e-06,0.000423465890444103,0.216660408284717,"EB_df"
"1332",32,3e+05,0.3,0.001,0,0.432969281024186,3.65889972164071e-06,0.000409270211075569,0.201109296720561,"EB_df"
"1333",33,3e+05,0.3,0.001,0,0.410154794566948,4.9876294158828e-06,0.000562609225459403,0.289420631386567,"EB_df"
"1334",34,3e+05,0.3,0.001,0,0.391396216448216,4.4419864254803e-06,0.000500089700655255,0.25287849130983,"EB_df"
"1335",35,3e+05,0.3,0.001,0,0.421050892267019,3.09981565462497e-06,0.00035573130743839,0.177488850774554,"EB_df"
"1336",36,3e+05,0.3,0.001,0,0.424857324032974,3.26883097431654e-06,0.000375485887988939,0.188430095819985,"EB_df"
"1337",37,3e+05,0.3,0.001,0,0.374156252088485,6.33326989022701e-06,0.000728165412832084,0.398874433280133,"EB_df"
"1338",38,3e+05,0.3,0.001,0,0.376758979631176,3.50270095584065e-06,0.000413500200125515,0.215813142762058,"EB_df"
"1339",39,3e+05,0.3,0.001,0,0.441565253881662,3.43123501404024e-06,0.000395673274575252,0.200376493781268,"EB_df"
"1340",40,3e+05,0.3,0.001,0,0.419072061862542,4.27060988957581e-06,0.000478338260996647,0.239259934229133,"EB_df"
"1341",41,3e+05,0.3,0.001,0,0.361007493480342,3.27346579836031e-06,0.000378566699703121,0.19152323565481,"EB_df"
"1342",42,3e+05,0.3,0.001,0,0.357323314115437,3.63327952934956e-06,0.00040636468708128,0.199524239061306,"EB_df"
"1343",43,3e+05,0.3,0.001,0,0.359008220806233,3.9203028769403e-06,0.000454736804558156,0.235141301320016,"EB_df"
"1344",44,3e+05,0.3,0.001,0,0.399414095009821,3.69087629200076e-06,0.000415118173339296,0.20549664289013,"EB_df"
"1345",45,3e+05,0.3,0.001,0,0.429048245170426,4.22156967720467e-06,0.000480646205058949,0.244973842227636,"EB_df"
"1346",46,3e+05,0.3,0.001,0,0.409353775805259,4.91547355386006e-06,0.000540564008719331,0.268795628542177,"EB_df"
"1347",47,3e+05,0.3,0.001,0,0.46343704454724,3.19977051312563e-06,0.00037621512565025,0.193691371640028,"EB_df"
"1348",48,3e+05,0.3,0.001,0,0.363865053930184,2.13768784931452e-06,0.00024251075708164,0.116361407102278,"EB_df"
"1349",49,3e+05,0.3,0.001,0,0.411664314549214,3.09343974747889e-06,0.000348947913978448,0.170616180298075,"EB_df"
"1350",50,3e+05,0.3,0.001,0,0.457768125626462,2.29086380301977e-06,0.000257673306278144,0.122954857518505,"EB_df"
"1351",51,3e+05,0.3,0.001,0,0.451839408701495,3.78899075835493e-06,0.000434379106862259,0.220618878977053,"EB_df"
"1352",52,3e+05,0.3,0.001,0,0.445545206200836,3.22126671348544e-06,0.000351122635695994,0.165518759352435,"EB_df"
"1353",53,3e+05,0.3,0.001,0,0.42694527236984,3.91631659739643e-06,0.000439539245182273,0.218332607114807,"EB_df"
"1354",54,3e+05,0.3,0.001,0,0.400971104546535,4.50443868202551e-06,0.000514257283569505,0.2650539867293,"EB_df"
"1355",55,3e+05,0.3,0.001,0,0.395139268159476,5.41923852267859e-06,0.000617356817654022,0.325488479980365,"EB_df"
"1356",56,3e+05,0.3,0.001,0,0.408189422558014,4.8194512469715e-06,0.000538410860478016,0.272378118078916,"EB_df"
"1357",57,3e+05,0.3,0.001,0,0.405651958353991,4.11230499054941e-06,0.000470199014992878,0.24018044279768,"EB_df"
"1358",58,3e+05,0.3,0.001,0,0.349930515540792,3.32903547311808e-06,0.000389023204798111,0.199574302252975,"EB_df"
"1359",59,3e+05,0.3,0.001,0,0.402263235888455,4.25193613015973e-06,0.00048678659164029,0.250010506091781,"EB_df"
