"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"911",3e+05,0.3,0.01,0,0.64481194124169,-0.000817930673289322,-0.000817930673289322,-0.759696348974944,0.0115565809370227,4.15217436117355e-05,4.15217436117355e-05,0.00850004256309734,"FIQT"
"1011",30000,0.8,0.01,0,0.655246368938943,-0.00830344539473972,-0.00830344539473972,-0.765299198846729,0.0109811025430544,0.000593273616315261,0.000593273616315261,0.0101750085820726,"FIQT"
"1111",3e+05,0.8,0.01,0,0.333611379907297,-7.6381191368508e-05,-7.6381191368508e-05,-0.221356609573417,0.00679548566701699,1.08803980175833e-05,1.08803980175833e-05,0.0253130759107781,"FIQT"
"1211",30000,0.3,0.001,0,0.894963648838642,-0.0200746185580709,-0.0200746185580709,-0.948107483542367,0.00944587393283253,0.00110096555971812,0.00110096555971812,0.00552541335636282,"FIQT"
"1311",3e+05,0.3,0.001,0,0.598038111375512,-0.000965522160711284,-0.000965522160711284,-0.75907405777966,0.0136185359792524,6.31524240658429e-05,6.31524240658429e-05,0.0181845251477475,"FIQT"
"1411",30000,0.8,0.001,0,0.600845606737391,-0.010037681441479,-0.010037681441479,-0.761872516805394,0.0112378399903947,0.000477355235653994,0.000477355235653994,0.00988459943447526,"FIQT"
"1511",3e+05,0.8,0.001,0,0.455618077925632,-0.000734167215064258,-0.000734167215064258,-0.702890103994478,0.0101067055066559,4.31697568941028e-05,4.31697568941028e-05,0.0286980853885071,"FIQT"
"1611",30000,0.3,0.01,1,0.998228830915665,-0.0233099520275351,-0.0233099520275351,-0.996274764903114,0.00173435758591045,0.0012077897531891,0.0012077897531891,0.00149391559183897,"FIQT"
"1711",3e+05,0.3,0.01,1,0.617986675425238,-0.0007190434242911,-0.0007190434242911,-0.742158539466551,0.0116956904138839,2.47099461778933e-05,2.47099461778933e-05,0.00815455315233983,"FIQT"
"1811",30000,0.8,0.01,1,0.638379832471251,-0.00790599842766953,-0.00790599842766953,-0.758267243761141,0.011977910396248,0.00065931374087199,0.00065931374087199,0.00981871799621136,"FIQT"
"1911",3e+05,0.8,0.01,1,0.329999734284091,-0.000109859982333537,-0.000109859982333537,-0.317729160769769,0.00635731115607509,1.22150097196161e-05,1.22150097196161e-05,0.0196839316084842,"FIQT"
"2011",30000,0.3,0.001,1,0.893841160876681,-0.0196906724092317,-0.0196906724092317,-0.948737554397707,0.00820267953996416,0.000703056097054836,0.000703056097054836,0.00451970345997753,"FIQT"
"2111",3e+05,0.3,0.001,1,0.610919585595864,-0.00107385086949724,-0.00107385086949724,-0.801872246238776,0.0153707141935585,5.00084079068366e-05,5.00084079068366e-05,0.0109353730738429,"FIQT"
"2211",30000,0.8,0.001,1,0.618211991823871,-0.010960320642208,-0.010960320642208,-0.806173533902639,0.00768852674430419,0.000405138371251429,0.000405138371251429,0.0059457494323815,"FIQT"
"2311",3e+05,0.8,0.001,1,0.470505903559207,-0.000795093762047194,-0.000795093762047194,-0.743769402021817,0.0111160022040157,6.61790664232512e-05,6.61790664232512e-05,0.0145367410237943,"FIQT"
"13",30000,0.3,0.01,-1,1,-0.0215202383631101,-0.0215202383631101,-0.914649294309136,0,0.00176578180045712,0.00176578180045712,0.00282539952890472,"BR"
"113",3e+05,0.3,0.01,-1,0.69315264627324,-0.000755646707523236,-0.000755646707523236,-0.671699279917368,0.0139042471680519,3.37698067588981e-05,3.37698067588981e-05,0.0180942375904738,"BR"
"213",30000,0.8,0.01,-1,0.710114986253422,-0.00829811539047265,-0.00829811539047265,-0.696004229600069,0.00971013465613568,0.000383621218888568,0.000383621218888568,0.0121804059821681,"BR"
"312",3e+05,0.8,0.01,-1,0.496659956997245,-6.48427579381801e-05,-6.48427579381801e-05,-0.167390125986407,0.00624587987780026,1.36448169687077e-05,1.36448169687077e-05,0.0275624703475735,"BR"
"412",30000,0.3,0.001,-1,0.918925021483379,-0.0185006277253889,-0.0185006277253889,-0.85657701061639,0.00960862560967721,0.00103232924133356,0.00103232924133356,0.009669344861747,"BR"
"512",3e+05,0.3,0.001,-1,0.610904904284899,-0.000743951498205514,-0.000743951498205514,-0.594773030383124,0.0089798697445386,6.27664697440873e-05,6.27664697440873e-05,0.0339221835519729,"BR"
"612",30000,0.8,0.001,-1,0.617765127088892,-0.00801558718073014,-0.00801558718073014,-0.609174370619225,0.0112395851332701,0.000680205736460634,0.000680205736460634,0.0275005474442395,"BR"
"712",3e+05,0.8,0.001,-1,0.537275468475838,-0.000561969002101327,-0.000561969002101327,-0.555480908432766,0.00724282418481569,3.54444346786005e-05,3.54444346786005e-05,0.017140774182567,"BR"
"812",30000,0.3,0.01,0,1,-0.0217983512810477,-0.0217983512810477,-0.912815097617953,0,0.000997732179682294,0.000997732179682294,0.00243855543964158,"BR"
"912",3e+05,0.3,0.01,0,0.682558081345139,-0.00078552953776148,-0.00078552953776148,-0.729665965618708,0.0131120073290537,3.79872693126454e-05,3.79872693126454e-05,0.0068236017416202,"BR"
"1012",30000,0.8,0.01,0,0.693300131199301,-0.00798952384484131,-0.00798952384484131,-0.73652552450974,0.0107014603439893,0.0005382211952596,0.0005382211952596,0.00645921219034308,"BR"
"1112",3e+05,0.8,0.01,0,0.499667280358203,-9.97105872923769e-05,-9.97105872923769e-05,-0.289344968528692,0.00601673311304212,9.50247365466197e-06,9.50247365466197e-06,0.0194281663117171,"BR"
"1212",30000,0.3,0.001,0,0.909979715492417,-0.0183173814469553,-0.0183173814469553,-0.865216135453656,0.0097127980581301,0.000954365795676732,0.000954365795676732,0.00352037988852657,"BR"
"1312",3e+05,0.3,0.001,0,0.619510470296994,-0.000851694255390207,-0.000851694255390207,-0.669425127719821,0.0134791264250648,6.22041287454594e-05,6.22041287454594e-05,0.0222142762975923,"BR"
"1412",30000,0.8,0.001,0,0.625210842423803,-0.00900819752046948,-0.00900819752046948,-0.683681385020315,0.00942655227933363,0.000461627461503468,0.000461627461503468,0.0131595332898862,"BR"
"1512",3e+05,0.8,0.001,0,0.562399864940362,-0.000598392746194176,-0.000598392746194176,-0.57279708209064,0.0224520050685614,3.58283342734018e-05,3.58283342734018e-05,0.0216846950757828,"BR"
"1612",30000,0.3,0.01,1,1,-0.0213636477757863,-0.0213636477757863,-0.913099207449199,0,0.00110095838052225,0.00110095838052225,0.00190327204502309,"BR"
"1712",3e+05,0.3,0.01,1,0.655334278149238,-0.000691968677163488,-0.000691968677163488,-0.71425872360125,0.00973489393823255,2.15039484645842e-05,2.15039484645842e-05,0.00496114462644543,"BR"
"1812",30000,0.8,0.01,1,0.673232050738294,-0.00757193817329874,-0.00757193817329874,-0.7264059994139,0.0134913711940257,0.000601508541674277,0.000601508541674277,0.00694777282880937,"BR"
"1912",3e+05,0.8,0.01,1,0.499852313463351,-0.000123074104044047,-0.000123074104044047,-0.356211253568483,0.00488418456273857,1.15568862843237e-05,1.15568862843237e-05,0.0159472336492061,"BR"
"2012",30000,0.3,0.001,1,0.905532774016469,-0.0179661075170591,-0.0179661075170591,-0.865677647847706,0.0106785851129058,0.000618507791768377,0.000618507791768377,0.00319966445444596,"BR"
"2112",3e+05,0.3,0.001,1,0.634690420284098,-0.000950897011110338,-0.000950897011110338,-0.709932865292221,0.0118955328698612,4.95592680826855e-05,4.95592680826855e-05,0.0128246749798115,"BR"
"2212",30000,0.8,0.001,1,0.639144187790467,-0.00975193859831783,-0.00975193859831783,-0.717356793563033,0.0111987654571086,0.000357187746104098,0.000357187746104098,0.0103272291435977,"BR"
"2312",3e+05,0.8,0.001,1,0.579493824958503,-0.000652313901272249,-0.000652313901272249,-0.610112415356538,0.0106685505449016,5.57495116071255e-05,5.57495116071255e-05,0.0122369301589882,"BR"
"14",30000,0.3,0.01,-1,0.999597583883923,-0.0200982264657566,-0.0200982264657566,-0.854470551474338,0.000848369809240188,0.00158198901625211,0.00158198901625211,0.0144728211145379,"cl1"
"114",3e+05,0.3,0.01,-1,0.751790075886655,-0.000699467094882705,-0.000699467094882705,-0.621766679226641,0.0146491699016464,3.0322649292577e-05,3.0322649292577e-05,0.0161337986422656,"cl1"
"214",30000,0.8,0.01,-1,0.765169368079425,-0.00764883797670856,-0.00764883797670856,-0.641558522013779,0.00855858039274562,0.000413790580153174,0.000413790580153174,0.0217751962467368,"cl1"
"313",3e+05,0.8,0.01,-1,0.559459388442039,-4.88050589865569e-05,-4.88050589865569e-05,-0.125483932149215,0.00680174191599589,1.94871942088182e-05,1.94871942088182e-05,0.0455974953687565,"cl1"
"413",30000,0.3,0.001,-1,0.951568760257623,-0.0176726346235233,-0.0176726346235233,-0.818233350149522,0.00780266770356266,0.00100914787984948,0.00100914787984948,0.0141436953818708,"cl1"
"513",3e+05,0.3,0.001,-1,0.748145603512238,-0.000913159898282306,-0.000913159898282306,-0.730194166920823,0.0107526055134604,6.29909916575629e-05,6.29909916575629e-05,0.0277111249909388,"cl1"
"613",30000,0.8,0.001,-1,0.749260626466625,-0.00982867907734972,-0.00982867907734972,-0.747090796165221,0.00942680197112686,0.000702936669820914,0.000702936669820914,0.0179916725427037,"cl1"
"713",3e+05,0.8,0.001,-1,0.687474562009174,-0.000729709283218907,-0.000729709283218907,-0.721828141791641,0.00795570292323613,3.47696848740113e-05,3.47696848740113e-05,0.0214259512139309,"cl1"
"813",30000,0.3,0.01,0,0.999418685057412,-0.0204132161554389,-0.0204132161554389,-0.85508902010877,0.000936347808265331,0.000843409598295642,0.000843409598295642,0.0151367638939524,"cl1"
"913",3e+05,0.3,0.01,0,0.750564758395912,-0.0007763067937149,-0.0007763067937149,-0.72088848270802,0.0116354047917116,4.61913381261556e-05,4.61913381261556e-05,0.0181317882842073,"cl1"
"1013",30000,0.8,0.01,0,0.755295355865644,-0.00776525465990845,-0.00776525465990845,-0.7157213271554,0.00924857843102165,0.000581918160386258,0.000581918160386258,0.021563928438579,"cl1"
"1113",3e+05,0.8,0.01,0,0.563939003622028,-8.46318327630619e-05,-8.46318327630619e-05,-0.245738157578552,0.00591876754449387,1.06215941161233e-05,1.06215941161233e-05,0.0277906962562046,"cl1"
"1213",30000,0.3,0.001,0,0.938782859015815,-0.0176429126878896,-0.0176429126878896,-0.833401705076261,0.00816409624263721,0.000981691692398311,0.000981691692398311,0.0183304812515114,"cl1"
"1313",3e+05,0.3,0.001,0,0.758913132532368,-0.000982468131451902,-0.000982468131451902,-0.772819050098518,0.0167700683444968,5.44685663161675e-05,5.44685663161675e-05,0.019044198712339,"cl1"
"1413",30000,0.8,0.001,0,0.765676225074654,-0.0100247953689463,-0.0100247953689463,-0.76087843222965,0.0122008343102252,0.000495354364515243,0.000495354364515243,0.0139414838365723,"cl1"
"1513",3e+05,0.8,0.001,0,0.692114847139516,-0.000766444909118576,-0.000766444909118576,-0.733878641068025,0.0136829926158983,4.46616318377933e-05,4.46616318377933e-05,0.0306815584320979,"cl1"
"1613",30000,0.3,0.01,1,0.999805825242718,-0.0200043853080184,-0.0200043853080184,-0.855268869063808,0.000614034497120066,0.000967847563478172,0.000967847563478172,0.0159967093168849,"cl1"
"1713",3e+05,0.3,0.01,1,0.729094550920488,-0.000700476144837801,-0.000700476144837801,-0.722959992503246,0.0082270543269911,3.02194298914277e-05,3.02194298914277e-05,0.0191517762517401,"cl1"
"1813",30000,0.8,0.01,1,0.745005012426674,-0.00767755929168248,-0.00767755929168248,-0.736704660262096,0.0116745737363602,0.000605315983792293,0.000605315983792293,0.0159339186523943,"cl1"
"1913",3e+05,0.8,0.01,1,0.563465391386095,-0.000133677359451921,-0.000133677359451921,-0.387094392401359,0.0050575643939625,1.19016669095807e-05,1.19016669095807e-05,0.0175208590168331,"cl1"
"2013",30000,0.3,0.001,1,0.940510360677573,-0.017280887656038,-0.017280887656038,-0.832789262551178,0.00765250772973628,0.000581082923732306,0.000581082923732306,0.0140085499699424,"cl1"
"2113",3e+05,0.3,0.001,1,0.769914093298516,-0.00105009868324364,-0.00105009868324364,-0.78437730962937,0.0128742372433564,5.11142975067943e-05,5.11142975067943e-05,0.026456848585105,"cl1"
"2213",30000,0.8,0.001,1,0.772743851332326,-0.010703213249248,-0.010703213249248,-0.787333039792096,0.0127716963818621,0.000390752451293092,0.000390752451293092,0.0120338456907627,"cl1"
"2313",3e+05,0.8,0.001,1,0.699780711731128,-0.000812452714581282,-0.000812452714581282,-0.75996698468901,0.0125362873159008,6.97109445228784e-05,6.97109445228784e-05,0.021940048743846,"cl1"
"15",30000,0.3,0.01,-1,1,-0.0164678307579881,-0.0164678307579881,-0.700034664868823,0,0.00131160213347572,0.00131160213347572,0.006810694646942,"cl2"
"115",3e+05,0.3,0.01,-1,0.80044379135914,-0.000709986303279872,-0.000709986303279872,-0.631194783275544,0.0100070448973381,2.46225724112398e-05,2.46225724112398e-05,0.00961101549444051,"cl2"
"215",30000,0.8,0.01,-1,0.814984066432938,-0.00761234753502259,-0.00761234753502259,-0.638582803792983,0.00494379332199976,0.000316117922107905,0.000316117922107905,0.00944090445740517,"cl2"
"314",3e+05,0.8,0.01,-1,0.549021672720685,-8.39346060181693e-05,-8.39346060181693e-05,-0.21715987704148,0.00715760935766706,1.46354569931916e-05,1.46354569931916e-05,0.0299667630317129,"cl2"
"414",30000,0.3,0.001,-1,0.961393291837969,-0.0147955451786392,-0.0147955451786392,-0.685131722809868,0.00749893934184284,0.00077594648367897,0.00077594648367897,0.00660305917284864,"cl2"
"514",3e+05,0.3,0.001,-1,0.74156926075132,-0.000768551304548278,-0.000768551304548278,-0.614646225336868,0.0142311822043843,4.82748491614222e-05,4.82748491614222e-05,0.0184073469494617,"cl2"
"614",30000,0.8,0.001,-1,0.744282909391569,-0.00821048099376219,-0.00821048099376219,-0.624252584556716,0.0117718500028721,0.000538107530356305,0.000538107530356305,0.0104832016954774,"cl2"
"714",3e+05,0.8,0.001,-1,0.67269961670054,-0.00060505793800585,-0.00060505793800585,-0.598415164040286,0.00915068631095092,2.88780555197335e-05,2.88780555197335e-05,0.0133726914242482,"cl2"
"814",30000,0.3,0.01,0,1,-0.0166846259861849,-0.0166846259861849,-0.698789105788705,0,0.000723530758295175,0.000723530758295175,0.00827726675343685,"cl2"
"914",3e+05,0.3,0.01,0,0.785348122728591,-0.000708212890738195,-0.000708212890738195,-0.657836494935459,0.0100174762035549,3.51016600279359e-05,3.51016600279359e-05,0.00863761224888696,"cl2"
"1014",30000,0.8,0.01,0,0.795947800837007,-0.00709625394981651,-0.00709625394981651,-0.654333119445884,0.0077418687137932,0.000454332974558361,0.000454332974558361,0.0096848044908828,"cl2"
"1114",3e+05,0.8,0.01,0,0.553289329418362,-0.00011297261566433,-0.00011297261566433,-0.328075892472677,0.00618652150087003,8.19902285417381e-06,8.19902285417381e-06,0.0158136860937008,"cl2"
"1214",30000,0.3,0.001,0,0.946703970012115,-0.0146406158502162,-0.0146406158502162,-0.691616011680837,0.00681571474589157,0.000762321790717855,0.000762321790717855,0.00976313052209525,"cl2"
"1314",3e+05,0.3,0.001,0,0.751999543605665,-0.000823124014767769,-0.000823124014767769,-0.647424770379565,0.0149242887393833,4.36319900286591e-05,4.36319900286591e-05,0.00886047435491703,"cl2"
"1414",30000,0.8,0.001,0,0.757855697274849,-0.0084704993320139,-0.0084704993320139,-0.642933627414937,0.0141842108706088,0.000394446899730281,0.000394446899730281,0.00721448396012431,"cl2"
"1514",3e+05,0.8,0.001,0,0.680080884507086,-0.000638402536993576,-0.000638402536993576,-0.611285931401579,0.0158769679878223,3.26359526144946e-05,3.26359526144946e-05,0.0192643339884068,"cl2"
"1614",30000,0.3,0.01,1,1,-0.0163528480695916,-0.0163528480695916,-0.699054590120231,0,0.000805394851524705,0.000805394851524705,0.00787857725087553,"cl2"
"1714",3e+05,0.3,0.01,1,0.760197371331136,-0.000630492452933316,-0.000630492452933316,-0.650824823520721,0.0106980059509003,2.02931356330737e-05,2.02931356330737e-05,0.00920596071035367,"cl2"
"1814",30000,0.8,0.01,1,0.7743294712784,-0.00682257220873779,-0.00682257220873779,-0.654885579648458,0.011639433298318,0.000488929275956533,0.000488929275956533,0.00898291958407448,"cl2"
"1914",3e+05,0.8,0.01,1,0.55380239839934,-0.000141476331515258,-0.000141476331515258,-0.409699887763242,0.00499846237492823,1.16467188340056e-05,1.16467188340056e-05,0.0142061031870456,"cl2"
"2014",30000,0.3,0.001,1,0.944443552240225,-0.0142795131501826,-0.0142795131501826,-0.688067660260641,0.00709416860643939,0.000494561449700761,0.000494561449700761,0.00694171565601126,"cl2"
"2114",3e+05,0.3,0.001,1,0.76369787977396,-0.000877666283203961,-0.000877666283203961,-0.655489431972092,0.0109440616436267,3.96511417932694e-05,3.96511417932694e-05,0.0141726672543043,"cl2"
"2214",30000,0.8,0.001,1,0.768263743925065,-0.00893694876716739,-0.00893694876716739,-0.657429811106861,0.0121618858710751,0.000292757576129255,0.000292757576129255,0.00427218447830928,"cl2"
"2314",3e+05,0.8,0.001,1,0.689326299237774,-0.000674108416274843,-0.000674108416274843,-0.630788676244942,0.0103058304293996,5.29356488646044e-05,5.29356488646044e-05,0.0116941706688852,"cl2"
"16",30000,0.3,0.01,-1,1,-0.0187779996246958,-0.0187779996246958,-0.798291561689462,0,0.00148612481564821,0.00148612481564821,0.0112545619788918,"cl3"
"116",3e+05,0.3,0.01,-1,0.773791025077195,-0.00073920167828369,-0.00073920167828369,-0.657126729085966,0.0117703856496751,2.80202165368233e-05,2.80202165368233e-05,0.0121178382035496,"cl3"
"216",30000,0.8,0.01,-1,0.78879610326915,-0.00798313641982098,-0.00798313641982098,-0.669633532866663,0.00736720492596123,0.000374707539666584,0.000374707539666584,0.0154381306937154,"cl3"
"315",3e+05,0.8,0.01,-1,0.554811539390795,-7.72508996878975e-05,-7.72508996878975e-05,-0.19961766505885,0.00655627196210648,1.69707614173902e-05,1.69707614173902e-05,0.0366271851973009,"cl3"
"415",30000,0.3,0.001,-1,0.955853430871654,-0.0166870067183605,-0.0166870067183605,-0.772647879430212,0.00768326422513285,0.000920271849460913,0.000920271849460913,0.0110156395698523,"cl3"
"515",3e+05,0.3,0.001,-1,0.746286830586501,-0.000868513939746791,-0.000868513939746791,-0.69455382832732,0.0113571259316943,5.65204125914313e-05,5.65204125914313e-05,0.0228653558423668,"cl3"
"615",30000,0.8,0.001,-1,0.747651070325236,-0.00931937776280053,-0.00931937776280053,-0.708500839473448,0.0113905830365078,0.000629627948996375,0.000629627948996375,0.0138503362508786,"cl3"
"715",3e+05,0.8,0.001,-1,0.686117425773669,-0.000686752474846619,-0.000686752474846619,-0.679301131076191,0.00823994088642085,3.20905255879383e-05,3.20905255879383e-05,0.0177847095647778,"cl3"
"815",30000,0.3,0.01,0,1,-0.0190483958547758,-0.0190483958547758,-0.797876867117905,0,0.000796925491622783,0.000796925491622783,0.0125066079614462,"cl3"
"915",3e+05,0.3,0.01,0,0.764951712555826,-0.000770820485421174,-0.000770820485421174,-0.715896879398401,0.00957788504125324,4.17486694867029e-05,4.17486694867029e-05,0.0134665723991677,"cl3"
"1015",30000,0.8,0.01,0,0.772575397436475,-0.00771046781169066,-0.00771046781169066,-0.710874276964489,0.00973314739668095,0.000524166330849539,0.000524166330849539,0.0157247292066378,"cl3"
"1115",3e+05,0.8,0.01,0,0.560410112940145,-0.000109118562520683,-0.000109118562520683,-0.316893977666358,0.00639836446902096,9.30921195167274e-06,9.30921195167274e-06,0.021218909624339,"cl3"
"1215",30000,0.3,0.001,0,0.941778136667634,-0.0165880681949967,-0.0165880681949967,-0.783591664879369,0.0065091438971047,0.000895552455656426,0.000895552455656426,0.014648820590738,"cl3"
"1315",3e+05,0.3,0.001,0,0.75720047313132,-0.000931464918517499,-0.000931464918517499,-0.732675651454491,0.0163031999063779,4.99884315411691e-05,4.99884315411691e-05,0.0138155802769686,"cl3"
"1415",30000,0.8,0.001,0,0.764254544933668,-0.00953472175195836,-0.00953472175195836,-0.723685761896623,0.0129957949142089,0.000459597168665047,0.000459597168665047,0.0106839022885478,"cl3"
"1515",3e+05,0.8,0.001,0,0.69057929472779,-0.00072356365983596,-0.00072356365983596,-0.69282821888734,0.0142423123597361,3.94503913265729e-05,3.94503913265729e-05,0.0254247490740857,"cl3"
"1615",30000,0.3,0.01,1,1,-0.0186679060605032,-0.0186679060605032,-0.798086269530252,0,0.00090431358154533,0.00090431358154533,0.0122931353174321,"cl3"
"1715",3e+05,0.3,0.01,1,0.743543870297811,-0.000690617252552012,-0.000690617252552012,-0.712844039216778,0.00976564584321545,2.57723803945225e-05,2.57723803945225e-05,0.0145987082900482,"cl3"
"1815",30000,0.8,0.01,1,0.75867919480613,-0.00751100614341242,-0.00751100614341242,-0.72089104526445,0.0119004301153557,0.000559146701642136,0.000559146701642136,0.0132023816821461,"cl3"
"1915",3e+05,0.8,0.01,1,0.561563378181989,-0.000146875057738039,-0.000146875057738039,-0.425376107038376,0.00570950812045648,1.1997194378033e-05,1.1997194378033e-05,0.0151728753109301,"cl3"
"2015",30000,0.3,0.001,1,0.942225196913083,-0.016212243626706,-0.016212243626706,-0.781256442008381,0.00715451097412051,0.000546249917713312,0.000546249917713312,0.0109533192199488,"cl3"
