"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"1",30000,0.3,0.01,-1,0.888585942759154,-0.00158480009915593,-0.02881969281991,-0.902006707284669,0.0136484553328155,9.61794240601495e-05,0.00136729143239747,0.0139839155082632,"EB"
"51",3e+05,0.3,0.01,-1,0.609472069262756,-2.88118510408017e-05,-0.00226251658510376,-0.512274769367996,0.00850938798132229,2.18798408397514e-06,0.000139604750670962,0.0202506812965454,"EB"
"101",30000,0.8,0.01,-1,0.742775423646346,-0.000856005125756423,-0.0169162986818626,-0.750524729875218,0.0134081131817948,5.40458726052815e-05,0.000939190490511386,0.02187740408897,"EB"
"151",3e+05,0.8,0.01,-1,0.557180540898762,-1.54654896629436e-05,-0.00136819538945666,-0.384972580331043,0.00964531797305016,1.36327064003675e-06,0.000109014893885541,0.0228605871217084,"EB"
"201",30000,0.3,0.001,-1,0.810788000640348,-0.00136592156804705,-0.025006618191341,-0.860859902523598,0.0148758982511174,9.16242689125714e-05,0.00145210984622205,0.0198853313837267,"EB"
"251",3e+05,0.3,0.001,-1,0.659374080820526,-8.43761986779787e-05,-0.00555861847858984,-0.784254294653175,0.0230520131256327,5.81520941504322e-06,0.000314013355550633,0.0215184135524451,"EB"
"301",30000,0.8,0.001,-1,0.738229492353984,-0.00108227533242476,-0.0210541445511822,-0.823737526897945,0.0193804571638275,7.52876195330284e-05,0.00125952000184308,0.0231099812316961,"EB"
"351",3e+05,0.8,0.001,-1,0.608345687828688,-7.27826651083907e-05,-0.00490136627288367,-0.745842076742111,0.0263686251479491,5.6665631730928e-06,0.000303548039202935,0.0218916436563049,"EB"
"401",30000,0.3,0.01,0,0.877817901543201,-0.00154439777727164,-0.0295203072907261,-0.922042977992008,0.0096804424084237,0.00010787676445199,0.00147978660587992,0.0115996555241011,"EB"
"451",3e+05,0.3,0.01,0,0.607228196443762,-3.2305670984431e-05,-0.00271435222817613,-0.604707466212361,0.0116599765797489,2.38128913766996e-06,0.000157783587117985,0.0186970091869374,"EB"
"501",30000,0.8,0.01,0,0.733730335564993,-0.000864417361517134,-0.0183002905941978,-0.804830804947369,0.0131896024948682,5.34257527415108e-05,0.000851182933024065,0.0149072068048708,"EB"
