"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","method"
"50",50,30000,0.3,0.01,-1,1,-0.00204522351531151,-0.0309464269058943,-0.868837684863135,"EB"
"51",1,3e+05,0.3,0.01,-1,0.644186046511628,-7.16409485128886e-06,-0.000907624274487568,-0.369973673220699,"EB"
"52",2,3e+05,0.3,0.01,-1,0.63895486935867,-6.20803118833553e-06,-0.000864427016096892,-0.383568690255069,"EB"
"53",3,3e+05,0.3,0.01,-1,0.614035087719298,-4.67004321544416e-06,-0.000682593436125491,-0.329958228610963,"EB"
"54",4,3e+05,0.3,0.01,-1,0.652123995407577,-7.97284514456485e-06,-0.00102132197855463,-0.409238318107397,"EB"
"55",5,3e+05,0.3,0.01,-1,0.647331786542923,-7.48281291840676e-06,-0.00102985798051391,-0.43492663376633,"EB"
"56",6,3e+05,0.3,0.01,-1,0.653363740022805,-5.94076135491631e-06,-0.000839255518225403,-0.379040840115144,"EB"
"57",7,3e+05,0.3,0.01,-1,0.655621301775148,-6.84819763638971e-06,-0.000963401589336289,-0.420436568960873,"EB"
"58",8,3e+05,0.3,0.01,-1,0.662131519274376,-7.22966046642273e-06,-0.000982407367562901,-0.415610028562816,"EB"
"59",9,3e+05,0.3,0.01,-1,0.654929577464789,-7.15958300289007e-06,-0.000981933557248565,-0.418404155478559,"EB"
"60",10,3e+05,0.3,0.01,-1,0.641975308641975,-7.97479977362507e-06,-0.00107089669086008,-0.439674247061102,"EB"
"61",11,3e+05,0.3,0.01,-1,0.6375,-8.14875446356537e-06,-0.0010450379491268,-0.416860437297777,"EB"
"62",12,3e+05,0.3,0.01,-1,0.650793650793651,-6.55431025985469e-06,-0.000871603043938109,-0.372318228047273,"EB"
"63",13,3e+05,0.3,0.01,-1,0.66778149386845,-6.62091601746343e-06,-0.000917782112435344,-0.400499916983792,"EB"
"64",14,3e+05,0.3,0.01,-1,0.630508474576271,-7.33451743216867e-06,-0.000954722249210235,-0.393276230190899,"EB"
"65",15,3e+05,0.3,0.01,-1,0.646572104018913,-6.22681281655257e-06,-0.000887718329059131,-0.398876614530533,"EB"
"66",16,3e+05,0.3,0.01,-1,0.64839094159714,-6.72970226712596e-06,-0.00092799712742683,-0.402313630529066,"EB"
"67",17,3e+05,0.3,0.01,-1,0.645123384253819,-7.17127820177177e-06,-0.000958060603818981,-0.402379507733339,"EB"
"68",18,3e+05,0.3,0.01,-1,0.615116279069767,-6.64904537354356e-06,-0.0009173741976137,-0.398911637446407,"EB"
"69",19,3e+05,0.3,0.01,-1,0.644827586206897,-6.49371230186268e-06,-0.000914813583351571,-0.404519675204171,"EB"
"70",20,3e+05,0.3,0.01,-1,0.633867276887872,-7.54403456765719e-06,-0.000996950625810769,-0.411437852043518,"EB"
"71",21,3e+05,0.3,0.01,-1,0.642079806529625,-7.18983302710398e-06,-0.000958743148944459,-0.402018875430095,"EB"
"72",22,3e+05,0.3,0.01,-1,0.633707865168539,-6.09840664843064e-06,-0.000866307426581051,-0.390282792908674,"EB"
"73",23,3e+05,0.3,0.01,-1,0.677685950413223,-7.30754191479432e-06,-0.000983505490578229,-0.412921267626045,"EB"
"74",24,3e+05,0.3,0.01,-1,0.625592417061611,-7.44167285698397e-06,-0.000997680133285737,-0.416229782030156,"EB"
"75",25,3e+05,0.3,0.01,-1,0.675675675675676,-7.69394442173653e-06,-0.00103369441732037,-0.428292462420487,"EB"
"76",26,3e+05,0.3,0.01,-1,0.628504672897196,-6.17282595803804e-06,-0.000878107150028634,-0.394850206278164,"EB"
"77",27,3e+05,0.3,0.01,-1,0.665094339622642,-8.32757884485336e-06,-0.00107192092160847,-0.42618656351556,"EB"
"78",28,3e+05,0.3,0.01,-1,0.6507747318236,-6.18450442662473e-06,-0.000856491875733023,-0.379175165910335,"EB"
"79",29,3e+05,0.3,0.01,-1,0.66977829638273,-7.11149845495926e-06,-0.000967978008200465,-0.411456916460999,"EB"
"80",30,3e+05,0.3,0.01,-1,0.66283084004603,-7.31801356516529e-06,-0.000997244425240148,-0.421300595967029,"EB"
"81",31,3e+05,0.3,0.01,-1,0.661345496009122,-6.64526267988563e-06,-0.000916238544192357,-0.398321725240765,"EB"
"82",32,3e+05,0.3,0.01,-1,0.645011600928074,-7.71930357278708e-06,-0.00102281132399468,-0.420417778204792,"EB"
"83",33,3e+05,0.3,0.01,-1,0.681498829039813,-5.53838366544024e-06,-0.00079112885870918,-0.364900436888353,"EB"
"84",34,3e+05,0.3,0.01,-1,0.628637951105937,-5.28780183962584e-06,-0.000775547925730774,-0.366799356977028,"EB"
"85",35,3e+05,0.3,0.01,-1,0.626201923076923,-6.51123279274618e-06,-0.000956651737136539,-0.432187770940689,"EB"
"86",36,3e+05,0.3,0.01,-1,0.646857142857143,-6.38209685135018e-06,-0.000888629103506701,-0.391934171102235,"EB"
"87",37,3e+05,0.3,0.01,-1,0.653318077803204,-6.83299105697675e-06,-0.00097329032706393,-0.42772499808834,"EB"
"88",38,3e+05,0.3,0.01,-1,0.655699177438308,-6.24037878193721e-06,-0.000897702442091192,-0.405153738571517,"EB"
"89",39,3e+05,0.3,0.01,-1,0.647714604236343,-6.42801351215268e-06,-0.000956960859825252,-0.43660118277739,"EB"
"90",40,3e+05,0.3,0.01,-1,0.658795749704841,-7.95281467635731e-06,-0.00108171942980341,-0.447240657382843,"EB"
"91",41,3e+05,0.3,0.01,-1,0.637413394919169,-5.15255720587545e-06,-0.000757305036776738,-0.360505157986868,"EB"
"92",42,3e+05,0.3,0.01,-1,0.637299771167048,-6.56243648407189e-06,-0.00094282956895943,-0.420261808685257,"EB"
"93",43,3e+05,0.3,0.01,-1,0.664648910411622,-7.31242663607986e-06,-0.000993432520192582,-0.41909423649493,"EB"
"94",44,3e+05,0.3,0.01,-1,0.639661426844015,-6.22512295600809e-06,-0.000883907088059175,-0.396304935171148,"EB"
"95",45,3e+05,0.3,0.01,-1,0.646511627906977,-5.11205026762418e-06,-0.000740067185002381,-0.349625379972475,"EB"
"96",46,3e+05,0.3,0.01,-1,0.64922711058264,-7.53605467130064e-06,-0.000996349470223841,-0.411391132812291,"EB"
"97",47,3e+05,0.3,0.01,-1,0.645047169811321,-6.95710444702856e-06,-0.000982991227699411,-0.428318907222982,"EB"
"98",48,3e+05,0.3,0.01,-1,0.663069544364508,-5.70135987685044e-06,-0.00083227596122144,-0.386386569746624,"EB"
"99",49,3e+05,0.3,0.01,-1,0.651300236406619,-7.58220777498483e-06,-0.00104900032524377,-0.442696801633589,"EB"
"100",50,3e+05,0.3,0.01,-1,0.634146341463415,-5.56980019220486e-06,-0.000783857887824152,-0.357933652177332,"EB"
"101",1,30000,0.8,0.01,-1,1,-0.000342740723036944,-0.0118052746137527,-0.822042363435879,"EB"
"102",2,30000,0.8,0.01,-1,0.925925925925926,-0.00030224784352199,-0.0119725870632272,-0.872824652410445,"EB"
"103",3,30000,0.8,0.01,-1,1,-0.000234755549613914,-0.0112841341654261,-0.911981263847403,"EB"
"104",4,30000,0.8,0.01,-1,1,-0.000361767041676996,-0.0114896366878108,-0.783495875840504,"EB"
"105",5,30000,0.8,0.01,-1,1,-0.000339760856327844,-0.010143440219158,-0.71364541861613,"EB"
"106",6,30000,0.8,0.01,-1,1,-0.000313973049610665,-0.0120736145732506,-0.866148855527797,"EB"
"107",7,30000,0.8,0.01,-1,0.875,-0.000332122092400761,-0.012553110250506,-0.87296232348781,"EB"
"108",8,30000,0.8,0.01,-1,1,-0.000411496233870878,-0.0116443830230806,-0.74566647533797,"EB"
"109",9,30000,0.8,0.01,-1,1,-0.00025029367505239,-0.00932155725730792,-0.765156103577607,"EB"
"110",10,30000,0.8,0.01,-1,0.842105263157895,-0.000278799868818803,-0.00950832666013168,-0.739636266374685,"EB"
"111",11,30000,0.8,0.01,-1,1,-0.000455558849686527,-0.0135635468181124,-0.819654840260863,"EB"
"112",12,30000,0.8,0.01,-1,1,-0.000482907266402146,-0.0144343957874977,-0.842246650338088,"EB"
"113",13,30000,0.8,0.01,-1,0.96551724137931,-0.000747253242004483,-0.012299777953452,-0.560079475050492,"EB"
"114",14,30000,0.8,0.01,-1,1,-0.000386020867340752,-0.0119564098753552,-0.788859088969001,"EB"
"115",15,30000,0.8,0.01,-1,0.96,-0.000266826680471741,-0.0094182038936301,-0.748987827669388,"EB"
"116",16,30000,0.8,0.01,-1,0.964285714285714,-0.000405916485799338,-0.0124872634545029,-0.802034757365334,"EB"
"117",17,30000,0.8,0.01,-1,0.862068965517241,-0.000231309885806556,-0.00845241495642121,-0.721171089326454,"EB"
"118",18,30000,0.8,0.01,-1,1,-0.000331103982449192,-0.0110557982163019,-0.787710727867976,"EB"
"119",19,30000,0.8,0.01,-1,1,-0.000921979575931372,-0.0239191948230944,-0.945171760893108,"EB"
"120",20,30000,0.8,0.01,-1,0.928571428571429,-0.000330758355389977,-0.0105240175287941,-0.751703130270934,"EB"
"121",21,30000,0.8,0.01,-1,1,-0.000262018549489557,-0.0112248889072148,-0.877112581322572,"EB"
"122",22,30000,0.8,0.01,-1,1,-0.000321520428992764,-0.0123334156744066,-0.872067991415167,"EB"
"123",23,30000,0.8,0.01,-1,0.904761904761905,-0.000202066125370531,-0.00732523900632538,-0.663208179519201,"EB"
"124",24,30000,0.8,0.01,-1,0.967741935483871,-0.000405353963213278,-0.0119538787190773,-0.770825590740492,"EB"
"125",25,30000,0.8,0.01,-1,0.954545454545455,-0.000325809234008399,-0.0121498737017766,-0.858336947421919,"EB"
"126",26,30000,0.8,0.01,-1,1,-0.000240825302227631,-0.00932776105846566,-0.779853648889095,"EB"
"127",27,30000,0.8,0.01,-1,0.909090909090909,-0.000424186642967064,-0.0137881449819534,-0.854807293893788,"EB"
"128",28,30000,0.8,0.01,-1,0.91304347826087,-0.000366582503855408,-0.0127796062464065,-0.852859428617355,"EB"
"129",29,30000,0.8,0.01,-1,0.92,-0.000392948141256045,-0.0117723275224323,-0.771000752694434,"EB"
"130",30,30000,0.8,0.01,-1,0.928571428571429,-0.000331956001627594,-0.011026544561239,-0.784850399570117,"EB"
"131",31,30000,0.8,0.01,-1,0.941176470588235,-0.000268442453596968,-0.0113552763763967,-0.876767018170841,"EB"
"132",32,30000,0.8,0.01,-1,0.96551724137931,-0.000382396079600063,-0.0108569490110535,-0.720412273685002,"EB"
"133",33,30000,0.8,0.01,-1,0.95,-0.000271213633810776,-0.0107911278891109,-0.840617749942164,"EB"
"134",34,30000,0.8,0.01,-1,0.944444444444444,-0.000420894879654249,-0.00920716844050137,-0.558157644647035,"EB"
"135",35,30000,0.8,0.01,-1,0.952380952380952,-0.000281081931889443,-0.00848046858462652,-0.648907094683035,"EB"
"136",36,30000,0.8,0.01,-1,0.857142857142857,-0.000335641309482133,-0.0117429095757072,-0.825616880564218,"EB"
"137",37,30000,0.8,0.01,-1,0.96551724137931,-0.00035850946353969,-0.0117178244142372,-0.800962132704332,"EB"
"138",38,30000,0.8,0.01,-1,0.838709677419355,-0.000319202599620318,-0.010017638346785,-0.727910365094163,"EB"
"139",39,30000,0.8,0.01,-1,0.894736842105263,-0.000543631079911239,-0.0171861124955785,-0.912435834301249,"EB"
"140",40,30000,0.8,0.01,-1,0.923076923076923,-0.000492463391726259,-0.0150749578810777,-0.864214869969791,"EB"
"141",41,30000,0.8,0.01,-1,0.931034482758621,-0.000266703188229606,-0.0109435952816592,-0.855434697452174,"EB"
"142",42,30000,0.8,0.01,-1,0.909090909090909,-0.000377351155174684,-0.0119757220179608,-0.798212856649878,"EB"
"143",43,30000,0.8,0.01,-1,1,-0.000395901190465342,-0.012417475110847,-0.806934329359802,"EB"
"144",44,30000,0.8,0.01,-1,1,-0.000375031456976752,-0.0120066148652757,-0.80226118317716,"EB"
"145",45,30000,0.8,0.01,-1,0.954545454545455,-0.000665775594117638,-0.0179883841530874,-0.880370775159452,"EB"
"146",46,30000,0.8,0.01,-1,0.92,-0.000442966990672455,-0.0141181688367378,-0.856103371592371,"EB"
"147",47,30000,0.8,0.01,-1,0.95,-0.000277686578677995,-0.0108383941426666,-0.835611863383167,"EB"
"148",48,30000,0.8,0.01,-1,1,-0.00035819851893941,-0.0103384387130678,-0.708002741860221,"EB"
"149",49,30000,0.8,0.01,-1,0.95,-0.000398838533866037,-0.0131691926281073,-0.844849321114889,"EB"
"150",50,30000,0.8,0.01,-1,1,-0.000591844713916872,-0.0175479271467001,-0.900434414887488,"EB"
"151",1,3e+05,0.8,0.01,-1,0.5678391959799,-1.85394835683476e-06,-0.000259631225960048,-0.135411472205471,"EB"
"152",2,3e+05,0.8,0.01,-1,0.559238363892807,-2.17009715984776e-06,-0.000292748474008023,-0.146193383002013,"EB"
"153",3,3e+05,0.8,0.01,-1,0.561590344337948,-1.94293821023512e-06,-0.000263747432564788,-0.133482178995191,"EB"
"154",4,3e+05,0.8,0.01,-1,0.569927536231884,-1.38956474066866e-06,-0.000198127998045766,-0.106874913459626,"EB"
"155",5,3e+05,0.8,0.01,-1,0.545005294740558,-1.69186983197964e-06,-0.000246056318362409,-0.133420566060087,"EB"
"156",6,3e+05,0.8,0.01,-1,0.578947368421053,-1.96134561282965e-06,-0.000279108512303145,-0.146967242251035,"EB"
"157",7,3e+05,0.8,0.01,-1,0.576403695806681,-1.67160725969564e-06,-0.000239415687167049,-0.128217134682869,"EB"
"158",8,3e+05,0.8,0.01,-1,0.556637806637807,-1.84826429918399e-06,-0.000255372334781616,-0.131681331907616,"EB"
"159",9,3e+05,0.8,0.01,-1,0.570021111893033,-1.52360084150276e-06,-0.000215961067116345,-0.115278957086139,"EB"
"160",10,3e+05,0.8,0.01,-1,0.56573275862069,-2.45679138951243e-06,-0.000332664472264376,-0.164981308980609,"EB"
"161",11,3e+05,0.8,0.01,-1,0.561634103019538,-1.53570192776632e-06,-0.000221622181826955,-0.120125278530009,"EB"
"162",12,3e+05,0.8,0.01,-1,0.545262416343783,-1.85222260062604e-06,-0.000270935088466105,-0.146669125460127,"EB"
"163",13,3e+05,0.8,0.01,-1,0.508492569002123,-1.6053987295783e-06,-0.000227093023370636,-0.120620525226982,"EB"
"164",14,3e+05,0.8,0.01,-1,0.568820224719101,-1.81215985885818e-06,-0.000246457442972053,-0.125519346844375,"EB"
"165",15,3e+05,0.8,0.01,-1,0.564352856109906,-1.95976547653761e-06,-0.000270752052746513,-0.139027920661939,"EB"
"166",16,3e+05,0.8,0.01,-1,0.551158645276292,-2.34059145647425e-06,-0.000317024308346582,-0.157906883713764,"EB"
"167",17,3e+05,0.8,0.01,-1,0.532518864534675,-1.92719829635056e-06,-0.000264069365497885,-0.134802005217487,"EB"
"168",18,3e+05,0.8,0.01,-1,0.560271041369472,-1.66061662587421e-06,-0.000225026801624194,-0.114860069329575,"EB"
"169",19,3e+05,0.8,0.01,-1,0.576067772679139,-1.758064861739e-06,-0.000245937500201444,-0.128615658667057,"EB"
"170",20,3e+05,0.8,0.01,-1,0.58254468980021,-2.291931282463e-06,-0.000315554777821843,-0.159612947674519,"EB"
"171",21,3e+05,0.8,0.01,-1,0.572791519434629,-1.62833291703853e-06,-0.000229214068407815,-0.121120162347637,"EB"
"172",22,3e+05,0.8,0.01,-1,0.509878682842288,-1.48621937896013e-06,-0.000203714042272227,-0.105705601964866,"EB"
"173",23,3e+05,0.8,0.01,-1,0.56826178747361,-1.54317741865172e-06,-0.000214124463336853,-0.112084622722874,"EB"
"174",24,3e+05,0.8,0.01,-1,0.560326472675656,-1.39702646865089e-06,-0.000200221090403972,-0.108467905351116,"EB"
"175",25,3e+05,0.8,0.01,-1,0.57058001397624,-1.48931162739065e-06,-0.000199667347629914,-0.101564796336827,"EB"
"176",26,3e+05,0.8,0.01,-1,0.568551236749117,-1.52856377503752e-06,-0.000211931330190936,-0.110920588701912,"EB"
"177",27,3e+05,0.8,0.01,-1,0.554994590695997,-1.85200624311145e-06,-0.000250133381684455,-0.126445072184397,"EB"
"178",28,3e+05,0.8,0.01,-1,0.553394625176803,-1.6321664587666e-06,-0.000233442342534595,-0.125062669472557,"EB"
"179",29,3e+05,0.8,0.01,-1,0.528946422150306,-1.48461534611553e-06,-0.000209949776913369,-0.112011730005653,"EB"
"180",30,3e+05,0.8,0.01,-1,0.563803464121598,-1.71454988649089e-06,-0.000238977161860636,-0.124784938694368,"EB"
"181",31,3e+05,0.8,0.01,-1,0.555398729710656,-1.91548523669612e-06,-0.000265512532889998,-0.136948781976455,"EB"
"182",32,3e+05,0.8,0.01,-1,0.55771954674221,-1.58567851907784e-06,-0.000218533540868411,-0.113529153052195,"EB"
"183",33,3e+05,0.8,0.01,-1,0.567180222142601,-1.62539100244079e-06,-0.00023139875815813,-0.123501265294661,"EB"
"184",34,3e+05,0.8,0.01,-1,0.55371609721733,-1.93629746925073e-06,-0.000262547077791953,-0.132775741951262,"EB"
"185",35,3e+05,0.8,0.01,-1,0.553024911032028,-1.28943147537516e-06,-0.000180114500385574,-0.0957582810781405,"EB"
"186",36,3e+05,0.8,0.01,-1,0.559675141242938,-1.0703046731247e-06,-0.000152661883911286,-0.0834263887891838,"EB"
"187",37,3e+05,0.8,0.01,-1,0.547847741017431,-1.59805723293911e-06,-0.000221683664748875,-0.115778141475587,"EB"
"188",38,3e+05,0.8,0.01,-1,0.564781675017895,-1.71535522169755e-06,-0.000241499994494482,-0.127203485665547,"EB"
"189",39,3e+05,0.8,0.01,-1,0.561619718309859,-1.45994784675051e-06,-0.000217041828253608,-0.121122828990993,"EB"
"190",40,3e+05,0.8,0.01,-1,0.533148212426241,-1.55954732314689e-06,-0.00021141209877384,-0.108337358892632,"EB"
"191",41,3e+05,0.8,0.01,-1,0.563833508219657,-2.06127351176114e-06,-0.000269412039067224,-0.131431434754043,"EB"
"192",42,3e+05,0.8,0.01,-1,0.558291093410572,-1.33064106534142e-06,-0.00019454642184199,-0.107568360273951,"EB"
"193",43,3e+05,0.8,0.01,-1,0.546253957087584,-2.01729247693963e-06,-0.000279100228976373,-0.143186694442481,"EB"
"194",44,3e+05,0.8,0.01,-1,0.571784823655148,-2.11668504187815e-06,-0.000291646537173943,-0.14855823564533,"EB"
"195",45,3e+05,0.8,0.01,-1,0.567772170151406,-1.69089410865287e-06,-0.000247085439564753,-0.134533243761464,"EB"
"196",46,3e+05,0.8,0.01,-1,0.549664192294097,-1.74248170303302e-06,-0.000244662418745431,-0.128436549418506,"EB"
"197",47,3e+05,0.8,0.01,-1,0.571036376115305,-1.87477535367919e-06,-0.000257247528046773,-0.131729248949271,"EB"
"198",48,3e+05,0.8,0.01,-1,0.560839160839161,-1.79316297037969e-06,-0.000245001375237535,-0.125365355599829,"EB"
"199",49,3e+05,0.8,0.01,-1,0.557254623044097,-1.87570193773643e-06,-0.00025805321762034,-0.132438028259934,"EB"
"200",50,3e+05,0.8,0.01,-1,0.553306830502349,-1.49980936114535e-06,-0.000206291815524865,-0.107321156643841,"EB"
"201",1,30000,0.3,0.001,-1,0.582417582417582,-6.24269744451379e-05,-0.00295757552894988,-0.431179836126801,"EB"
"202",2,30000,0.3,0.001,-1,0.407407407407407,-2.29560575215168e-05,-0.000881703875231335,-0.126730371766824,"EB"
"203",3,30000,0.3,0.001,-1,0.518072289156627,-6.43596245192453e-06,-0.000281946199467448,-0.0482076915242413,"EB"
"204",4,30000,0.3,0.001,-1,0.675324675324675,-6.07481410744106e-05,-0.00288042933566918,-0.422904968888365,"EB"
"205",5,30000,0.3,0.001,-1,0.505747126436782,-4.62796183113619e-05,-0.00219418221259221,-0.341392846286439,"EB"
"206",6,30000,0.3,0.001,-1,0.482758620689655,-6.55879834069733e-06,-0.000347493697418367,-0.0710041439862193,"EB"
"207",7,30000,0.3,0.001,-1,0.636363636363636,-1.50866975978408e-05,-0.000718347283549527,-0.127915281586004,"EB"
"208",8,30000,0.3,0.001,-1,0.609756097560976,-4.41430801114359e-05,-0.00208056949957592,-0.325317852305897,"EB"
"209",9,30000,0.3,0.001,-1,0.488095238095238,-2.95702525108537e-05,-0.00131378785671669,-0.20843937748027,"EB"
"210",10,30000,0.3,0.001,-1,0.546511627906977,-3.01751324913098e-05,-0.00124093609746539,-0.184789409655017,"EB"
"211",11,30000,0.3,0.001,-1,0.430232558139535,-4.56764708210437e-05,-0.00182168720274262,-0.252578485988559,"EB"
"212",12,30000,0.3,0.001,-1,0.55421686746988,-6.65460160690796e-05,-0.00256777765805592,-0.328089952798839,"EB"
"213",13,30000,0.3,0.001,-1,0.681818181818182,-5.84736998444029e-05,-0.00243577872035845,-0.334529093391097,"EB"
"214",14,30000,0.3,0.001,-1,0.578313253012048,-2.20044481416639e-05,-0.000901824507181613,-0.137489474650171,"EB"
"215",15,30000,0.3,0.001,-1,0.662790697674419,-4.50230178250613e-05,-0.00193772800195091,-0.284207588945673,"EB"
"216",16,30000,0.3,0.001,-1,0.619047619047619,-4.22279926038971e-05,-0.00177203335089004,-0.257693300124909,"EB"
"217",17,30000,0.3,0.001,-1,0.75531914893617,-8.90426248854429e-05,-0.00342792350577787,-0.411961845335007,"EB"
"218",18,30000,0.3,0.001,-1,0.424242424242424,-3.52224970636328e-05,-0.00157879917526927,-0.246889885175171,"EB"
"219",19,30000,0.3,0.001,-1,0.706521739130435,-6.73784837463252e-05,-0.00275315077273733,-0.363581262636686,"EB"
"220",20,30000,0.3,0.001,-1,0.653846153846154,-3.62269507079664e-05,-0.00191148063024216,-0.332893898593861,"EB"
"221",21,30000,0.3,0.001,-1,0.453488372093023,-3.29316657555095e-05,-0.00129735713459344,-0.185041480049284,"EB"
"222",22,30000,0.3,0.001,-1,0.505882352941176,-2.54505636811749e-05,-0.00128035336116196,-0.22740672190678,"EB"
"223",23,30000,0.3,0.001,-1,0.546511627906977,-6.14047964960707e-05,-0.00248723204838764,-0.332594922728213,"EB"
"224",24,30000,0.3,0.001,-1,0.55952380952381,-4.47588408523459e-05,-0.00191072211678599,-0.278913222439584,"EB"
"225",25,30000,0.3,0.001,-1,0.579545454545455,-1.62532310326263e-05,-0.000755120278796343,-0.130979244205676,"EB"
"226",26,30000,0.3,0.001,-1,0.465116279069767,-4.29254107815598e-05,-0.00157207387372623,-0.205906166342404,"EB"
"227",27,30000,0.3,0.001,-1,0.53125,0.000123842688275544,0.00496211922453,1.2389842100764,"EB"
"228",28,30000,0.3,0.001,-1,0.617283950617284,-0.000112554988268188,-0.00461963446033647,-0.535925826775716,"EB"
"229",29,30000,0.3,0.001,-1,0.606060606060606,-8.08506926042773e-05,-0.00347548751846348,-0.452341126262101,"EB"
"230",30,30000,0.3,0.001,-1,0.55,-3.25726618231887e-05,-0.00147663668011307,-0.235219327262081,"EB"
"231",31,30000,0.3,0.001,-1,0.65,-3.86689609175172e-05,-0.00197564770219605,-0.333112124626595,"EB"
"232",32,30000,0.3,0.001,-1,0.681818181818182,-6.99635916295256e-05,-0.00312018860626155,-0.428929779445816,"EB"
"233",33,30000,0.3,0.001,-1,0.516129032258065,-5.2267074082361e-05,-0.00188320634380841,-0.238015289753693,"EB"
"234",34,30000,0.3,0.001,-1,0.518518518518518,-4.17122330223215e-05,-0.00152604449954644,-0.200328435636259,"EB"
"235",35,30000,0.3,0.001,-1,0.532608695652174,-9.65744458795978e-05,-0.00291518261374181,-0.297353920034921,"EB"
"236",36,30000,0.3,0.001,-1,0.6,-7.67140929466086e-05,-0.00307711487722673,-0.391184900075298,"EB"
"237",37,30000,0.3,0.001,-1,0.482352941176471,-7.23794991531261e-05,-0.00288869569401254,-0.370743152754516,"EB"
