"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"1511",3e+05,0.8,0.01,-1,0.436034169202477,5.73729314143317e-05,0.00197159743544748,0.312915278007268,0.00776895123255359,7.91041553598933e-06,0.000268070273803568,0.0491270529014511,"FIQT"
"2011",30000,0.3,0.001,-1,0.613732323232323,-0.00209664429883276,-0.0156834385256493,0.370426811855434,0.24541280923355,0.00508993253985202,0.035749349797751,2.30543703188969,"FIQT"
"2511",3e+05,0.3,0.001,-1,0.367552425291994,0.000150333564776924,0.00472602052185015,0.847623188976712,0.0300103240394093,4.53859893503639e-05,0.0012879708896923,0.288574178596774,"FIQT"
"3011",30000,0.8,0.001,-1,0.376070874042555,0.00141780919969835,0.0140073839470165,0.785314224944791,0.027166548778639,0.000522479368987666,0.00488049041395593,0.352108436570499,"FIQT"
"3511",3e+05,0.8,0.001,-1,0.383675932540557,7.52284857471772e-05,0.00256446572880188,0.425318184778776,0.0199162870304442,1.81448565011609e-05,0.000568472548052234,0.107993134848493,"FIQT"
"4011",30000,0.3,0.01,0,1,-0.0251307097441693,-0.107218288912398,-0.879628955611398,0,0.0136401004398513,0.0234436676032918,0.0520991980044063,"FIQT"
"4511",3e+05,0.3,0.01,0,0.638044787945748,-0.000121263102474696,-0.00471660578782583,-0.512373458434084,0.0585360953568683,4.84632343793142e-05,0.00166163535686673,0.121696957147599,"FIQT"
"5011",30000,0.8,0.01,0,0.654930173389469,-0.00143397754193719,-0.0175951394390551,-0.577760159420263,0.0538604129423801,0.000379421051363059,0.00414365943551264,0.0910197771372064,"FIQT"
"5511",3e+05,0.8,0.01,0,0.437894862343069,2.38506516767842e-05,0.00104832955926437,0.2033869850499,0.00921530273334475,4.63740632545611e-06,0.000205259292331966,0.0442631249196335,"FIQT"
"6011",30000,0.3,0.001,0,0.547821400821401,-0.000626993651617381,-0.00662105100531567,-0.0948630605687226,0.176224793764341,0.00141687907805636,0.014893217255063,0.532782747411947,"FIQT"
"6511",3e+05,0.3,0.001,0,0.38129887520844,8.01085590215833e-05,0.00319586241764235,0.686133835258361,0.0293486733425605,2.19868081987316e-05,0.000839292600710855,0.222008491871278,"FIQT"
"7011",30000,0.8,0.001,0,0.373952629269559,0.000814970769969732,0.0102016142844485,0.6853859104583,0.0282347867490275,0.000190446571937388,0.00241117464957373,0.205124908009819,"FIQT"
"7511",3e+05,0.8,0.001,0,0.379119299150454,6.91988245317425e-05,0.00258908890652295,0.483806831198045,0.0180228822954913,2.00762663099916e-05,0.000713243941896169,0.148664104776772,"FIQT"
"8011",30000,0.3,0.01,1,1,-0.0118062707658266,-0.0743712589341041,-0.886444560821714,0,0.00761598413711609,0.0243297732230561,0.0871621959935904,"FIQT"
"8511",3e+05,0.3,0.01,1,0.59657330325254,-7.34105482884823e-05,-0.00308802585769829,-0.401245743616469,0.0374883024343548,2.14474110880638e-05,0.000880330165912151,0.0898512434044937,"FIQT"
"9011",30000,0.8,0.01,1,0.612858696264983,-0.000847809111958219,-0.0111632467035935,-0.439301302236619,0.0473903004103427,0.00026520701970772,0.00337789549692743,0.0994358845251864,"FIQT"
"9511",3e+05,0.8,0.01,1,0.429215997188518,2.71785781979225e-05,0.00128543162630679,0.276532810625957,0.00982185214279102,3.67244358176566e-06,0.000179759464582037,0.0454962205289211,"FIQT"
"10011",30000,0.3,0.001,1,0.498160794056305,0.000127551191737862,0.00181777951520784,0.360987593850411,0.139773583640974,0.00118255497650825,0.0132641262105092,1.04144320630142,"FIQT"
"10511",3e+05,0.3,0.001,1,0.373344446062891,7.09555675575516e-05,0.0030601817469353,0.712793199968098,0.0293352421031665,1.49878178558897e-05,0.000631850762097993,0.187710675873068,"FIQT"
"11011",30000,0.8,0.001,1,0.374275614658702,0.000751809567486685,0.0101553295814816,0.75295519617519,0.0301451325847798,0.000176210054792616,0.00229051600561941,0.215804462042587,"FIQT"
"11511",3e+05,0.8,0.001,1,0.376681951468978,5.26948547244044e-05,0.00223346227272978,0.46528257603183,0.0198216178681347,8.92816164226418e-06,0.000363558329392251,0.0899242288364889,"FIQT"
"12",30000,0.3,0.01,-1,1,-0.0326997934009233,-0.130666707733107,-0.910132980165967,0,0.0133237982730653,0.024385339174806,0.00428874362112803,"BR"
"512",3e+05,0.3,0.01,-1,0.755264795477042,-0.000400549879797481,-0.0108342809896631,-0.679582696060348,0.065611708207432,0.00015980736644583,0.00371693646986899,0.164997307572237,"BR"
"1012",30000,0.8,0.01,-1,0.754957028208082,-0.00388852487651529,-0.03282467019924,-0.663016933830159,0.0492207492683798,0.00153482760381346,0.0106184846006619,0.162263279388634,"BR"
"1512",3e+05,0.8,0.01,-1,0.524300949689642,1.53473751922025e-06,5.69105330283484e-05,0.00876417301864395,0.00844773741345181,4.39221992978167e-06,0.000161904013499148,0.0242042040003965,"BR"
"2012",30000,0.3,0.001,-1,0.538390331890332,-0.000613610700070331,-0.00560476647445343,0.828072166671975,0.272388350003281,0.00570294660736293,0.038808181268026,2.86232316147966,"BR"
"2512",3e+05,0.3,0.001,-1,0.278158765045668,0.000182629712436138,0.00558313794011627,1.0198882666264,0.0243668936828874,4.75588982519195e-05,0.00123249808660262,0.286078549506988,"BR"
"3012",30000,0.8,0.001,-1,0.298242116902587,0.00176223158421205,0.0168274733993169,0.964967796715634,0.0252930640999941,0.00067722245684406,0.00566067876256464,0.424587126370561,"BR"
"3512",3e+05,0.8,0.001,-1,0.293318067054064,7.49064431594517e-05,0.00255208587523157,0.422207384091687,0.0378888014739925,1.80503791062963e-05,0.000550058513039971,0.101241237228767,"BR"
"4012",30000,0.3,0.01,0,1,-0.0269117532455052,-0.12514799161625,-0.939795986732828,0,0.0146738785472186,0.0246255331645802,0.0448913162645127,"BR"
"4512",3e+05,0.3,0.01,0,0.691005063827076,-0.00013539197134045,-0.00541654382771947,-0.580659778844056,0.0566795554481568,4.12401634919242e-05,0.00132866005948862,0.0835200303658129,"BR"
"5012",30000,0.8,0.01,0,0.70490593917247,-0.00154949422505081,-0.0194969863631166,-0.628632943791636,0.0527237044486415,0.000340547531420467,0.00366753998506563,0.0752100012608009,"BR"
"5512",3e+05,0.8,0.01,0,0.523932889759836,-4.55525186675641e-06,-0.000211355325365993,-0.0381857007746021,0.00986009194912167,2.89359080818262e-06,0.000133922185861412,0.0239522978231001,"BR"
"6012",30000,0.3,0.001,0,0.512442390942391,-8.93195780578309e-05,-0.00090226651575973,0.1738959390524,0.164666795168604,0.00161771996994803,0.0163137686221046,0.70325156034869,"BR"
"6512",3e+05,0.3,0.001,0,0.28026469802641,0.000117898431938851,0.00447065280130582,1.00571242613154,0.0260863056859456,2.71379787641215e-05,0.000951520091417874,0.28145762889336,"BR"
"7012",30000,0.8,0.001,0,0.278901669737331,0.0011467829695526,0.0137194897502501,0.960062702433417,0.0217379767329444,0.000240872823861001,0.00280959058420133,0.264517517933193,"BR"
"7512",3e+05,0.8,0.001,0,0.298629331005768,7.2685789096074e-05,0.00270419654904135,0.50818700914993,0.0312946523020186,2.26516578242031e-05,0.000794570444982001,0.16630583618634,"BR"
"8012",30000,0.3,0.01,1,1,-0.0125173421989404,-0.0825028072200169,-0.86344613101588,0,0.00953099555012798,0.0454779857466988,0.165148229781062,"BR"
"8512",3e+05,0.3,0.01,1,0.668684161701639,-9.33176773947329e-05,-0.00410435267833865,-0.514114258930052,0.0427229584797802,1.91195854512689e-05,0.00080364554005837,0.0712107883588111,"BR"
"9012",30000,0.8,0.01,1,0.673099086684833,-0.00101253097456686,-0.0138104744794366,-0.529207581100215,0.0412364686177358,0.000222046628744942,0.00280246602290349,0.0741959713494041,"BR"
"9512",3e+05,0.8,0.01,1,0.512439192291881,1.45748177321336e-06,7.39324830681617e-05,0.0153874674679762,0.0102008091657514,2.29279774557318e-06,0.000115754811298923,0.0238896798560285,"BR"
"10012",30000,0.3,0.001,1,0.489100724610787,0.000463931762604279,0.00507855755690915,0.669861430236236,0.136622990927212,0.00148842173213348,0.0157773914462792,1.56694517496847,"BR"
"10512",3e+05,0.3,0.001,1,0.262825194013551,0.000113641646195133,0.00459517565720386,1.13913987381733,0.0262226949921857,1.8434284012945e-05,0.000715154418370174,0.253405495588985,"BR"
"11012",30000,0.8,0.001,1,0.261909545433029,0.0011384148617178,0.014501093905741,1.13599324054158,0.0193390858845876,0.00023567440564094,0.00273350072238568,0.290684632137628,"BR"
"11512",3e+05,0.8,0.001,1,0.300326994441613,5.80246651204437e-05,0.0024373959625407,0.512685041183733,0.0314343571855464,1.0584197893892e-05,0.00042502506175917,0.106990381185512,"BR"
"13",30000,0.3,0.01,-1,1,-0.028914427288238,-0.121794178130869,-0.831791478127921,0,0.0102222156952698,0.0387613195654625,0.190154623019383,"cl1"
"513",3e+05,0.3,0.01,-1,0.596118759057782,0.000458146873529641,0.00804765529769609,0.91257491081714,0.0634666485610686,0.000318444110888455,0.00528253505920533,0.733261462963691,"cl1"
"1013",30000,0.8,0.01,-1,0.58485913325226,0.00418744422242121,0.0235946438427199,0.840445761521141,0.0692659031311824,0.00310301215941585,0.0164811480446209,0.682183926121678,"cl1"
"1513",3e+05,0.8,0.01,-1,0.510625772576441,0.000350832554120447,0.00955004867717753,1.90865152339676,0.00787970146744153,3.56045645742756e-05,0.000761306471550622,0.197762574665399,"cl1"
"2013",30000,0.3,0.001,-1,0.568343434343434,0.00420792655894505,0.022754740820006,2.02298555654323,0.25588306177045,0.00716732456962005,0.0390524045236675,3.74418121390713,"cl1"
"2513",3e+05,0.3,0.001,-1,0.510539179800565,0.00034217146279095,0.00929659298649321,1.90904946204289,0.0277927212790025,0.000114645693316076,0.00245208972274206,0.663113677031231,"cl1"
"3013",30000,0.8,0.001,-1,0.512265815359374,0.0043925429150885,0.0348404914780696,2.36859314835138,0.032954681836787,0.00228393914650111,0.0128062198719785,1.22947796651178,"cl1"
"3513",3e+05,0.8,0.001,-1,0.500402006356712,8.36499227913051e-05,0.00280576220927093,0.474874628635325,0.0207213519283132,3.56678786448299e-05,0.00108111911391133,0.217628369361899,"cl1"
"4013",30000,0.3,0.01,0,1,-0.0287691484135241,-0.149677117065718,-0.987057853901177,0,0.0166201426571022,0.0506142734495603,0.0126850367345913,"cl1"
"4513",3e+05,0.3,0.01,0,0.57814627538736,0.000253516633002694,0.00682919704216367,1.18596864325903,0.0531258777598796,9.5095564614443e-05,0.0024284146704004,0.567551289728236,"cl1"
"5013",30000,0.8,0.01,0,0.579966683090474,0.00236700786273064,0.0198841759193621,1.00675708506994,0.0529323986823527,0.000739378212077705,0.0057482857082766,0.394444475852403,"cl1"
"5513",3e+05,0.8,0.01,0,0.515830967649241,0.000219827161449041,0.00751460936935828,1.8676859703762,0.00976376686366865,1.83368378864727e-05,0.000514335402475263,0.176779895692035,"cl1"
"6013",30000,0.3,0.001,0,0.607374847374847,0.00213641179592534,0.0181080980025635,1.26385288630285,0.14562416679283,0.00213956983381898,0.0174915403441051,1.35689971755111,"cl1"
"6513",3e+05,0.3,0.001,0,0.521496655850993,0.000215415127608626,0.00734262902636108,1.83075558803119,0.0319826417464683,4.73388756744882e-05,0.00135893991490286,0.475266940760047,"cl1"
"7013",30000,0.8,0.001,0,0.515545968974953,0.00219961317511874,0.0234014605007033,1.82560210531325,0.0259566843955414,0.000546496670297372,0.00481726220325466,0.525479806005816,"cl1"
"7513",3e+05,0.8,0.001,0,0.502468773830304,0.000114656731677617,0.00401649684109989,0.800794476175519,0.0201011599844868,4.90128250419823e-05,0.00152614835552253,0.354008860830645,"cl1"
"8013",30000,0.3,0.01,1,0.666666666666667,-0.0102386255291927,-0.0558946446158444,-0.553020413176999,0.577350269189626,0.010199189310021,0.051158275548641,0.560396591129383,"cl1"
"8513",3e+05,0.3,0.01,1,0.564522521339632,0.000260707158617877,0.00755079500143634,1.46443959578426,0.0403906953853131,5.3596032077796e-05,0.0013365093592326,0.352630059950451,"cl1"
"9013",30000,0.8,0.01,1,0.570520995191493,0.00256386465658288,0.023126287965739,1.38270974091371,0.0449921484873809,0.000708231632963451,0.00561657467102682,0.467483763130081,"cl1"
"9513",3e+05,0.8,0.01,1,0.51107628493655,0.00017231114512271,0.006523663601161,1.74758731383762,0.00866504421248268,1.24946237263241e-05,0.000397703429447054,0.149744094933109,"cl1"
"10013",30000,0.3,0.001,1,0.554180474066697,0.0024033794963303,0.021043753250373,1.89817765978661,0.162273432002881,0.00251552285261445,0.0202215434735166,2.42354244408141,"cl1"
"10513",3e+05,0.3,0.001,1,0.521538609758562,0.000156719515243618,0.00597760536523429,1.55914621077257,0.0303393408042784,2.95149846446252e-05,0.000937691057108383,0.330636567044831,"cl1"
"11013",30000,0.8,0.001,1,0.516660291620105,0.00171522759801307,0.0202179017231251,1.70052100754304,0.0358429272506649,0.000446909498288109,0.00435896399811295,0.480869143093565,"cl1"
"11513",3e+05,0.8,0.001,1,0.499988382078173,8.88386242299064e-05,0.00354443727859117,0.782728264326365,0.0178340407430656,2.37919580979549e-05,0.000835899121917904,0.219961501442974,"cl1"
"14",30000,0.3,0.01,-1,1,-0.0264911097666876,-0.0931135771317771,-0.750145070351617,0,0.00963229953286126,0.0147864562169327,0.0813673059139901,"cl2"
"514",3e+05,0.3,0.01,-1,0.654377668112039,-0.000164838340381154,-0.00377898690968923,-0.241608565349535,0.0674733322328789,0.000185790987099311,0.00418422943493594,0.319335768568601,"cl2"
"1014",30000,0.8,0.01,-1,0.673315115365749,-0.001765804516792,-0.0125331949308591,-0.265924993873632,0.0491510977727706,0.00168140632998276,0.0113685537597793,0.258114688909588,"cl2"
"1514",3e+05,0.8,0.01,-1,0.481089088743379,0.00021060733142251,0.00629580307013271,1.14623222493399,0.00785640517113803,1.87444347506953e-05,0.000473236468321609,0.110249297087255,"cl2"
"2014",30000,0.3,0.001,-1,0.653922799422799,-0.0018575552423712,-0.0135416871545512,0.283543682708176,0.225154129711434,0.00481444874347155,0.0343376343326267,1.87295789115195,"cl2"
"2514",3e+05,0.3,0.001,-1,0.478114007376882,0.000197377031893156,0.00595575779908349,1.10023678956134,0.0274841914187039,5.4561455854975e-05,0.00136574911044626,0.313918758393866,"cl2"
"3014",30000,0.8,0.001,-1,0.485147368773802,0.00237326478146945,0.0214666703325737,1.28562182424471,0.0301931422449907,0.0010563729357993,0.00765215600601546,0.584685111871022,"cl2"
"3514",3e+05,0.8,0.001,-1,0.47341090238089,6.5804363539165e-05,0.00216477521489867,0.369680734615514,0.0176563775632322,7.86546272915607e-05,0.00184807330976685,0.418208841463162,"cl2"
"4014",30000,0.3,0.01,0,1,-0.024138904700068,-0.099358827351851,-0.844584185550921,0,0.0131438922855767,0.0227874798778926,0.05081251230679,"cl2"
"4514",3e+05,0.3,0.01,0,0.608732929535038,-1.44767359909391e-05,-0.00045629730299527,-0.0282857664329972,0.0484951377828221,5.77784411971045e-05,0.0018690423239739,0.239481964012802,"cl2"
"5014",30000,0.8,0.01,0,0.625983818877326,-0.000413842329999446,-0.00431748865481028,-0.150971816992774,0.0520109290905866,0.000421640056400662,0.00439601097586408,0.166485114809446,"cl2"
"5514",3e+05,0.8,0.01,0,0.486123290929121,0.00012079184953017,0.00459121905020771,1.026637381328,0.0102531822175529,8.37529078149476e-06,0.000292233658115469,0.0884480584065702,"cl2"
"6014",30000,0.3,0.001,0,0.645027694527694,-0.000398290566049073,-0.00406055696204604,-0.0104826758644304,0.151277467451181,0.00136473224640165,0.0141637205304429,0.532324021797589,"cl2"
"6514",3e+05,0.3,0.001,0,0.488989779087534,0.0001194958283547,0.00452011862910373,1.01800143300568,0.0304314214191966,2.78297700915978e-05,0.000959039088641195,0.283101522217733,"cl2"
"7014",30000,0.8,0.001,0,0.488712712520877,0.00121377071055637,0.0143788344717169,1.01292615441668,0.0251978256277754,0.000277600399753791,0.00304750296782946,0.282638592690906,"cl2"
"7514",3e+05,0.8,0.001,0,0.47513941695461,7.48453162019436e-05,0.00276736006776305,0.523050143759666,0.0175619272252799,2.83292822963276e-05,0.000961369941108958,0.205515088416641,"cl2"
"8014",30000,0.3,0.01,1,1,-0.0111609315156853,-0.0698984065344001,-0.869805864645713,0,0.0065786356905265,0.0145028255426956,0.127207787062862,"cl2"
"8514",3e+05,0.3,0.01,1,0.57371306067479,2.68386454995272e-05,0.000961750528051752,0.158380296495823,0.0401694833201505,2.62114186744225e-05,0.000933391320066623,0.155128486037921,"cl2"
"9014",30000,0.8,0.01,1,0.587206252196621,0.00015072984967659,0.00166438212064097,0.093026333217641,0.0451251808475335,0.000354236910084728,0.00392782482677938,0.196408288093429,"cl2"
"9514",3e+05,0.8,0.01,1,0.481752863135023,9.87552783086895e-05,0.00411613033904719,1.00213521481893,0.00888838234317801,6.50786859884444e-06,0.000257994845275027,0.0871764764171593,"cl2"
"10014",30000,0.3,0.001,1,0.582544238956778,0.000202908329703185,0.00255015360875048,0.382844146609047,0.130772236957863,0.00124754313204066,0.0132659738120092,0.989838003740523,"cl2"
"10514",3e+05,0.3,0.001,1,0.492716265021336,8.93631080313869e-05,0.00373961944445053,0.891631068257605,0.030278458336444,1.52247199361953e-05,0.000590081373272966,0.187628386907638,"cl2"
"11014",30000,0.8,0.001,1,0.487004590693084,0.000947363046333219,0.0123822891109666,0.942972544293974,0.0342145320265085,0.000227548679035975,0.00267616618959931,0.257794039579219,"cl2"
"11514",3e+05,0.8,0.001,1,0.469495886682799,5.56088456035281e-05,0.00234116979066304,0.490403395021464,0.0185492269064768,1.23323633539262e-05,0.000479643626075068,0.117153505246411,"cl2"
"15",30000,0.3,0.01,-1,1,-0.0281195623903321,-0.107453877631323,-0.806538384643573,0,0.00965545322573505,0.0246406172327953,0.151172364927846,"cl3"
"515",3e+05,0.3,0.01,-1,0.622496260943312,8.7504480223639e-05,0.0016851665313784,0.226253866958034,0.0683715406127146,0.000232113705048794,0.00465159915702587,0.485550545387448,"cl3"
"1015",30000,0.8,0.01,-1,0.614355749631361,0.000617119471135078,0.00396441981586906,0.178180336142994,0.0585174197951089,0.00217898389344337,0.0136779239887177,0.425543464330952,"cl3"
"1515",3e+05,0.8,0.01,-1,0.495622213319556,0.000265869070670519,0.00763809274337476,1.44664621960563,0.00808443969862005,2.54916533551672e-05,0.000596934214701141,0.144577184124377,"cl3"
"2015",30000,0.3,0.001,-1,0.609493506493507,0.000569195378347758,0.00332885015501955,1.00111630912337,0.255365450645344,0.00550810640857815,0.0356947912374766,2.66081741173137,"cl3"
"2515",3e+05,0.3,0.001,-1,0.493837228480195,0.000254877652277151,0.00734997951107432,1.42154316911893,0.0287051705832533,7.86979717260269e-05,0.00184239167036189,0.455206111129339,"cl3"
"3015",30000,0.8,0.001,-1,0.496936183280173,0.00318846672627228,0.027170281010922,1.72220597043934,0.0322092939209747,0.00157538291939915,0.0100517638383522,0.853325943745465,"cl3"
"3515",3e+05,0.8,0.001,-1,0.495838710577914,6.87303057039502e-05,0.00234003208208559,0.389266237797856,0.0204609375867747,3.29626560341331e-05,0.000991407487590034,0.189652503482709,"cl3"
"4015",30000,0.3,0.01,0,1,-0.0274828026523035,-0.131143112427003,-0.95580634679529,0,0.0152113393512656,0.0280118040832539,0.0337663094620616,"cl3"
"4515",3e+05,0.3,0.01,0,0.58378805412993,9.4730006453777e-05,0.00287473436886263,0.467268131100865,0.0485565846972434,7.1903366141903e-05,0.00212539577171531,0.374097517389776,"cl3"
"5015",30000,0.8,0.01,0,0.589212911514653,0.000714848534782279,0.00678219299406394,0.318939182599959,0.0509291783917544,0.000525874180277316,0.00492669340764405,0.256887003424641,"cl3"
"5515",3e+05,0.8,0.01,0,0.501196413037136,0.00016025465084042,0.00581794625845601,1.3617795290587,0.00989617498891493,1.2180098358433e-05,0.000383471835564371,0.122428995841738,"cl3"
"6015",30000,0.3,0.001,0,0.625324786324786,0.000624276708819674,0.00603917285043656,0.508414129921846,0.151602321616572,0.0016458085375079,0.0156087864632846,0.866434021353687,"cl3"
"6515",3e+05,0.3,0.001,0,0.507626207463192,0.000157680508985039,0.00570231076657495,1.34167329876649,0.0315799918206903,3.53559397045422e-05,0.00112343708814208,0.358446466709227,"cl3"
"7015",30000,0.8,0.001,0,0.502350032204514,0.00160061632604941,0.018106670556454,1.33223422548683,0.0256108799851311,0.000383579234420329,0.0038020366960207,0.38021739279461,"cl3"
"7515",3e+05,0.8,0.001,0,0.497278901552053,9.00474989944864e-05,0.00325812624115722,0.629118105958047,0.0198390668983313,3.62334495464034e-05,0.00118720861554423,0.262267393556839,"cl3"
"8015",30000,0.3,0.01,1,1,-0.0112430523160456,-0.0721196525158578,-0.789779944844907,0,0.00802149557268469,0.0428723001643374,0.201154574370947,"cl3"
"8515",3e+05,0.3,0.01,1,0.565278575132046,0.000122179411350099,0.00395334250670783,0.69083969462723,0.0409016797401529,3.61349735310771e-05,0.00109671656452746,0.233571875334016,"cl3"
"9015",30000,0.8,0.01,1,0.571978621544805,0.00113570981432729,0.011446759651345,0.619770590779024,0.0423839698405114,0.000497175919804935,0.00472892639062618,0.309485583047112,"cl3"
"9515",3e+05,0.8,0.01,1,0.498131120459901,0.000127958321320023,0.00511821998461892,1.29808804400475,0.00877017284618065,8.82659074689876e-06,0.000315555739484051,0.111325456772991,"cl3"
"10015",30000,0.3,0.001,1,0.560083293469516,0.00109138393045285,0.0108494550362178,1.00248753277013,0.150580534996954,0.00175423674138109,0.0164865364394123,1.58936432168063,"cl3"
"10515",3e+05,0.3,0.001,1,0.508328609639816,0.000115854054780448,0.00466203427876541,1.15406911000039,0.0306938942374196,2.00554173487324e-05,0.000709903280710958,0.237718498824203,"cl3"
"11015",30000,0.8,0.001,1,0.504141600587385,0.00125393278478519,0.0156663359234667,1.24547360545444,0.0343192559630522,0.000318909843281972,0.00344071680014995,0.35008757414686,"cl3"
"11515",3e+05,0.8,0.001,1,0.494167688779628,6.84667787395258e-05,0.00281986851992782,0.603455424300029,0.0169181071963836,1.69788463197691e-05,0.000630928055950346,0.158781689608918,"cl3"
"16",30000,0.3,0.01,-1,1,-0.035711831778352,-0.172504070025084,-0.991434824889068,0,0.0149016294497079,0.0395386710658724,0.010375254140307,"rep"
"516",3e+05,0.3,0.01,-1,0.759009949764189,-0.000383383338961486,-0.0101698487087457,-0.662481929525095,0.0522763106812522,0.000133496673716127,0.00279111857155423,0.0987870852543882,"rep"
"1016",30000,0.8,0.01,-1,0.776685182455349,-0.00386630762176861,-0.0328081761874757,-0.659669540041658,0.0583080815996725,0.00174465865308694,0.0121253359002243,0.197655890330786,"rep"
