"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","method"
"1503",3,30000,0.8,0.001,-1,0.569965870307167,-4.54087091458225e-05,-0.00214482753553736,-0.334108603333529,"rep"
"1504",4,30000,0.8,0.001,-1,0.492647058823529,1.99149929160456e-05,0.000944540712082579,0.196395256764669,"rep"
"1505",5,30000,0.8,0.001,-1,0.508710801393728,4.12713891383353e-05,0.00166146178883673,0.307271084500441,"rep"
"1506",6,30000,0.8,0.001,-1,0.480701754385965,-2.45678258848014e-05,-0.00120747745471399,-0.211531806309776,"rep"
"1507",7,30000,0.8,0.001,-1,0.526690391459075,-2.51136777686429e-05,-0.00117128875033,-0.196462100030037,"rep"
"1508",8,30000,0.8,0.001,-1,0.49469964664311,-1.49659143198801e-05,-0.000729687352885332,-0.132698345938115,"rep"
"1509",9,30000,0.8,0.001,-1,0.544483985765125,-1.94674298241512e-05,-0.000878822172535404,-0.14681146730243,"rep"
"1510",10,30000,0.8,0.001,-1,0.47463768115942,3.70574325005213e-06,0.000170713076371646,0.0319577400212059,"rep"
"1511",1,3e+05,0.8,0.001,-1,0.516483516483517,-1.14892488493203e-06,-0.000150881464642365,-0.0762075303953142,"rep"
"1512",2,3e+05,0.8,0.001,-1,0.507002801120448,-4.53896131950052e-06,-0.00059682048842768,-0.269880089062617,"rep"
"1513",3,3e+05,0.8,0.001,-1,0.502747252747253,-2.11147266616828e-07,-2.65954461764941e-05,-0.0133101908826915,"rep"
"1514",4,3e+05,0.8,0.001,-1,0.538050734312417,6.35353330310503e-07,8.32591472037692e-05,0.0446105421581944,"rep"
"1515",5,3e+05,0.8,0.001,-1,0.497237569060773,3.70325423921644e-06,0.000482915288727988,0.286889530673733,"rep"
"1516",6,3e+05,0.8,0.001,-1,0.518467852257182,8.20809421233407e-07,0.000111615182053821,0.0625962621211045,"rep"
"1517",7,3e+05,0.8,0.001,-1,0.501381215469613,1.60740042135006e-06,0.000206390524715353,0.111852071728843,"rep"
"1518",8,3e+05,0.8,0.001,-1,0.507670850767085,-8.4960137537533e-07,-0.000110614437762214,-0.0559820285923098,"rep"
"1519",9,3e+05,0.8,0.001,-1,0.518867924528302,3.8968196835369e-07,5.27640600285935e-05,0.0289903806687688,"rep"
"1520",10,3e+05,0.8,0.001,-1,0.489539748953975,-2.43344817142159e-07,-2.96656181120588e-05,-0.0143618086315595,"rep"
"1521",1,30000,0.3,0.01,0,1,-0.000342434765155652,-0.0153724126204824,-0.966376031387365,"rep"
"1522",2,30000,0.3,0.01,0,100,100,100,100,"rep"
"1523",3,30000,0.3,0.01,0,100,100,100,100,"rep"
"1524",4,30000,0.3,0.01,0,100,100,100,100,"rep"
"1525",5,30000,0.3,0.01,0,1,-0.000629624588628965,-0.0238045165354433,-0.997229257169402,"rep"
"1526",6,30000,0.3,0.01,0,100,100,100,100,"rep"
"1527",7,30000,0.3,0.01,0,100,100,100,100,"rep"
"1528",8,30000,0.3,0.01,0,1,-0.000511390225884362,-0.0115162757769505,-0.65410095885333,"rep"
"1529",9,30000,0.3,0.01,0,100,100,100,100,"rep"
"1530",10,30000,0.3,0.01,0,1,-0.00182996525325396,-0.0331498853357921,-0.937699521313109,"rep"
"1531",1,3e+05,0.3,0.01,0,0.561872909698997,-4.26697571288233e-06,-0.000665322201398026,-0.340620464077033,"rep"
"1532",2,3e+05,0.3,0.01,0,0.554817275747508,-3.56691183773523e-06,-0.000581164746606164,-0.316070153409631,"rep"
"1533",3,3e+05,0.3,0.01,0,0.53968253968254,-2.91880906323827e-06,-0.000466339126848831,-0.258130537708917,"rep"
