"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"1",30000,0.3,0.01,-1,1,-0.00168788749122056,-0.888159774024714,0,0.000900771234948365,0.170929139660211,"EB"
"11",3e+05,0.3,0.01,-1,0.645088055738364,-6.2524487623589e-06,-0.397522810194512,0.0127898577876239,7.95102851146374e-07,0.0386753039297287,"EB"
"21",30000,0.8,0.01,-1,0.940288767214598,-0.000412319561001231,-0.789116193127814,0.0380739915650552,0.000144424980646905,0.093493715096611,"EB"
"31",3e+05,0.8,0.01,-1,0.567380654136745,-1.65357744349811e-06,-0.120841359402569,0.00875021506015754,2.46567845695585e-07,0.0145066311237787,"EB"
"41",30000,0.3,0.001,-1,0.576278130639313,-2.20878234410486e-05,-0.108091203927898,0.140999269074531,5.82287156314377e-05,0.332751098390047,"EB"
"51",3e+05,0.3,0.001,-1,0.492963062253461,3.89196314492432e-07,0.0299928001025768,0.0261441391290171,4.94216719601155e-07,0.0364162409178814,"EB"
"61",30000,0.8,0.001,-1,0.524125020373597,-9.53506527032829e-06,-0.0637498325710287,0.0436763112383374,1.14871466031626e-05,0.0862928027515057,"EB"
"71",3e+05,0.8,0.001,-1,0.477831198208969,7.87014232242361e-07,0.0519506829302026,0.0165513549729598,4.86729074213845e-07,0.0324575834616989,"EB"
"81",30000,0.3,0.01,0,1,-0.000764214213479639,-0.991691516133876,0,0.000131168898555887,0.00705699131518337,"EB"
"91",3e+05,0.3,0.01,0,0.654563713385343,-4.79693873287683e-06,-0.394554270354544,0.0201026964725274,4.19264159550778e-07,0.0262602021166832,"EB"
"101",30000,0.8,0.01,0,0.946462499851725,-0.000332180904424258,-0.791223631388459,0.0535953624844593,7.97619277579973e-05,0.0706674664979714,"EB"
"111",3e+05,0.8,0.01,0,0.551695896796502,-1.09795210924388e-06,-0.108430692974267,0.00617098276606402,1.4598017209413e-07,0.0123450808100663,"EB"
"121",30000,0.3,0.001,0,0.674107605279936,-3.51455307050551e-05,-0.318270970051972,0.0646100074259145,1.10721803887446e-05,0.0840525534147727,"EB"
"131",3e+05,0.3,0.001,0,0.477259343599391,3.26182031948218e-07,0.0285226805185048,0.0196628117042792,1.64156486306392e-07,0.0148549811517872,"EB"
"141",30000,0.8,0.001,0,0.51435277005715,-2.89879825206191e-06,-0.0256978369998671,0.0539853107350276,8.62118960461176e-06,0.0761599893974143,"EB"
"151",3e+05,0.8,0.001,0,0.480645423673783,6.12200379846962e-07,0.0492903675789758,0.0250989398369989,2.16574486891253e-07,0.0203593483092107,"EB"
"161",30000,0.3,0.01,1,1,-0.00125152836636584,-0.963123116781685,NA,NA,NA,"EB"
"171",3e+05,0.3,0.01,1,0.693710074200749,-5.93186289297574e-06,-0.489391559568224,0.0212844695600126,5.16724372554992e-07,0.0309995280053886,"EB"
"181",30000,0.8,0.01,1,0.983766233766234,-0.000374303221256117,-0.871098868076454,0.0345304245314801,6.38532621425087e-05,0.0333110354360858,"EB"
"191",3e+05,0.8,0.01,1,0.555506122477714,-1.09621215015445e-06,-0.113560490141344,0.0116920454132709,1.17682435326377e-07,0.00981952847209125,"EB"
"201",30000,0.3,0.001,1,0.679396041702646,-3.6202079538891e-05,-0.303035334552396,0.0988890662016669,4.94170835953891e-05,0.356420149244192,"EB"
"211",3e+05,0.3,0.001,1,0.489614782018496,6.27852299754308e-07,0.0525483974581829,0.0307757696626403,8.24065584375016e-07,0.0757239422741855,"EB"
"221",30000,0.8,0.001,1,0.490259337091908,9.05739054593007e-06,0.0926067435995686,0.0600759091081879,1.86802769870049e-05,0.189667920594728,"EB"
"231",3e+05,0.8,0.001,1,0.481939833691818,5.93307187036425e-07,0.0418249102133689,0.0172464903130469,5.62228096698961e-07,0.0364678130169034,"EB"
"12",30000,0.3,0.01,-1,1,-0.00198285944915805,-0.879217622687745,0,0.001700061683285,0.201377852352872,"rep"
"112",3e+05,0.3,0.01,-1,0.571777367980215,-5.90677908815367e-06,-0.376076276629957,0.0157548060149615,5.66294362050172e-07,0.0262089790949189,"rep"
"212",30000,0.8,0.01,-1,0.895661534863261,-0.000413923589559648,-0.785846744060231,0.0579697881647336,0.000146451356845806,0.0543709636259607,"rep"
"311",3e+05,0.8,0.01,-1,0.517321777727873,-1.30449134263296e-06,-0.093873330605409,0.0118752889108441,7.58591226324816e-07,0.0522985102866295,"rep"
"411",30000,0.3,0.001,-1,0.58428249686813,-7.3149211238254e-05,-0.374227579657449,0.0717100677706659,5.83380187797244e-05,0.186733951505938,"rep"
"511",3e+05,0.3,0.001,-1,0.506196749099196,3.15693803493157e-07,0.0254624292957841,0.0180906962361471,1.59872625187133e-06,0.103290352100794,"rep"
"611",30000,0.8,0.001,-1,0.493607041050303,-2.2425603781975e-05,-0.1305313461395,0.0295557095975725,3.61314600556993e-05,0.209354762599834,"rep"
"711",3e+05,0.8,0.001,-1,0.501185972147537,3.68807034407164e-07,0.0253408468207892,0.0120581122864095,1.04342347390464e-06,0.0683946231816757,"rep"
"811",30000,0.3,0.01,0,1,-0.000707450311349897,-0.910979213800319,0,0.00017067791111217,0.0922250844318636,"rep"
"911",3e+05,0.3,0.01,0,0.555290886956435,-3.92941156103374e-06,-0.320136417940605,0.0199026730313651,9.42785326167231e-07,0.0574026830944367,"rep"
"1011",30000,0.8,0.01,0,0.902946069534892,-0.000356670557574836,-0.82976497804854,0.103963399948479,0.000118729166072744,0.0749920110791427,"rep"
"1111",3e+05,0.8,0.01,0,0.509481264394487,-9.86048589371921e-07,-0.0965447382168855,0.00505188305999301,3.87066955641133e-07,0.0344867523051864,"rep"
"1211",30000,0.3,0.001,0,0.550674375847115,-3.03653044651265e-05,-0.269671255982414,0.0459874457823159,2.25199330328663e-05,0.181749218022628,"rep"
"1311",3e+05,0.3,0.001,0,0.491104957036844,4.21700936390214e-07,0.0452922533188254,0.0132347134407135,1.98378480767464e-06,0.191462053016793,"rep"
"1411",30000,0.8,0.001,0,0.515645074436066,-1.7348052671085e-05,-0.147986242341694,0.0252205462562076,1.65743482754112e-05,0.143063274400814,"rep"
"1511",3e+05,0.8,0.001,0,0.483083364358577,-3.82330564258486e-07,-0.0236939674639729,0.0237267848192517,1.18467793936248e-06,0.0883361466972741,"rep"
"1611",30000,0.3,0.01,1,1,-0.00128937807020354,-0.992250642540678,NA,NA,NA,"rep"
"1711",3e+05,0.3,0.01,1,0.576959522268335,-4.41235020378426e-06,-0.36315916812977,0.0149159732519245,5.60140361803629e-07,0.0315244993534637,"rep"
"1811",30000,0.8,0.01,1,0.943867243867244,-0.000368697959418576,-0.847878310485269,0.0451994553371821,8.96230573779974e-05,0.0590477858631227,"rep"
"1911",3e+05,0.8,0.01,1,0.498569925201108,-6.32445589576613e-07,-0.0641817268914713,0.00878665950856484,4.36640106470721e-07,0.0437749015017935,"rep"
"2011",30000,0.3,0.001,1,0.607959750296038,-5.35633502018642e-05,-0.411399621843625,0.0491429344640133,1.86739399975848e-05,0.102955241232353,"rep"
"2111",3e+05,0.3,0.001,1,0.486979170671918,-3.32948609729994e-07,-0.01487174661167,0.0158775206927696,1.7700666498967e-06,0.12817934134041,"rep"
"2211",30000,0.8,0.001,1,0.502366617988777,-9.75753183753277e-06,-0.0879706796571972,0.0199369549828039,1.38462053069482e-05,0.132369592783313,"rep"
"2311",3e+05,0.8,0.001,1,0.508064928319598,2.29632423018728e-07,0.0219405559205351,0.0115710241539925,1.28452321201672e-06,0.0882496607160198,"rep"
"13",30000,0.3,0.01,-1,1,-0.00149287773743084,-0.640760286534333,0,0.00134518814247256,0.239680231709264,"UMVCUE"
"113",3e+05,0.3,0.01,-1,0.571771976701128,-5.91386327361235e-06,-0.376525938266745,0.014905299820725,5.64142355632892e-07,0.0260127701403796,"UMVCUE"
"213",30000,0.8,0.01,-1,0.888372532305716,-0.000413640310455567,-0.786485019236607,0.0606900694263136,0.000145187063142895,0.0557194092496739,"UMVCUE"
"312",3e+05,0.8,0.01,-1,0.517322247196171,-1.30511219797304e-06,-0.0939109721085849,0.0118863917648029,7.61684112280671e-07,0.0525061888495139,"UMVCUE"
"412",30000,0.3,0.001,-1,0.581270357315707,-7.32501153552937e-05,-0.3739541417569,0.0716770909100615,5.86541476351473e-05,0.189288023895219,"UMVCUE"
"512",3e+05,0.3,0.001,-1,0.506874277234782,2.75258005441944e-07,0.0225364945226271,0.0217554554980295,1.59675218011066e-06,0.103437056822691,"UMVCUE"
"612",30000,0.8,0.001,-1,0.495752073147579,-2.31434118590166e-05,-0.1358456472845,0.0301812866320906,3.59870344993217e-05,0.207554109581095,"UMVCUE"
"712",3e+05,0.8,0.001,-1,0.500487760349294,3.3893827235885e-07,0.0232531538269348,0.0122785728561272,9.93236622921614e-07,0.0652901805647841,"UMVCUE"
"812",30000,0.3,0.01,0,1,-0.000636507813147832,-0.84312856640005,0,0.00010359429975104,0.191665685544268,"UMVCUE"
"912",3e+05,0.3,0.01,0,0.555726869206495,-3.93328861440592e-06,-0.320476326463685,0.0199208499203315,9.38064197138757e-07,0.056974507437054,"UMVCUE"
"1012",30000,0.8,0.01,0,0.894779402868225,-0.000358124614210319,-0.832935566669372,0.0986378018997609,0.000118824099196422,0.0729908812734732,"UMVCUE"
"1112",3e+05,0.8,0.01,0,0.509341093514236,-9.86314020059577e-07,-0.0965802599122769,0.00504857109866312,3.83734522857903e-07,0.0341770712905673,"UMVCUE"
"1212",30000,0.3,0.001,0,0.555209851568736,-3.03887585631284e-05,-0.26948412832033,0.0454747102073931,2.20765617661828e-05,0.176165413170132,"UMVCUE"
"1312",3e+05,0.3,0.001,0,0.493464537814144,4.20816802870973e-07,0.0453159087592785,0.0111970874903344,1.98457383347354e-06,0.191484534287146,"UMVCUE"
"1412",30000,0.8,0.001,0,0.518055542826502,-1.77021811716948e-05,-0.151209486181861,0.0233970830765267,1.65219732643919e-05,0.142312042002012,"UMVCUE"
"1512",3e+05,0.8,0.001,0,0.482746780184777,-3.78307605560563e-07,-0.0233685865796384,0.021897916873648,1.19369664530521e-06,0.0893223396189669,"UMVCUE"
"1612",30000,0.3,0.01,1,1,-0.00102926398036595,-0.792077878058584,NA,NA,NA,"UMVCUE"
"1712",3e+05,0.3,0.01,1,0.576644943700301,-4.41433929268267e-06,-0.363328888542892,0.0145934124599679,5.59335105275123e-07,0.0315003361849124,"UMVCUE"
"1812",30000,0.8,0.01,1,0.94505772005772,-0.00036827865765809,-0.847017524540684,0.0558479251853466,8.91670679137871e-05,0.062946942296653,"UMVCUE"
"1912",3e+05,0.8,0.01,1,0.498890178635614,-6.33111971206819e-07,-0.0642429557733012,0.00884608899699307,4.38961596579922e-07,0.0440240325345671,"UMVCUE"
"2012",30000,0.3,0.001,1,0.606216540085426,-5.3344270353583e-05,-0.409565857802629,0.0486249132533551,1.85944567460108e-05,0.100922506490208,"UMVCUE"
"2112",3e+05,0.3,0.001,1,0.486202117647404,-3.17278741029279e-07,-0.013541447699098,0.0155811000001356,1.75617954479583e-06,0.127058613314471,"UMVCUE"
"2212",30000,0.8,0.001,1,0.500470853391863,-9.50122102623697e-06,-0.0853554918233426,0.0198212675268833,1.39909488590815e-05,0.133790333442273,"UMVCUE"
"2312",3e+05,0.8,0.001,1,0.507876353312179,2.22000909169237e-07,0.0213565450515057,0.0137216745410699,1.27899234955721e-06,0.0876025761297027,"UMVCUE"
"14",30000,0.3,0.01,-1,1,-0.00149287773743084,-0.640760286534333,0,0.00134518814247256,0.239680231709264,"cl1_com"
"114",3e+05,0.3,0.01,-1,0.711783576880091,-9.3993657060174e-06,-0.598349923205876,0.0107955985093273,7.0631970230766e-07,0.0209436400660767,"cl1_com"
"214",30000,0.8,0.01,-1,0.919491051751602,-0.000360851309005612,-0.686207996185553,0.0384484812549293,0.000123494731372599,0.0693718276833399,"cl1_com"
"313",3e+05,0.8,0.01,-1,0.66180010296022,-7.21446363180312e-06,-0.528155270336303,0.00959515590698609,4.90112328831248e-07,0.0158276056639429,"cl1_com"
"413",30000,0.3,0.001,-1,0.739699198911405,-0.000115151853174317,-0.643019055105852,0.0438155299811124,4.7662805748584e-05,0.0683193274015112,"cl1_com"
"513",3e+05,0.3,0.001,-1,0.657186838938542,-7.04001531105873e-06,-0.489161652864225,0.0143317323125878,1.14012080294338e-06,0.0327765075487649,"cl1_com"
"613",30000,0.8,0.001,-1,0.649587514975183,-7.83545233418228e-05,-0.542180089195967,0.0338193575628735,2.40916409098087e-05,0.0710957571723042,"cl1_com"
"713",3e+05,0.8,0.001,-1,0.654245339291233,-7.31027587728479e-06,-0.486384842101572,0.0115386096726787,6.81072422431486e-07,0.0236573028795003,"cl1_com"
"813",30000,0.3,0.01,0,1,-0.00057348848596735,-0.761037639397012,0,1.79706003237424e-05,0.150066033901319,"cl1_com"
"913",3e+05,0.3,0.01,0,0.693485614754304,-7.06932556763646e-06,-0.580515157393776,0.0159229140983602,6.24885516599674e-07,0.0186024072715091,"cl1_com"
"1013",30000,0.8,0.01,0,0.958707430340557,-0.000290567812522514,-0.684619016842388,0.0793778879166692,8.15119761301807e-05,0.041873484415193,"cl1_com"
