"","sim","n_samples","h2","prop_effect","S","n_sig","prop_bias","prop_x","mse"
"608",8,30000,0.8,0.001,-1,988,0.800607287449393,0.521255060728745,0.00113001236011101
"609",9,30000,0.8,0.001,-1,992,0.808467741935484,0.536290322580645,0.00119081815903229
"610",10,30000,0.8,0.001,-1,986,0.800202839756592,0.516227180527383,0.00124475335263358
"611",11,30000,0.8,0.001,-1,984,0.800813008130081,0.524390243902439,0.00120349642536514
"612",12,30000,0.8,0.001,-1,1019,0.814524043179588,0.533856722276742,0.00116311179798076
"613",13,30000,0.8,0.001,-1,960,0.801041666666667,0.517708333333333,0.00122085796047589
"614",14,30000,0.8,0.001,-1,1015,0.8,0.510344827586207,0.00122526280171214
"615",15,30000,0.8,0.001,-1,974,0.809034907597536,0.521560574948665,0.00131496183827687
"616",16,30000,0.8,0.001,-1,1013,0.82329713721619,0.543928923988154,0.0012948865419651
"617",17,30000,0.8,0.001,-1,982,0.816700610997963,0.539714867617108,0.00131319326357063
"618",18,30000,0.8,0.001,-1,986,0.813387423935091,0.550709939148073,0.00126278057552245
"619",19,30000,0.8,0.001,-1,975,0.798974358974359,0.511794871794872,0.00111591834474981
"620",20,30000,0.8,0.001,-1,946,0.79492600422833,0.511627906976744,0.00109189130600071
"621",21,30000,0.8,0.001,-1,967,0.777662874870734,0.516028955532575,0.00118972873401318
"622",22,30000,0.8,0.001,-1,1027,0.823758519961052,0.556962025316456,0.00130554692781494
"623",23,30000,0.8,0.001,-1,972,0.802469135802469,0.546296296296296,0.00130956928521033
"624",24,30000,0.8,0.001,-1,1005,0.808955223880597,0.533333333333333,0.00120578193130601
"625",25,30000,0.8,0.001,-1,1010,0.807920792079208,0.546534653465347,0.00122694126856245
"626",26,30000,0.8,0.001,-1,977,0.797338792221085,0.500511770726714,0.00111356453990274
"627",27,30000,0.8,0.001,-1,985,0.810152284263959,0.537055837563452,0.00122394370252208
"628",28,30000,0.8,0.001,-1,926,0.781857451403888,0.506479481641469,0.00111195220609564
"629",29,30000,0.8,0.001,-1,1014,0.794871794871795,0.545364891518738,0.00124473652450593
"630",30,30000,0.8,0.001,-1,1000,0.801,0.548,0.00110852814087961
"631",31,30000,0.8,0.001,-1,1010,0.813861386138614,0.522772277227723,0.0011746198715178
"632",32,30000,0.8,0.001,-1,990,0.795959595959596,0.533333333333333,0.00120434998235762
"633",33,30000,0.8,0.001,-1,1019,0.802747791952895,0.530912659470069,0.00125369769440716
"634",34,30000,0.8,0.001,-1,945,0.793650793650794,0.516402116402116,0.00117336319796359
"635",35,30000,0.8,0.001,-1,962,0.783783783783784,0.504158004158004,0.0010879476989763
"636",36,30000,0.8,0.001,-1,951,0.774973711882229,0.508937960042061,0.00114274729600008
"637",37,30000,0.8,0.001,-1,980,0.803061224489796,0.523469387755102,0.00124416145349146
"638",38,30000,0.8,0.001,-1,980,0.803061224489796,0.520408163265306,0.00133628967945249
"639",39,30000,0.8,0.001,-1,987,0.786220871327254,0.525835866261398,0.00122347413435954
"640",40,30000,0.8,0.001,-1,1021,0.810969637610186,0.533790401567091,0.00125975650715693
"641",41,30000,0.8,0.001,-1,960,0.803125,0.5375,0.0011214928483695
"642",42,30000,0.8,0.001,-1,1007,0.814299900695134,0.544190665342602,0.00116788778288507
"643",43,30000,0.8,0.001,-1,968,0.790289256198347,0.520661157024793,0.00115043765370544
"644",44,30000,0.8,0.001,-1,1014,0.809664694280079,0.535502958579882,0.00121776017194676
"645",45,30000,0.8,0.001,-1,948,0.79957805907173,0.520042194092827,0.00115739188775398
"646",46,30000,0.8,0.001,-1,986,0.811359026369168,0.519269776876268,0.00114680970982809
"647",47,30000,0.8,0.001,-1,954,0.80188679245283,0.532494758909853,0.00108898151029143
"648",48,30000,0.8,0.001,-1,992,0.800403225806452,0.536290322580645,0.00120623855403032
"649",49,30000,0.8,0.001,-1,995,0.824120603015075,0.54070351758794,0.00118195484893575
"650",50,30000,0.8,0.001,-1,962,0.792099792099792,0.536382536382536,0.00118189030757164
"651",51,30000,0.8,0.001,-1,1023,0.805474095796676,0.528836754643206,0.00125066886874537
"652",52,30000,0.8,0.001,-1,996,0.810240963855422,0.538152610441767,0.00122327411055053
"653",53,30000,0.8,0.001,-1,957,0.80564263322884,0.521421107628004,0.00110353542080971
"654",54,30000,0.8,0.001,-1,960,0.801041666666667,0.541666666666667,0.0013668521321114
"655",55,30000,0.8,0.001,-1,986,0.800202839756592,0.531440162271805,0.00123500980202533
"656",56,30000,0.8,0.001,-1,1025,0.801951219512195,0.534634146341463,0.00119315967500897
"657",57,30000,0.8,0.001,-1,982,0.797352342158859,0.506109979633401,0.00123016689273723
"658",58,30000,0.8,0.001,-1,950,0.798947368421053,0.525263157894737,0.00119804679389437
"659",59,30000,0.8,0.001,-1,1007,0.828202581926514,0.51837140019861,0.00142337915305031
"660",60,30000,0.8,0.001,-1,976,0.809426229508197,0.520491803278688,0.00105341128638771
"661",61,30000,0.8,0.001,-1,982,0.805498981670061,0.528513238289206,0.00118967993348272
"662",62,30000,0.8,0.001,-1,991,0.783047426841574,0.506559031281534,0.00133088189868968
"663",63,30000,0.8,0.001,-1,998,0.787575150300601,0.530060120240481,0.0011620272834951
"664",64,30000,0.8,0.001,-1,988,0.822874493927126,0.516194331983806,0.00106703642254587
"665",65,30000,0.8,0.001,-1,963,0.800623052959502,0.512980269989616,0.0012065901320459
"666",66,30000,0.8,0.001,-1,1026,0.815789473684211,0.552631578947368,0.00128178801304795
"667",67,30000,0.8,0.001,-1,1051,0.811607992388202,0.533777354900095,0.00114154963856706
"668",68,30000,0.8,0.001,-1,992,0.800403225806452,0.527217741935484,0.00122700815875103
"669",69,30000,0.8,0.001,-1,1001,0.792207792207792,0.526473526473527,0.00136883626402861
"670",70,30000,0.8,0.001,-1,994,0.80784708249497,0.540241448692153,0.00116657526072792
"671",71,30000,0.8,0.001,-1,1008,0.802579365079365,0.517857142857143,0.00125599432123766
"672",72,30000,0.8,0.001,-1,989,0.80788675429727,0.530839231547017,0.00124241841737609
"673",73,30000,0.8,0.001,-1,1034,0.817214700193424,0.5357833655706,0.00121330948323141
"674",74,30000,0.8,0.001,-1,1004,0.804780876494024,0.540836653386454,0.00121493345242777
"675",75,30000,0.8,0.001,-1,962,0.819126819126819,0.522869022869023,0.00122574223685642
"676",76,30000,0.8,0.001,-1,986,0.815415821501014,0.540567951318458,0.00128561573115585
"677",77,30000,0.8,0.001,-1,1027,0.819863680623174,0.547224926971762,0.00127383430830094
"678",78,30000,0.8,0.001,-1,998,0.808617234468938,0.533066132264529,0.00121536603957882
"679",79,30000,0.8,0.001,-1,979,0.817160367722165,0.527068437180797,0.0011476828204291
"680",80,30000,0.8,0.001,-1,1017,0.827925270403147,0.529006882989184,0.00105992264961408
"681",81,30000,0.8,0.001,-1,988,0.800607287449393,0.538461538461538,0.00114486600835986
"682",82,30000,0.8,0.001,-1,988,0.803643724696356,0.526315789473684,0.00126833722985284
"683",83,30000,0.8,0.001,-1,1015,0.785221674876847,0.537931034482759,0.0011967912895541
"684",84,30000,0.8,0.001,-1,982,0.821792260692464,0.514256619144603,0.00116204368783443
"685",85,30000,0.8,0.001,-1,981,0.782874617737003,0.535168195718654,0.00109070218085929
"686",86,30000,0.8,0.001,-1,956,0.801255230125523,0.51255230125523,0.0012533601241647
"687",87,30000,0.8,0.001,-1,993,0.800604229607251,0.507552870090634,0.00110443671950127
"688",88,30000,0.8,0.001,-1,997,0.797392176529589,0.529588766298897,0.00121425635122257
"689",89,30000,0.8,0.001,-1,982,0.808553971486762,0.529531568228106,0.00124412861293467
"690",90,30000,0.8,0.001,-1,999,0.817817817817818,0.547547547547548,0.00133011511673201
"691",91,30000,0.8,0.001,-1,975,0.82051282051282,0.537435897435897,0.00113227685053523
"692",92,30000,0.8,0.001,-1,1005,0.801990049751244,0.53134328358209,0.00119737573667833
"693",93,30000,0.8,0.001,-1,1011,0.803165182987141,0.539070227497527,0.00126427960531358
"694",94,30000,0.8,0.001,-1,1027,0.834469328140214,0.554040895813048,0.00122496737132021
"695",95,30000,0.8,0.001,-1,961,0.792924037460978,0.516129032258065,0.00107414288432052
"696",96,30000,0.8,0.001,-1,1029,0.802721088435374,0.521865889212828,0.00108909306896285
"697",97,30000,0.8,0.001,-1,996,0.81425702811245,0.541164658634538,0.00122143087565654
"698",98,30000,0.8,0.001,-1,985,0.822335025380711,0.522842639593909,0.00115691727164209
"699",99,30000,0.8,0.001,-1,993,0.804632426988922,0.536757301107754,0.00119342006127608
"700",100,30000,0.8,0.001,-1,993,0.7865055387714,0.502517623363545,0.00111084898560823
"701",1,3e+05,0.8,0.001,-1,1315,0.700380228136882,0.387832699619772,8.52462784993426e-05
"702",2,3e+05,0.8,0.001,-1,1318,0.698027314112291,0.396813353566009,9.31284139516788e-05
"703",3,3e+05,0.8,0.001,-1,1337,0.720269259536275,0.399401645474944,8.91315869105193e-05
"704",4,3e+05,0.8,0.001,-1,1314,0.722222222222222,0.398782343987823,9.69411196157531e-05
"705",5,3e+05,0.8,0.001,-1,1344,0.698660714285714,0.389136904761905,8.52808445662381e-05
"706",6,3e+05,0.8,0.001,-1,1326,0.706636500754148,0.395173453996983,8.45617740575306e-05
"707",7,3e+05,0.8,0.001,-1,1293,0.683681361175561,0.366589327146172,8.60644064019722e-05
"708",8,3e+05,0.8,0.001,-1,1334,0.697901049475262,0.402548725637181,8.98157520292586e-05
"709",9,3e+05,0.8,0.001,-1,1245,0.675502008032129,0.373493975903614,9.02816914335065e-05
"710",10,3e+05,0.8,0.001,-1,1311,0.718535469107552,0.394355453852021,9.10611935376985e-05
"711",11,3e+05,0.8,0.001,-1,1330,0.725563909774436,0.413533834586466,0.0001101359528752
"712",12,3e+05,0.8,0.001,-1,1315,0.714068441064639,0.412927756653992,9.98321465553395e-05
"713",13,3e+05,0.8,0.001,-1,1320,0.696969696969697,0.4,8.22158252900622e-05
"714",14,3e+05,0.8,0.001,-1,1324,0.694864048338369,0.392749244712991,8.55449701459035e-05
"715",15,3e+05,0.8,0.001,-1,1305,0.710344827586207,0.405363984674329,9.57286366434463e-05
"716",16,3e+05,0.8,0.001,-1,1322,0.702723146747352,0.399394856278366,8.86336765692004e-05
"717",17,3e+05,0.8,0.001,-1,1350,0.705185185185185,0.41037037037037,9.93235995240726e-05
"718",18,3e+05,0.8,0.001,-1,1324,0.702416918429003,0.391238670694864,8.91159453612892e-05
"719",19,3e+05,0.8,0.001,-1,1325,0.704150943396226,0.395471698113208,9.22042211332611e-05
"720",20,3e+05,0.8,0.001,-1,1324,0.709969788519637,0.401057401812689,9.77197871584967e-05
"721",21,3e+05,0.8,0.001,-1,1297,0.687740940632228,0.383191981495759,9.26382793530063e-05
"722",22,3e+05,0.8,0.001,-1,1359,0.696100073583517,0.39514348785872,8.29108225744713e-05
"723",23,3e+05,0.8,0.001,-1,1318,0.720789074355083,0.386191198786039,8.74135679873424e-05
"724",24,3e+05,0.8,0.001,-1,1371,0.704595185995624,0.404084609773888,9.75633442888952e-05
"725",25,3e+05,0.8,0.001,-1,1289,0.685802948021722,0.377036462373933,8.55327128232647e-05
"726",26,3e+05,0.8,0.001,-1,1321,0.696442089326268,0.384557153671461,9.05295098544282e-05
"727",27,3e+05,0.8,0.001,-1,1345,0.715985130111524,0.412639405204461,9.5790522705557e-05
"728",28,3e+05,0.8,0.001,-1,1317,0.719058466211086,0.415337889141989,9.21326550589893e-05
"729",29,3e+05,0.8,0.001,-1,1344,0.697916666666667,0.404017857142857,8.63983105876028e-05
"730",30,3e+05,0.8,0.001,-1,1299,0.695919938414165,0.387990762124711,8.31052469366774e-05
"731",31,3e+05,0.8,0.001,-1,1348,0.705489614243323,0.399851632047478,9.38448191091712e-05
"732",32,3e+05,0.8,0.001,-1,1349,0.722757598220904,0.413639733135656,9.82366668409927e-05
"733",33,3e+05,0.8,0.001,-1,1313,0.683168316831683,0.379284082254379,8.48815981518586e-05
"734",34,3e+05,0.8,0.001,-1,1348,0.710682492581602,0.413204747774481,0.000105215572592351
"735",35,3e+05,0.8,0.001,-1,1343,0.693968726731199,0.403574087862993,9.75488740118709e-05
"736",36,3e+05,0.8,0.001,-1,1373,0.712308812818645,0.418790968681719,9.54000801162456e-05
"737",37,3e+05,0.8,0.001,-1,1331,0.735537190082645,0.405709992486852,8.77000481915613e-05
"738",38,3e+05,0.8,0.001,-1,1326,0.712669683257919,0.395927601809955,8.73773242683639e-05
"739",39,3e+05,0.8,0.001,-1,1319,0.694465504169826,0.387414708112206,9.83469987297835e-05
"740",40,3e+05,0.8,0.001,-1,1319,0.689916603487491,0.391963608794541,9.10768982276448e-05
"741",41,3e+05,0.8,0.001,-1,1324,0.700151057401813,0.392749244712991,8.34137642133579e-05
"742",42,3e+05,0.8,0.001,-1,1326,0.688536953242836,0.393665158371041,9.27621882155574e-05
"743",43,3e+05,0.8,0.001,-1,1315,0.709505703422053,0.393916349809886,9.71164005533359e-05
"744",44,3e+05,0.8,0.001,-1,1363,0.703595011005136,0.401320616287601,9.08173341343482e-05
"745",45,3e+05,0.8,0.001,-1,1318,0.688163884673748,0.377845220030349,9.22921683528735e-05
"746",46,3e+05,0.8,0.001,-1,1318,0.696509863429439,0.389984825493171,9.40475430877923e-05
"747",47,3e+05,0.8,0.001,-1,1335,0.707865168539326,0.393258426966292,8.9412968762061e-05
"748",48,3e+05,0.8,0.001,-1,1322,0.698184568835098,0.396369137670197,9.31836362341257e-05
"749",49,3e+05,0.8,0.001,-1,1350,0.696296296296296,0.406666666666667,9.99403191995237e-05
"750",50,3e+05,0.8,0.001,-1,1306,0.696018376722818,0.376722817764165,8.41095536006421e-05
"751",51,3e+05,0.8,0.001,-1,1323,0.697656840513983,0.379440665154951,8.28379129865587e-05
"752",52,3e+05,0.8,0.001,-1,1309,0.711993888464477,0.38961038961039,8.53783929377539e-05
"753",53,3e+05,0.8,0.001,-1,1331,0.703230653643877,0.384673178061608,8.94154442062369e-05
"754",54,3e+05,0.8,0.001,-1,1351,0.72020725388601,0.402664692820133,0.000101136944409548
"755",55,3e+05,0.8,0.001,-1,1292,0.702012383900929,0.38390092879257,9.69346650081149e-05
"756",56,3e+05,0.8,0.001,-1,1319,0.710386656557998,0.383623957543594,9.37525024637394e-05
"757",57,3e+05,0.8,0.001,-1,1307,0.713083397092578,0.39097169089518,8.75373696969047e-05
"758",58,3e+05,0.8,0.001,-1,1320,0.685606060606061,0.384848484848485,9.15275826153489e-05
"759",59,3e+05,0.8,0.001,-1,1307,0.718439173680184,0.387146136189748,9.30185416807642e-05
"760",60,3e+05,0.8,0.001,-1,1279,0.687255668491009,0.381548084440969,8.83272555327016e-05
"761",61,3e+05,0.8,0.001,-1,1324,0.708459214501511,0.393504531722054,9.25431476010094e-05
"762",62,3e+05,0.8,0.001,-1,1350,0.688888888888889,0.414074074074074,9.58940017960161e-05
"763",63,3e+05,0.8,0.001,-1,1278,0.70735524256651,0.382629107981221,9.3126860716947e-05
"764",64,3e+05,0.8,0.001,-1,1299,0.705157813702848,0.390300230946882,9.10487600088913e-05
"765",65,3e+05,0.8,0.001,-1,1317,0.710706150341686,0.388003037205771,9.07722703134163e-05
"766",66,3e+05,0.8,0.001,-1,1358,0.712076583210604,0.416053019145803,9.66719926560977e-05
"767",67,3e+05,0.8,0.001,-1,1286,0.684292379471229,0.381026438569207,8.93908266732952e-05
"768",68,3e+05,0.8,0.001,-1,1335,0.704868913857678,0.388014981273408,8.8504499061693e-05
"769",69,3e+05,0.8,0.001,-1,1327,0.704596834966089,0.397136397889977,9.53753339052137e-05
"770",70,3e+05,0.8,0.001,-1,1347,0.699331848552339,0.394209354120267,9.23569673325569e-05
"771",71,3e+05,0.8,0.001,-1,1268,0.703470031545741,0.378548895899054,8.73529576970606e-05
"772",72,3e+05,0.8,0.001,-1,1316,0.708966565349544,0.403495440729483,8.81759290868842e-05
"773",73,3e+05,0.8,0.001,-1,1329,0.710308502633559,0.416854778028593,9.44049529718105e-05
"774",74,3e+05,0.8,0.001,-1,1290,0.691472868217054,0.384496124031008,9.1576376145284e-05
"775",75,3e+05,0.8,0.001,-1,1321,0.689629068887207,0.391370174110522,9.01259525880843e-05
"776",76,3e+05,0.8,0.001,-1,1322,0.688350983358548,0.388048411497731,8.36268780668426e-05
"777",77,3e+05,0.8,0.001,-1,1375,0.709818181818182,0.412363636363636,0.000106163159294555
"778",78,3e+05,0.8,0.001,-1,1347,0.712694877505568,0.386785449146251,9.43957991718057e-05
"779",79,3e+05,0.8,0.001,-1,1366,0.698389458272328,0.416544655929722,0.000104670932666064
"780",80,3e+05,0.8,0.001,-1,1326,0.704374057315234,0.404977375565611,9.35742202678672e-05
"781",81,3e+05,0.8,0.001,-1,1330,0.690225563909774,0.401503759398496,9.64890713347151e-05
"782",82,3e+05,0.8,0.001,-1,1324,0.711480362537764,0.401812688821752,9.80661882658529e-05
"783",83,3e+05,0.8,0.001,-1,1303,0.712970069071374,0.39447429009977,8.84749888262179e-05
"784",84,3e+05,0.8,0.001,-1,1337,0.700822737471952,0.385190725504862,0.000100492284328689
"785",85,3e+05,0.8,0.001,-1,1324,0.700906344410876,0.396525679758308,9.4909712887158e-05
"786",86,3e+05,0.8,0.001,-1,1286,0.693623639191291,0.375583203732504,8.46796701967525e-05
"787",87,3e+05,0.8,0.001,-1,1343,0.711839166046165,0.401340282948623,8.87203663092677e-05
"788",88,3e+05,0.8,0.001,-1,1312,0.696646341463415,0.393292682926829,9.24699643111258e-05
"789",89,3e+05,0.8,0.001,-1,1287,0.71017871017871,0.381507381507382,9.23362861515712e-05
"790",90,3e+05,0.8,0.001,-1,1309,0.706646294881589,0.381970970206264,7.67671748770652e-05
"791",91,3e+05,0.8,0.001,-1,1298,0.680277349768875,0.377503852080123,8.67298953999113e-05
"792",92,3e+05,0.8,0.001,-1,1308,0.704128440366973,0.396024464831804,8.46995209187131e-05
"793",93,3e+05,0.8,0.001,-1,1345,0.700371747211896,0.405204460966543,8.9622593911309e-05
"794",94,3e+05,0.8,0.001,-1,1302,0.687403993855607,0.387864823348694,9.02312393519402e-05
"795",95,3e+05,0.8,0.001,-1,1333,0.704426106526632,0.388597149287322,8.61297210690867e-05
"796",96,3e+05,0.8,0.001,-1,1324,0.712235649546828,0.391238670694864,9.1086894955439e-05
"797",97,3e+05,0.8,0.001,-1,1309,0.715049656226127,0.376623376623377,8.38987871738847e-05
"798",98,3e+05,0.8,0.001,-1,1287,0.707070707070707,0.388500388500388,9.16148086506176e-05
"799",99,3e+05,0.8,0.001,-1,1296,0.695216049382716,0.377314814814815,8.66932650155661e-05
"800",100,3e+05,0.8,0.001,-1,1314,0.700152207001522,0.39041095890411,9.42086519374897e-05
"801",1,30000,0.3,0.01,0,626,1,0.878594249201278,0.00166550315809946
"802",2,30000,0.3,0.01,0,613,1,0.902120717781403,0.00156636794653608
"803",3,30000,0.3,0.01,0,645,0.998449612403101,0.893023255813953,0.00180613949920722
"804",4,30000,0.3,0.01,0,607,1,0.878088962108731,0.00177950477890809
"805",5,30000,0.3,0.01,0,654,0.998470948012232,0.886850152905199,0.00177074113813194
"806",6,30000,0.3,0.01,0,583,0.996569468267582,0.879931389365352,0.00160588441804323
"807",7,30000,0.3,0.01,0,613,1,0.898858075040783,0.00182602234739396
"808",8,30000,0.3,0.01,0,587,0.998296422487223,0.896081771720613,0.00189572729844112
"809",9,30000,0.3,0.01,0,647,0.995363214837713,0.880989180834621,0.00180779982603017
"810",10,30000,0.3,0.01,0,625,0.9936,0.8976,0.00181176718555363
"811",11,30000,0.3,0.01,0,610,1,0.891803278688525,0.0018373836500449
"812",12,30000,0.3,0.01,0,621,0.998389694041868,0.903381642512077,0.00202025121670783
"813",13,30000,0.3,0.01,0,640,1,0.896875,0.00162289261925588
"814",14,30000,0.3,0.01,0,641,0.998439937597504,0.890795631825273,0.00193608980993661
"815",15,30000,0.3,0.01,0,640,1,0.9109375,0.00175282197558942
"816",16,30000,0.3,0.01,0,588,1,0.884353741496599,0.0018888309476666
"817",17,30000,0.3,0.01,0,679,0.998527245949926,0.889543446244477,0.00172669457771894
"818",18,30000,0.3,0.01,0,615,0.998373983739837,0.878048780487805,0.00164989625855988
"819",19,30000,0.3,0.01,0,635,0.996850393700787,0.881889763779528,0.00199982515223759
"820",20,30000,0.3,0.01,0,582,0.998281786941581,0.884879725085911,0.00164537914626321
"821",21,30000,0.3,0.01,0,608,1,0.898026315789474,0.0016398244088475
"822",22,30000,0.3,0.01,0,599,1,0.901502504173623,0.00188196834061599
"823",23,30000,0.3,0.01,0,624,0.998397435897436,0.875,0.00180997331148356
"824",24,30000,0.3,0.01,0,605,0.996694214876033,0.895867768595041,0.00171931417461684
"825",25,30000,0.3,0.01,0,621,0.998389694041868,0.893719806763285,0.00190405124036488
"826",26,30000,0.3,0.01,0,634,0.995268138801262,0.905362776025237,0.0018485028604125
"827",27,30000,0.3,0.01,0,601,0.995008319467554,0.905158069883527,0.00205750989906908
"828",28,30000,0.3,0.01,0,599,0.998330550918197,0.874791318864775,0.00173860700890386
"829",29,30000,0.3,0.01,0,664,0.995481927710843,0.878012048192771,0.00170252997746281
"830",30,30000,0.3,0.01,0,629,0.996820349761526,0.896661367249603,0.00167834916229337
"831",31,30000,0.3,0.01,0,620,0.998387096774194,0.893548387096774,0.00183458274299184
"832",32,30000,0.3,0.01,0,608,1,0.894736842105263,0.00196823718136301
"833",33,30000,0.3,0.01,0,670,1,0.891044776119403,0.00190148664447427
"834",34,30000,0.3,0.01,0,650,0.996923076923077,0.878461538461539,0.00186485928794132
"835",35,30000,0.3,0.01,0,630,0.998412698412698,0.887301587301587,0.00169113369092349
"836",36,30000,0.3,0.01,0,680,0.998529411764706,0.879411764705882,0.00171788437303333
"837",37,30000,0.3,0.01,0,601,0.998336106489185,0.89018302828619,0.00180147923009493
"838",38,30000,0.3,0.01,0,649,0.998459167950693,0.88135593220339,0.00195181155597928
"839",39,30000,0.3,0.01,0,610,1,0.888524590163934,0.00185981342496432
"840",40,30000,0.3,0.01,0,668,1,0.895209580838323,0.00188435793530013
"841",41,30000,0.3,0.01,0,639,0.998435054773083,0.871674491392801,0.0020257918177596
"842",42,30000,0.3,0.01,0,618,0.996763754045307,0.875404530744337,0.00163825709875695
"843",43,30000,0.3,0.01,0,636,1,0.907232704402516,0.00169497577154676
"844",44,30000,0.3,0.01,0,616,1,0.896103896103896,0.00174368986899923
"845",45,30000,0.3,0.01,0,635,0.998425196850394,0.902362204724409,0.00182500069088082
"846",46,30000,0.3,0.01,0,615,0.995121951219512,0.876422764227642,0.00175177243932514
"847",47,30000,0.3,0.01,0,661,1,0.888048411497731,0.00194093970251264
"848",48,30000,0.3,0.01,0,619,0.998384491114701,0.906300484652666,0.00182917944651475
"849",49,30000,0.3,0.01,0,650,0.996923076923077,0.876923076923077,0.00185906978225344
"850",50,30000,0.3,0.01,0,651,0.998463901689708,0.895545314900154,0.00178745246370065
"851",51,30000,0.3,0.01,0,637,0.995290423861852,0.904238618524333,0.00183956522565472
"852",52,30000,0.3,0.01,0,626,1,0.905750798722045,0.00183134150735891
"853",53,30000,0.3,0.01,0,610,0.99672131147541,0.9,0.00172650228910066
"854",54,30000,0.3,0.01,0,667,0.998500749625187,0.910044977511244,0.00198618709104738
"855",55,30000,0.3,0.01,0,623,0.996789727126806,0.890850722311397,0.00186592238564107
"856",56,30000,0.3,0.01,0,608,1,0.886513157894737,0.00176909589157121
"857",57,30000,0.3,0.01,0,668,1,0.913173652694611,0.0019162996789567
"858",58,30000,0.3,0.01,0,620,0.998387096774194,0.893548387096774,0.00173953606908867
"859",59,30000,0.3,0.01,0,611,1,0.893617021276596,0.00179886199611735
"860",60,30000,0.3,0.01,0,615,0.998373983739837,0.902439024390244,0.001936265058484
"861",61,30000,0.3,0.01,0,613,0.99673735725938,0.876019575856444,0.00180035419208179
"862",62,30000,0.3,0.01,0,634,0.998422712933754,0.894321766561514,0.00185951393290242
"863",63,30000,0.3,0.01,0,619,1,0.877221324717286,0.00181988435149329
"864",64,30000,0.3,0.01,0,654,1,0.897553516819572,0.00182988604505492
"865",65,30000,0.3,0.01,0,611,1,0.878887070376432,0.0017209778014147
"866",66,30000,0.3,0.01,0,657,0.998477929984779,0.893455098934551,0.00185025622248366
"867",67,30000,0.3,0.01,0,598,1,0.889632107023411,0.00201495291684293
"868",68,30000,0.3,0.01,0,590,0.996610169491525,0.901694915254237,0.00169838147054162
"869",69,30000,0.3,0.01,0,623,1,0.860353130016051,0.00163022874331046
"870",70,30000,0.3,0.01,0,660,0.998484848484849,0.892424242424242,0.00194485324524511
"871",71,30000,0.3,0.01,0,609,1,0.9064039408867,0.00192023090011873
"872",72,30000,0.3,0.01,0,603,0.998341625207297,0.908789386401327,0.00179604281610964
"873",73,30000,0.3,0.01,0,686,0.998542274052478,0.889212827988338,0.00185997885919314
"874",74,30000,0.3,0.01,0,615,1,0.891056910569106,0.00195253619710296
"875",75,30000,0.3,0.01,0,588,1,0.884353741496599,0.00186442603465773
"876",76,30000,0.3,0.01,0,579,0.996545768566494,0.880829015544041,0.00169700485836989
"877",77,30000,0.3,0.01,0,646,0.998452012383901,0.890092879256966,0.00173913087355416
"878",78,30000,0.3,0.01,0,665,1,0.905263157894737,0.00188765019641584
"879",79,30000,0.3,0.01,0,582,1,0.878006872852234,0.00163014079184491
"880",80,30000,0.3,0.01,0,633,1,0.892575039494471,0.0018122223961827
"881",81,30000,0.3,0.01,0,670,0.997014925373134,0.9,0.00183182835345696
"882",82,30000,0.3,0.01,0,666,0.995495495495496,0.897897897897898,0.00173731740885031
"883",83,30000,0.3,0.01,0,605,0.99504132231405,0.894214876033058,0.0018789440836333
"884",84,30000,0.3,0.01,0,652,0.998466257668712,0.914110429447853,0.00169852633245289
"885",85,30000,0.3,0.01,0,634,0.998422712933754,0.89589905362776,0.00180028640059931
"886",86,30000,0.3,0.01,0,636,1,0.89622641509434,0.00188731600181227
"887",87,30000,0.3,0.01,0,624,0.996794871794872,0.892628205128205,0.00170243596711334
"888",88,30000,0.3,0.01,0,615,0.998373983739837,0.908943089430894,0.00193155966806637
"889",89,30000,0.3,0.01,0,632,1,0.924050632911392,0.00183648681575878
"890",90,30000,0.3,0.01,0,591,1,0.890016920473773,0.00189990561821032
"891",91,30000,0.3,0.01,0,612,0.998366013071895,0.890522875816993,0.0018375522105423
"892",92,30000,0.3,0.01,0,603,0.996683250414594,0.887230514096186,0.00186627279116842
"893",93,30000,0.3,0.01,0,650,0.998461538461539,0.883076923076923,0.00171126750322377
"894",94,30000,0.3,0.01,0,658,0.998480243161094,0.90273556231003,0.00191445577114285
"895",95,30000,0.3,0.01,0,600,0.998333333333333,0.891666666666667,0.00178243303357447
"896",96,30000,0.3,0.01,0,655,0.996946564885496,0.891603053435114,0.00177849490248724
"897",97,30000,0.3,0.01,0,624,0.998397435897436,0.903846153846154,0.0018338894373968
"898",98,30000,0.3,0.01,0,612,1,0.890522875816993,0.0019063309506189
"899",99,30000,0.3,0.01,0,657,1,0.894977168949772,0.00195820076023768
"900",100,30000,0.3,0.01,0,623,1,0.898876404494382,0.00185226269578232
"901",1,3e+05,0.3,0.01,0,3079,0.731731081519974,0.218577460214355,4.56587833245525e-05
"902",2,3e+05,0.3,0.01,0,3037,0.740533421139282,0.215014817253869,4.4287673770658e-05
"903",3,3e+05,0.3,0.01,0,2991,0.750585088599131,0.215646940822467,4.30456571791722e-05
"904",4,3e+05,0.3,0.01,0,2993,0.721349816237888,0.212829936518543,4.67879484347044e-05
"905",5,3e+05,0.3,0.01,0,3083,0.741485566007136,0.221213104119364,4.77601554441045e-05
"906",6,3e+05,0.3,0.01,0,3019,0.751904604173567,0.217290493540908,4.60615547186014e-05
