"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","method"
"27",27,30000,0.3,0.01,0,0.965321527896021,-0.000551761097676872,-0.0123488941796176,-0.678587324951778,"EB"
"28",28,30000,0.3,0.01,0,0.959907922501439,-0.000568607443921797,-0.012730160533248,-0.690405687369443,"EB"
"29",29,30000,0.3,0.01,0,0.969322969204296,-0.000574168295222501,-0.0125372964645119,-0.674922594258512,"EB"
"30",30,30000,0.3,0.01,0,0.971322000733765,-0.000554502004963994,-0.0125010590079808,-0.686101202008239,"EB"
"31",31,30000,0.3,0.01,0,0.962124071976847,-0.00056760125593493,-0.012606621406977,-0.683590245720808,"EB"
"32",32,30000,0.3,0.01,0,0.976059792128927,-0.000583340688686084,-0.0129421295082917,-0.69326556733962,"EB"
"33",33,30000,0.3,0.01,0,0.972901993553778,-0.000572322116001703,-0.0127412365855508,-0.688572131610258,"EB"
"34",34,30000,0.3,0.01,0,0.986585893552575,-0.000599728370543314,-0.0132150646682151,-0.698650986205135,"EB"
"35",35,30000,0.3,0.01,0,0.956067607773628,-0.000550571791970154,-0.0123112230469121,-0.677066592877551,"EB"
"36",36,30000,0.3,0.01,0,0.985034013605442,-0.000593054788683016,-0.0128559553363393,-0.681783697975181,"EB"
"37",37,30000,0.3,0.01,0,0.975539483741989,-0.000583153865766721,-0.0127317323675461,-0.680789992074484,"EB"
"38",38,30000,0.3,0.01,0,0.970539596986587,-0.000580632895624675,-0.0127271965396265,-0.682182171491471,"EB"
"39",39,30000,0.3,0.01,0,0.972423546049143,-0.000555529292693273,-0.0124405445429158,-0.681657878966468,"EB"
"40",40,30000,0.3,0.01,0,0.974532806696929,-0.000578834515455222,-0.0127264379045213,-0.683329256249223,"EB"
"41",41,30000,0.3,0.01,0,0.96910029061147,-0.000575432411123367,-0.0125159836890132,-0.672766756402069,"EB"
"42",42,30000,0.3,0.01,0,0.973787343398651,-0.000590095135700677,-0.0132320877621143,-0.705842534083674,"EB"
"43",43,30000,0.3,0.01,0,0.976557966809795,-0.000568568741142719,-0.012654890795037,-0.685874020795391,"EB"
"44",44,30000,0.3,0.01,0,0.961889521100047,-0.00058754816595396,-0.0128584701744594,-0.685521111174169,"EB"
"45",45,30000,0.3,0.01,0,0.97205153617443,-0.000575199580604665,-0.0131923359478137,-0.713317972637009,"EB"
"46",46,30000,0.3,0.01,0,0.981728823359352,-0.000589842124887138,-0.012737041679385,-0.676723652690297,"EB"
"47",47,30000,0.3,0.01,0,0.967819051121736,-0.00057487132516071,-0.0128046099488859,-0.690677093881483,"EB"
"48",48,30000,0.3,0.01,0,0.969458932947904,-0.000557872502873199,-0.0124843864061597,-0.682744985354603,"EB"
"49",49,30000,0.3,0.01,0,0.972380560615855,-0.00057678962719886,-0.0125495254655677,-0.673920064183239,"EB"
"50",50,30000,0.3,0.01,0,0.972929652715939,-0.000570839217335998,-0.0127252539079892,-0.688604408702946,"EB"
"51",51,30000,0.3,0.01,0,0.977708719297197,-0.000564468146039835,-0.0124973951882361,-0.679025367966973,"EB"
"52",52,30000,0.3,0.01,0,0.969031394499878,-0.000557201458378203,-0.0124199664186402,-0.679228242828795,"EB"
"53",53,30000,0.3,0.01,0,0.981145207212907,-0.000591228751466346,-0.01289358652299,-0.685217314020452,"EB"
"54",54,30000,0.3,0.01,0,0.977239621267298,-0.0005818694803598,-0.0130105560487916,-0.698281962895958,"EB"
"55",55,30000,0.3,0.01,0,0.975128108986377,-0.000599776997874813,-0.0129255194585804,-0.681599774281654,"EB"
"56",56,30000,0.3,0.01,0,0.968066542577943,-0.000561915032738593,-0.0122703603437239,-0.666659160372413,"EB"
"57",57,30000,0.3,0.01,0,0.974578811679357,-0.000568401695691694,-0.0124409229488661,-0.672867935974497,"EB"
"58",58,30000,0.3,0.01,0,0.968811614984764,-0.000554637878104804,-0.012463601163816,-0.683699579663171,"EB"
"59",59,30000,0.3,0.01,0,0.975303183425973,-0.000586854902375613,-0.0129744079276198,-0.692872262968375,"EB"
"60",60,30000,0.3,0.01,0,0.978002450980392,-0.000591001461956962,-0.0126272795556189,-0.669306461205397,"EB"
"61",61,30000,0.3,0.01,0,0.981149914317792,-0.000578062343559913,-0.0127420843453811,-0.684787387616654,"EB"
"62",62,30000,0.3,0.01,0,0.966632287811685,-0.000581405978096875,-0.0129771363834684,-0.696614314858908,"EB"
"63",63,30000,0.3,0.01,0,0.977739726027397,-0.00058837660580391,-0.0128146159950303,-0.682352132307441,"EB"
"64",64,30000,0.3,0.01,0,0.972732661529342,-0.000568046050173255,-0.0124770129600703,-0.675338261707079,"EB"
"65",65,30000,0.3,0.01,0,0.976073317751261,-0.000580212414679642,-0.0129620373704123,-0.696509421729596,"EB"
"66",66,30000,0.3,0.01,0,0.979536634129131,-0.000595395288910336,-0.0127419025759853,-0.673411432209674,"EB"
"67",67,30000,0.3,0.01,0,0.977470497079509,-0.000587504804918845,-0.0129937234587336,-0.693589668093766,"EB"
"68",68,30000,0.3,0.01,0,0.974655711144543,-0.000569068182408901,-0.0124916104294404,-0.675546347523426,"EB"
"69",69,30000,0.3,0.01,0,0.978985727300334,-0.000593422099192134,-0.0129663097780237,-0.688117718655078,"EB"
"70",70,30000,0.3,0.01,0,0.976299257567105,-0.00055549305505136,-0.0122701161488167,-0.671067996199484,"EB"
"71",71,30000,0.3,0.01,0,0.96098352771432,-0.000562582115924338,-0.0122067903458187,-0.662204062314242,"EB"
"72",72,30000,0.3,0.01,0,0.975975975975976,-0.000593414729821588,-0.0129425200881784,-0.68671091647417,"EB"
"73",73,30000,0.3,0.01,0,0.976198997852541,-0.000579188451522047,-0.0128733882964774,-0.691918604832706,"EB"
"74",74,30000,0.3,0.01,0,0.971149633894486,-0.000553524364562889,-0.0126863095226133,-0.698076820289976,"EB"
"75",75,30000,0.3,0.01,0,0.965892771661082,-0.000586782760058962,-0.0128230284109755,-0.683899941906052,"EB"
"76",76,30000,0.3,0.01,0,0.975067126965861,-0.000590103341673709,-0.0130832364705515,-0.69716564104603,"EB"
"77",77,30000,0.3,0.01,0,0.970680958385876,-0.000589466548179439,-0.0131673506044955,-0.70249394237087,"EB"
"78",78,30000,0.3,0.01,0,0.978763390340162,-0.000593919386182367,-0.0131374742236488,-0.697866952724885,"EB"
"79",79,30000,0.3,0.01,0,0.971564265961284,-0.000582705545242977,-0.0129416859758034,-0.69365751564106,"EB"
"80",80,30000,0.3,0.01,0,0.975602336334875,-0.000589216266286759,-0.0130942817951399,-0.698390151280945,"EB"
"81",81,30000,0.3,0.01,0,0.97234273318872,-0.000577967197393543,-0.0127915812387269,-0.687831200094077,"EB"
"82",82,30000,0.3,0.01,0,0.965664980660518,-0.000565878658311384,-0.012661759906215,-0.688113968953494,"EB"
"83",83,30000,0.3,0.01,0,0.971642723297939,-0.000583820636275595,-0.0129220829380615,-0.691759217019961,"EB"
"84",84,30000,0.3,0.01,0,0.969731479261568,-0.000571269305460846,-0.0125911040111419,-0.680165486004575,"EB"
"85",85,30000,0.3,0.01,0,0.971265098537826,-0.000582585513575798,-0.0127533329582776,-0.682468947707385,"EB"
"86",86,30000,0.3,0.01,0,0.975119270487348,-0.000561263249658803,-0.012376689869729,-0.673747488949057,"EB"
"87",87,30000,0.3,0.01,0,0.977605863192182,-0.000582411934695546,-0.0124285566764509,-0.662730543102749,"EB"
"88",88,30000,0.3,0.01,0,0.968299711815562,-0.000587921371074085,-0.0130925722014207,-0.699133765905785,"EB"
"89",89,30000,0.3,0.01,0,0.962958328119134,-0.000541627071428566,-0.0125132836275043,-0.695875625624116,"EB"
"90",90,30000,0.3,0.01,0,0.974511867181106,-0.000559393572808427,-0.0124155872861891,-0.677446319040999,"EB"
"91",91,30000,0.3,0.01,0,0.973599405057015,-0.000583040221383311,-0.012873325423664,-0.689368708392919,"EB"
"92",92,30000,0.3,0.01,0,0.97923019388988,-0.000589963620819849,-0.0126198165655971,-0.669527859305078,"EB"
"93",93,30000,0.3,0.01,0,0.964435269831908,-0.000566836860288363,-0.0126009488039777,-0.683762308662496,"EB"
"94",94,30000,0.3,0.01,0,0.974984930681133,-0.000590210348726114,-0.0130500954050491,-0.695149523352577,"EB"
"95",95,30000,0.3,0.01,0,0.960222016651249,-0.000579908184580126,-0.0128278837062458,-0.688720916099911,"EB"
"96",96,30000,0.3,0.01,0,0.971492017764974,-0.000577938539226473,-0.0125001991897782,-0.670122841326716,"EB"
"97",97,30000,0.3,0.01,0,0.973578953298406,-0.000563101628760483,-0.0121927819475796,-0.660964977765702,"EB"
"98",98,30000,0.3,0.01,0,0.970873202142384,-0.000570346557508879,-0.0127533974163516,-0.690633665737371,"EB"
"99",99,30000,0.3,0.01,0,0.965936884805822,-0.00056618193576045,-0.012642266270528,-0.686723735530141,"EB"
"100",100,30000,0.3,0.01,0,0.968910021945867,-0.000575537709722146,-0.0125997530319873,-0.677830107518662,"EB"
"101",1,3e+05,0.3,0.01,0,0.691430064448702,-7.21794927250897e-06,-0.000751402622649182,-0.269137871516836,"EB"
"102",2,3e+05,0.3,0.01,0,0.684190440652668,-6.81191529145174e-06,-0.000708846658376412,-0.255905086174871,"EB"
"103",3,3e+05,0.3,0.01,0,0.672988188735083,-6.04496854299442e-06,-0.000647357419452654,-0.242512541386363,"EB"
"104",4,3e+05,0.3,0.01,0,0.687440345362043,-7.01303128156957e-06,-0.000740324234332389,-0.268929499197918,"EB"
"105",5,3e+05,0.3,0.01,0,0.684917805760008,-6.95206526754163e-06,-0.000729711187493486,-0.264329227181861,"EB"
"106",6,3e+05,0.3,0.01,0,0.681369618520348,-6.51656753665469e-06,-0.000704633830455418,-0.263141130445411,"EB"
"107",7,3e+05,0.3,0.01,0,0.679662812174476,-6.31861540030127e-06,-0.000683847447486004,-0.256648679765965,"EB"
"108",8,3e+05,0.3,0.01,0,0.684791057159076,-6.92945374216774e-06,-0.000726984326746334,-0.263371630857702,"EB"
"109",9,3e+05,0.3,0.01,0,0.683600895940604,-6.73104460383151e-06,-0.000700860057208845,-0.253547955831255,"EB"
"110",10,3e+05,0.3,0.01,0,0.674351842743053,-6.53084825447292e-06,-0.000684647932903326,-0.249930266870827,"EB"
"111",11,3e+05,0.3,0.01,0,0.679230245719607,-6.62722271487595e-06,-0.000697873869395332,-0.25508628381024,"EB"
"112",12,3e+05,0.3,0.01,0,0.683179662100943,-6.82707045152119e-06,-0.000727200828216413,-0.266890107462474,"EB"
"113",13,3e+05,0.3,0.01,0,0.679642495548651,-6.57648217060775e-06,-0.000690027403224934,-0.251817175131046,"EB"
"114",14,3e+05,0.3,0.01,0,0.674860999720648,-6.57641782582263e-06,-0.000696607659834434,-0.255982222904502,"EB"
"115",15,3e+05,0.3,0.01,0,0.674400932602219,-6.49197121529033e-06,-0.000683582964645788,-0.250549363549855,"EB"
"116",16,3e+05,0.3,0.01,0,0.677605638717331,-6.57006980657208e-06,-0.000687152366552557,-0.250215042806335,"EB"
"117",17,3e+05,0.3,0.01,0,0.67278459532358,-6.57160076691772e-06,-0.000690311588666947,-0.252158477782136,"EB"
"118",18,3e+05,0.3,0.01,0,0.681097273933325,-6.62375234850621e-06,-0.000696552723721761,-0.254368078117557,"EB"
"119",19,3e+05,0.3,0.01,0,0.68043351671751,-6.56347693950221e-06,-0.000697917687557676,-0.257249414806122,"EB"
"120",20,3e+05,0.3,0.01,0,0.684748707701664,-6.74994239846847e-06,-0.000719394569523643,-0.264562179700656,"EB"
"121",21,3e+05,0.3,0.01,0,0.688983603183315,-6.80452875408176e-06,-0.000715685171683858,-0.260415930478718,"EB"
"122",22,3e+05,0.3,0.01,0,0.688589965397924,-6.84113538103731e-06,-0.000713498885256381,-0.257854411317579,"EB"
"123",23,3e+05,0.3,0.01,0,0.686720624291477,-6.82487379329361e-06,-0.000726110226790802,-0.266278283019468,"EB"
"124",24,3e+05,0.3,0.01,0,0.688172888702461,-6.68894204268029e-06,-0.000718582089560261,-0.266112817199945,"EB"
"125",25,3e+05,0.3,0.01,0,0.6611327598901,-6.11191733727109e-06,-0.000643184114509373,-0.237501723447761,"EB"
"126",26,3e+05,0.3,0.01,0,0.686200279589126,-6.5548593085123e-06,-0.000693939496082032,-0.255014068384161,"EB"
"127",27,3e+05,0.3,0.01,0,0.670709304451545,-6.41141153279916e-06,-0.000674512476245394,-0.247478870902702,"EB"
"128",28,3e+05,0.3,0.01,0,0.675130231404373,-6.24165965042523e-06,-0.000663700196133118,-0.246303474315537,"EB"
"129",29,3e+05,0.3,0.01,0,0.668946069156891,-6.1716907529899e-06,-0.000656178154733188,-0.24384978035041,"EB"
"130",30,3e+05,0.3,0.01,0,0.680540592619842,-6.71731753925646e-06,-0.000709336580179731,-0.259315773901557,"EB"
"131",31,3e+05,0.3,0.01,0,0.687650667009823,-6.75971071870236e-06,-0.000722503889039916,-0.266195200636657,"EB"
"132",32,3e+05,0.3,0.01,0,0.696228276145003,-7.12147687836068e-06,-0.000751922229308466,-0.272569666568344,"EB"
"133",33,3e+05,0.3,0.01,0,0.677034737517559,-6.29603086955811e-06,-0.000671433281660807,-0.249419271467084,"EB"
"134",34,3e+05,0.3,0.01,0,0.680564401981599,-6.53376393567904e-06,-0.000688728977318789,-0.252416727183548,"EB"
"135",35,3e+05,0.3,0.01,0,0.672899583395721,-6.50782725125654e-06,-0.000682906195767418,-0.249592078363356,"EB"
"136",36,3e+05,0.3,0.01,0,0.670993013281682,-6.33179003243167e-06,-0.000665418858999274,-0.244350337889157,"EB"
"137",37,3e+05,0.3,0.01,0,0.682225151504776,-6.70159498746712e-06,-0.000705262027055559,-0.257274112693887,"EB"
"138",38,3e+05,0.3,0.01,0,0.676989100698359,-6.55411087888642e-06,-0.000694003474490764,-0.255079793243187,"EB"
"139",39,3e+05,0.3,0.01,0,0.668786452425398,-5.84208989028774e-06,-0.000624729344052877,-0.234803547909649,"EB"
"140",40,3e+05,0.3,0.01,0,0.674974977634877,-6.6449504845309e-06,-0.000696386521060934,-0.253562489441059,"EB"
"141",41,3e+05,0.3,0.01,0,0.677399396767291,-6.41842213678689e-06,-0.000674621009994821,-0.247313381225747,"EB"
"142",42,3e+05,0.3,0.01,0,0.682748345821831,-7.11709498628099e-06,-0.000749261229658143,-0.271067796585268,"EB"
"143",43,3e+05,0.3,0.01,0,0.669650192415791,-6.24662945941853e-06,-0.000671529728232197,-0.251188753898984,"EB"
"144",44,3e+05,0.3,0.01,0,0.692627511192002,-6.66638883443779e-06,-0.000712611424535342,-0.263092680297597,"EB"
"145",45,3e+05,0.3,0.01,0,0.682002083695086,-6.88581093448082e-06,-0.000721714014184967,-0.261515815291131,"EB"
"146",46,3e+05,0.3,0.01,0,0.677831895973904,-6.52049623716769e-06,-0.000684080384579759,-0.24991462570798,"EB"
"147",47,3e+05,0.3,0.01,0,0.674072670852277,-6.89569396108046e-06,-0.000712628948546267,-0.255556388953809,"EB"
"148",48,3e+05,0.3,0.01,0,0.680813077519312,-6.78950404473351e-06,-0.000719895405510181,-0.263553673739662,"EB"
"149",49,3e+05,0.3,0.01,0,0.690161148236802,-7.05474805615544e-06,-0.000735883378912808,-0.264824662256977,"EB"
"150",50,3e+05,0.3,0.01,0,0.685932272397373,-6.81224450270865e-06,-0.00071411450692598,-0.259180472516508,"EB"
"151",51,3e+05,0.3,0.01,0,0.684676549747078,-6.84090769997733e-06,-0.000727186125658697,-0.266418515640124,"EB"
"152",52,3e+05,0.3,0.01,0,0.676674508965173,-6.43187552186383e-06,-0.00068348073866369,-0.252508029556229,"EB"
"153",53,3e+05,0.3,0.01,0,0.688482145145992,-6.82794575167891e-06,-0.000727528394125506,-0.267066681816154,"EB"
"154",54,3e+05,0.3,0.01,0,0.687025705886374,-6.88598955228883e-06,-0.000717789697281718,-0.25906882165911,"EB"
"155",55,3e+05,0.3,0.01,0,0.678876636199996,-6.59936938331336e-06,-0.000703799724589903,-0.259771870423894,"EB"
"156",56,3e+05,0.3,0.01,0,0.670463507312876,-6.37569176057489e-06,-0.000676165516860652,-0.249737801256119,"EB"
"157",57,3e+05,0.3,0.01,0,0.690213678539618,-6.97000955263142e-06,-0.000738160567416504,-0.268998417498458,"EB"
"158",58,3e+05,0.3,0.01,0,0.680732810063507,-6.80254700989667e-06,-0.000714311821023447,-0.25962182889102,"EB"
"159",59,3e+05,0.3,0.01,0,0.684751525719268,-6.62962593420055e-06,-0.000696634052987651,-0.254224715819871,"EB"
"160",60,3e+05,0.3,0.01,0,0.67055688454232,-6.29908130190139e-06,-0.000661489293885785,-0.242937721835868,"EB"
"161",61,3e+05,0.3,0.01,0,0.68569659118663,-6.79356692996054e-06,-0.000714765855856751,-0.260201354917158,"EB"
"162",62,3e+05,0.3,0.01,0,0.666549629577613,-6.12496830177215e-06,-0.000641557835251111,-0.236013218425191,"EB"
"163",63,3e+05,0.3,0.01,0,0.679443025171984,-6.49500863570857e-06,-0.000682094138845817,-0.24950387941882,"EB"
"164",64,3e+05,0.3,0.01,0,0.682187488936878,-6.60554611749001e-06,-0.000704487555523574,-0.259999506913561,"EB"
"165",65,3e+05,0.3,0.01,0,0.694120026735146,-7.04879991681402e-06,-0.000736448544383581,-0.265365289270094,"EB"
"166",66,3e+05,0.3,0.01,0,0.679967177911433,-6.53978810771476e-06,-0.000695442323869027,-0.256476523585656,"EB"
"167",67,3e+05,0.3,0.01,0,0.687895406409022,-6.78738172782789e-06,-0.000708910753489096,-0.25674260397137,"EB"
"168",68,3e+05,0.3,0.01,0,0.673505097577089,-6.37157707587519e-06,-0.000671167826030782,-0.246683581236182,"EB"
"169",69,3e+05,0.3,0.01,0,0.676875807965432,-6.48999790378311e-06,-0.000693597004646674,-0.256991933344564,"EB"
"170",70,3e+05,0.3,0.01,0,0.685384492632848,-6.75404805396974e-06,-0.00072199438097597,-0.26606460405743,"EB"
"171",71,3e+05,0.3,0.01,0,0.676521618432924,-6.4693864617349e-06,-0.000683569765858421,-0.251297809170936,"EB"
"172",72,3e+05,0.3,0.01,0,0.697836773113931,-7.48600175876332e-06,-0.000769417295600581,-0.271659938802873,"EB"
"173",73,3e+05,0.3,0.01,0,0.681312046644414,-6.53762067124661e-06,-0.000691561004037639,-0.254083657501802,"EB"
"174",74,3e+05,0.3,0.01,0,0.664248686328975,-5.84391045930395e-06,-0.000629283824974665,-0.237738887743305,"EB"
"175",75,3e+05,0.3,0.01,0,0.68075319695344,-6.7929284344592e-06,-0.000710820838882785,-0.257754610845221,"EB"
"176",76,3e+05,0.3,0.01,0,0.681093394077449,-6.86237144758324e-06,-0.000718090340334252,-0.260023210350869,"EB"
"177",77,3e+05,0.3,0.01,0,0.693862438471926,-7.2824870288719e-06,-0.000750703468005172,-0.266670649027802,"EB"
"178",78,3e+05,0.3,0.01,0,0.672143612511908,-6.2767639699262e-06,-0.000658770667747878,-0.241948599791019,"EB"
"179",79,3e+05,0.3,0.01,0,0.687634347776898,-6.74053400198688e-06,-0.000706969098859869,-0.257061666985521,"EB"
"180",80,3e+05,0.3,0.01,0,0.685891312766232,-6.72298686907142e-06,-0.000705687639777362,-0.256835328105756,"EB"
"181",81,3e+05,0.3,0.01,0,0.667336683417085,-6.12267607649527e-06,-0.000644562010713051,-0.238025096869598,"EB"
"182",82,3e+05,0.3,0.01,0,0.672821686475428,-6.47926804535217e-06,-0.000683739944045735,-0.251074269499356,"EB"
"183",83,3e+05,0.3,0.01,0,0.675974535623964,-6.35709376321136e-06,-0.000673026306414824,-0.248359652986441,"EB"
"184",84,3e+05,0.3,0.01,0,0.677115574001126,-6.4753606877011e-06,-0.000684894460654336,-0.251939732728904,"EB"
"185",85,3e+05,0.3,0.01,0,0.676529908178971,-6.51236519289691e-06,-0.000689643366046645,-0.253714569066429,"EB"
"186",86,3e+05,0.3,0.01,0,0.673549726874633,-6.41689867183604e-06,-0.00067625622199577,-0.248405221976264,"EB"
"187",87,3e+05,0.3,0.01,0,0.678320874065555,-6.05995867456608e-06,-0.000646275092195748,-0.241286038146509,"EB"
"188",88,3e+05,0.3,0.01,0,0.664973133094516,-6.02473976130432e-06,-0.000644125595324093,-0.241110736657094,"EB"
"189",89,3e+05,0.3,0.01,0,0.679292003754526,-6.51951223857409e-06,-0.000689230745722804,-0.253212223497734,"EB"
"190",90,3e+05,0.3,0.01,0,0.6860649318287,-6.77356225509994e-06,-0.000712345635354356,-0.259344333343109,"EB"
"191",91,3e+05,0.3,0.01,0,0.677067041560496,-6.27858506196304e-06,-0.000659444269362385,-0.242318303414133,"EB"
"192",92,3e+05,0.3,0.01,0,0.676250084237482,-6.16779796114052e-06,-0.000651989627532042,-0.241279292232261,"EB"
"193",93,3e+05,0.3,0.01,0,0.671937180216032,-6.43343624824902e-06,-0.0006863804119908,-0.254308838325377,"EB"
"194",94,3e+05,0.3,0.01,0,0.66803691789887,-6.19230285362423e-06,-0.000659565282270893,-0.245330003625024,"EB"
"195",95,3e+05,0.3,0.01,0,0.690922041811129,-6.98588876606651e-06,-0.00073054544385468,-0.263747491272345,"EB"
"196",96,3e+05,0.3,0.01,0,0.684634271188499,-6.87703076820481e-06,-0.000720135774891262,-0.260819353872915,"EB"
"197",97,3e+05,0.3,0.01,0,0.690403741827792,-7.07114948394858e-06,-0.000741529702296283,-0.26778200602759,"EB"
"198",98,3e+05,0.3,0.01,0,0.681288644746968,-6.72100368647482e-06,-0.000701077462903571,-0.254011210505648,"EB"
"199",99,3e+05,0.3,0.01,0,0.681928549749156,-6.48483102511685e-06,-0.000688033734130089,-0.253618907685796,"EB"
"200",100,3e+05,0.3,0.01,0,0.683424743635002,-6.53775438941551e-06,-0.000692117260046016,-0.25443224275618,"EB"
"201",1,30000,0.8,0.01,0,0.858515237231147,-0.000277455165478853,-0.0072582929744882,-0.53645192571269,"EB"
"202",2,30000,0.8,0.01,0,0.853945681314839,-0.000285775817199545,-0.00743397420589263,-0.543147097074208,"EB"
"203",3,30000,0.8,0.01,0,0.855906464184921,-0.000273913758209674,-0.0071351776782259,-0.52867139832482,"EB"
"204",4,30000,0.8,0.01,0,0.864351928034666,-0.000281540088941533,-0.00737950058561097,-0.543229159244872,"EB"
"205",5,30000,0.8,0.01,0,0.850305826805451,-0.000273375324956411,-0.00722258984576354,-0.538261700175547,"EB"
"206",6,30000,0.8,0.01,0,0.855266539131428,-0.000286806033164087,-0.00740143494706643,-0.538612918805368,"EB"
"207",7,30000,0.8,0.01,0,0.845772384751773,-0.000274068089985382,-0.00725461992505378,-0.540574934598539,"EB"
"208",8,30000,0.8,0.01,0,0.874093111664391,-0.000289845605630926,-0.00760944715677821,-0.555137307333523,"EB"
"209",9,30000,0.8,0.01,0,0.845562737537104,-0.000269634423682554,-0.00714216767103777,-0.535114247086733,"EB"
"210",10,30000,0.8,0.01,0,0.859820457018498,-0.000271044382339675,-0.00720943814213691,-0.540061716514338,"EB"
"211",11,30000,0.8,0.01,0,0.855814734955616,-0.000278884084755467,-0.0074000305106121,-0.548760329474643,"EB"
"212",12,30000,0.8,0.01,0,0.841120164093214,-0.000272860984682679,-0.00706371635403687,-0.522776911901161,"EB"
"213",13,30000,0.8,0.01,0,0.842332806583381,-0.000267923649034013,-0.00709862586528034,-0.532976128675508,"EB"
"214",14,30000,0.8,0.01,0,0.847047228363656,-0.000260990131412811,-0.00694343055103319,-0.52644072750673,"EB"
"215",15,30000,0.8,0.01,0,0.841494249748512,-0.000254970423035009,-0.00685651531367435,-0.525767738973434,"EB"
"216",16,30000,0.8,0.01,0,0.86104335047759,-0.000291432167979914,-0.00753502868206607,-0.545868143706285,"EB"
"217",17,30000,0.8,0.01,0,0.863153549807375,-0.000288475623926397,-0.00746698254819761,-0.542948061624139,"EB"
"218",18,30000,0.8,0.01,0,0.839819877774204,-0.000264600557663857,-0.00691548132091605,-0.518567831839036,"EB"
"219",19,30000,0.8,0.01,0,0.852558373366104,-0.000268803314413202,-0.00729221856893881,-0.551514333759877,"EB"
"220",20,30000,0.8,0.01,0,0.849683850125632,-0.000270326781129419,-0.0070964832039676,-0.529508707095885,"EB"
"221",21,30000,0.8,0.01,0,0.854517989563307,-0.00027879649320326,-0.00734594950776821,-0.543478458524398,"EB"
"222",22,30000,0.8,0.01,0,0.840497573168251,-0.000271455232335225,-0.00717460506556117,-0.535965594146641,"EB"
"223",23,30000,0.8,0.01,0,0.846123617582664,-0.000266202472263572,-0.00724462833480893,-0.550269314228573,"EB"
"224",24,30000,0.8,0.01,0,0.850517129928895,-0.00026721835519966,-0.00702524245364675,-0.52638420730233,"EB"
"225",25,30000,0.8,0.01,0,0.840550750027373,-0.000262611453505573,-0.00693437332356363,-0.52325575008986,"EB"
