"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"2311",3e+05,0.8,0.001,1,0.479970007988927,-7.3411177094757e-05,-7.3411177094757e-05,-0.751941366885836,0.0133240474180347,3.95918512848069e-06,3.95918512848069e-06,0.0171593294848328,"FIQT"
"13",30000,0.3,0.01,-1,0.982249596521833,-0.00169076494415513,-0.00169076494415513,-0.903783923936226,0.00585638199828931,0.000141632631151221,0.000141632631151221,0.00422539605909089,"BR"
"113",3e+05,0.3,0.01,-1,0.531811880474364,-1.97705330095664e-05,-1.97705330095664e-05,-0.425672938732688,0.0085634110151862,1.8022949501365e-06,1.8022949501365e-06,0.0295470145018434,"BR"
"213",30000,0.8,0.01,-1,0.771025639317383,-0.000940865541170097,-0.000940865541170097,-0.802268572180251,0.0131948141273805,4.34823022231851e-05,4.34823022231851e-05,0.00581536325573432,"BR"
"312",3e+05,0.8,0.01,-1,0.494818342373969,-7.41436311766661e-06,-7.41436311766661e-06,-0.218982202695252,0.00883684819806753,1.13218398097531e-06,1.13218398097531e-06,0.0250028352973987,"BR"
"412",30000,0.3,0.001,-1,0.760288695115763,-0.00111731017030487,-0.00111731017030487,-0.758712087639975,0.0131663222084662,6.93943900545077e-05,6.93943900545077e-05,0.0166334291081506,"BR"
"512",3e+05,0.3,0.001,-1,0.558590099646145,-5.58059898424681e-05,-5.58059898424681e-05,-0.581353994115884,0.0107254641113555,3.71403093718664e-06,3.71403093718664e-06,0.0225519069227179,"BR"
"612",30000,0.8,0.001,-1,0.633365022688741,-0.000811218881552444,-0.000811218881552444,-0.668379951328913,0.0146442227080009,8.47218627173614e-05,8.47218627173614e-05,0.0264545211898836,"BR"
"712",3e+05,0.8,0.001,-1,0.544962301429771,-5.20001778733577e-05,-5.20001778733577e-05,-0.575383001635,0.0217014618135732,3.10109564677368e-06,3.10109564677368e-06,0.0123832505428556,"BR"
"812",30000,0.3,0.01,0,0.984730389306541,-0.00170657469241052,-0.00170657469241052,-0.90304155446913,0.00442383879088702,0.000104892991620198,0.000104892991620198,0.00281405619173448,"BR"
"912",3e+05,0.3,0.01,0,0.528706865950179,-2.32527683703784e-05,-2.32527683703784e-05,-0.528423573062415,0.00852668658599231,2.41292154256311e-06,2.41292154256311e-06,0.0206229939218755,"BR"
"1012",30000,0.8,0.01,0,0.77665559330992,-0.000921271110959551,-0.000921271110959551,-0.821252995624296,0.0167497023071772,5.97986093507175e-05,5.97986093507175e-05,0.00492814204753798,"BR"
"1112",3e+05,0.8,0.01,0,0.503454775770816,-1.1822901721957e-05,-1.1822901721957e-05,-0.366445991593057,0.00869333505845533,8.80440580361872e-07,8.80440580361872e-07,0.0169473062446918,"BR"
"1212",30000,0.3,0.001,0,0.760672621287501,-0.00117290361304567,-0.00117290361304567,-0.800834310282473,0.0136453353161706,6.93337473096297e-05,6.93337473096297e-05,0.00725632233120572,"BR"
"1312",3e+05,0.3,0.001,0,0.576315010585728,-6.34304541777724e-05,-6.34304541777724e-05,-0.63940457635524,0.0154358833825359,4.43788082097163e-06,4.43788082097163e-06,0.0225828053599402,"BR"
"1412",30000,0.8,0.001,0,0.647838694174751,-0.000855528157431542,-0.000855528157431542,-0.717348073541,0.014152124268507,7.30166933886411e-05,7.30166933886411e-05,0.0128056873882527,"BR"
"1512",3e+05,0.8,0.001,0,0.550708231675913,-5.84597043622697e-05,-5.84597043622697e-05,-0.604990201754456,0.0184664454024722,5.75816431915363e-06,5.75816431915363e-06,0.0183091211330537,"BR"
"1612",30000,0.3,0.01,1,0.99659004793353,-0.00174660060585338,-0.00174660060585338,-0.908028273261285,0.00225004679212567,0.00011733855569756,0.00011733855569756,0.00177636085068578,"BR"
"1712",3e+05,0.3,0.01,1,0.518430933455111,-2.20170306679572e-05,-2.20170306679572e-05,-0.539130928275469,0.00743983171883097,2.11162125406333e-06,2.11162125406333e-06,0.0186649423418207,"BR"
"1812",30000,0.8,0.01,1,0.802470174386349,-0.000945280915307752,-0.000945280915307752,-0.835091166246209,0.0137804785979196,7.04075494531918e-05,7.04075494531918e-05,0.00349118836142029,"BR"
"1912",3e+05,0.8,0.01,1,0.506230447026675,-1.25649404158983e-05,-1.25649404158983e-05,-0.392263021398225,0.00406367158545666,1.17875229784944e-06,1.17875229784944e-06,0.0232589207333466,"BR"
"2012",30000,0.3,0.001,1,0.752493449153551,-0.00114112180702403,-0.00114112180702403,-0.804825275998641,0.014755230986528,4.68875855271879e-05,4.68875855271879e-05,0.00450129073954708,"BR"
"2112",3e+05,0.3,0.001,1,0.581184506284955,-6.84128599796298e-05,-6.84128599796298e-05,-0.656441724154482,0.0133874066743554,4.01914872281671e-06,4.01914872281671e-06,0.0189165311628131,"BR"
"2212",30000,0.8,0.001,1,0.64326061811815,-0.000845809506772339,-0.000845809506772339,-0.728200103405948,0.0150619985277326,5.36105854072587e-05,5.36105854072587e-05,0.0116776190226405,"BR"
"2312",3e+05,0.8,0.001,1,0.559502999576352,-6.42537733374211e-05,-6.42537733374211e-05,-0.658286948364361,0.0235062873835161,3.08934317835419e-06,3.08934317835419e-06,0.0138571650607971,"BR"
"14",30000,0.3,0.01,-1,0.974016737724451,-0.00157707767673732,-0.00157707767673732,-0.843281144672146,0.00730435166389881,0.000126001745400424,0.000126001745400424,0.0142786128558961,"cl1"
"114",3e+05,0.3,0.01,-1,0.605766364120994,-1.37824077941554e-05,-1.37824077941554e-05,-0.296199360399978,0.00884988844872953,2.53307811710443e-06,2.53307811710443e-06,0.0487370509012558,"cl1"
"214",30000,0.8,0.01,-1,0.802515851827009,-0.000859047034816573,-0.000859047034816573,-0.732485125829203,0.0125598625759537,4.52264367051139e-05,4.52264367051139e-05,0.0190464034858593,"cl1"
"313",3e+05,0.8,0.01,-1,0.55824446931874,-4.97571508067594e-06,-4.97571508067594e-06,-0.146676031937539,0.00662951076526612,1.22330858872695e-06,1.22330858872695e-06,0.0312290027879038,"cl1"
"413",30000,0.3,0.001,-1,0.825052261132029,-0.00112665538848247,-0.00112665538848247,-0.764843598079686,0.0138392321333126,7.70360162096509e-05,7.70360162096509e-05,0.0215399160045435,"cl1"
"513",3e+05,0.3,0.001,-1,0.703284447848408,-7.02220656855093e-05,-7.02220656855093e-05,-0.731492751443326,0.00969241211401109,4.32075849864223e-06,4.32075849864223e-06,0.0202499791768243,"cl1"
"613",30000,0.8,0.001,-1,0.754468646429115,-0.000916833962640681,-0.000916833962640681,-0.755945552800776,0.0154722835160959,8.61835678588696e-05,8.61835678588696e-05,0.0262934635345419,"cl1"
"713",3e+05,0.8,0.001,-1,0.69222780172473,-6.63156428558496e-05,-6.63156428558496e-05,-0.733758556734132,0.00738402524489214,4.91408386335476e-06,4.91408386335476e-06,0.0350743294048751,"cl1"
"813",30000,0.3,0.01,0,0.973577772261941,-0.00158987103406322,-0.00158987103406322,-0.841360730336223,0.00387035687446077,9.84234750261325e-05,9.84234750261325e-05,0.0130228403175595,"cl1"
"913",3e+05,0.3,0.01,0,0.600544719190877,-1.80917988393026e-05,-1.80917988393026e-05,-0.409953043524947,0.0078330538523661,2.85526947239682e-06,2.85526947239682e-06,0.0387687526840413,"cl1"
"1013",30000,0.8,0.01,0,0.789538569407571,-0.000849656739642955,-0.000849656739642955,-0.757133407757541,0.0117315574643285,6.16278642806094e-05,6.16278642806094e-05,0.013927332523684,"cl1"
"1113",3e+05,0.8,0.01,0,0.559328971959641,-8.43554673997113e-06,-8.43554673997113e-06,-0.261262300805122,0.00961336797211107,1.12279727891342e-06,1.12279727891342e-06,0.0297041020285285,"cl1"
"1213",30000,0.3,0.001,0,0.833646893870216,-0.00116984862238413,-0.00116984862238413,-0.798906694082163,0.0119482536683457,7.03199965439629e-05,7.03199965439629e-05,0.0188451977132244,"cl1"
"1313",3e+05,0.3,0.001,0,0.716372995103189,-7.39130872069542e-05,-7.39130872069542e-05,-0.745520314924882,0.01116812693118,4.3861415106922e-06,4.3861415106922e-06,0.0252451014365482,"cl1"
"1413",30000,0.8,0.001,0,0.772034645915238,-0.000902734324020384,-0.000902734324020384,-0.75781393977437,0.00866936408025484,5.91879817554199e-05,5.91879817554199e-05,0.0114495859503825,"cl1"
"1513",3e+05,0.8,0.001,0,0.69809126461145,-7.18896262435344e-05,-7.18896262435344e-05,-0.74463141518274,0.0133484310492426,6.19356488519953e-06,6.19356488519953e-06,0.0195531735599181,"cl1"
"1613",30000,0.3,0.01,1,0.987691590916117,-0.0016235463886195,-0.0016235463886195,-0.844034934712777,0.00553077226648567,0.000118594867595138,0.000118594867595138,0.0221383226504229,"cl1"
"1713",3e+05,0.3,0.01,1,0.592044140797868,-1.52227372767996e-05,-1.52227372767996e-05,-0.371486392089372,0.00843043048420532,2.36393927673871e-06,2.36393927673871e-06,0.0343301177395337,"cl1"
"1813",30000,0.8,0.01,1,0.793905707527966,-0.000860482838554412,-0.000860482838554412,-0.760555785221749,0.0134715764643186,5.77527187267905e-05,5.77527187267905e-05,0.00915337810946526,"cl1"
"1913",3e+05,0.8,0.01,1,0.558437270306882,-8.87103402612495e-06,-8.87103402612495e-06,-0.276478533755321,0.00401583959735992,1.40626163269845e-06,1.40626163269845e-06,0.0349669306163537,"cl1"
"2013",30000,0.3,0.001,1,0.832998202310525,-0.0011360499568865,-0.0011360499568865,-0.801405785697413,0.0153424624644971,4.18746795113903e-05,4.18746795113903e-05,0.00867848379142116,"cl1"
"2113",3e+05,0.3,0.001,1,0.722063234452333,-7.74027022438742e-05,-7.74027022438742e-05,-0.742226338700397,0.0112086273396089,6.22294381204493e-06,6.22294381204493e-06,0.036644174038756,"cl1"
"2213",30000,0.8,0.001,1,0.762252651601093,-0.000879662625243619,-0.000879662625243619,-0.757418034776512,0.0102453494064925,5.67872497604507e-05,5.67872497604507e-05,0.019264282563842,"cl1"
"2313",3e+05,0.8,0.001,1,0.711921037324948,-7.55996496675701e-05,-7.55996496675701e-05,-0.774327299920069,0.00999249710776716,4.25518354310115e-06,4.25518354310115e-06,0.021081958227349,"cl1"
"15",30000,0.3,0.01,-1,0.995340143348522,-0.00131520845218872,-0.00131520845218872,-0.703244038785381,0.00302882710516475,0.000104363038018576,0.000104363038018576,0.0070102523287233,"cl2"
"115",3e+05,0.3,0.01,-1,0.608883649575397,-1.94538540261122e-05,-1.94538540261122e-05,-0.418923041549506,0.00804833428755858,1.54896646195571e-06,1.54896646195571e-06,0.0238704938434891,"cl2"
"215",30000,0.8,0.01,-1,0.858767021064728,-0.000793391298414212,-0.000793391298414212,-0.676723102368813,0.00971115334527505,3.11978043437855e-05,3.11978043437855e-05,0.00775180972548812,"cl2"
"314",3e+05,0.8,0.01,-1,0.548584723674333,-8.59383515455259e-06,-8.59383515455259e-06,-0.254155665496453,0.00705286105597874,9.9809364078623e-07,9.9809364078623e-07,0.0211009186820673,"cl2"
"414",30000,0.3,0.001,-1,0.828831239119587,-0.000960495872920411,-0.000960495872920411,-0.652315654590989,0.0132849138566656,5.45514972425352e-05,5.45514972425352e-05,0.00984437029495102,"cl2"
"514",3e+05,0.3,0.001,-1,0.685359762232355,-5.87014950202513e-05,-5.87014950202513e-05,-0.611579201931076,0.0132972044370519,3.35878171880101e-06,3.35878171880101e-06,0.0149818435427351,"cl2"
"614",30000,0.8,0.001,-1,0.750142724172816,-0.000770344642428525,-0.000770344642428525,-0.635324020587655,0.0167453897906537,6.70668554415048e-05,6.70668554415048e-05,0.0142285449697229,"cl2"
"714",3e+05,0.8,0.001,-1,0.677989099527749,-5.49435287092471e-05,-5.49435287092471e-05,-0.608001649831192,0.0136693589949108,3.34418257078676e-06,3.34418257078676e-06,0.0171248647678229,"cl2"
"814",30000,0.3,0.01,0,0.996572214097587,-0.00132285871284465,-0.00132285871284465,-0.700085042963841,0.00189525551716329,7.95223679479178e-05,7.95223679479178e-05,0.00785528670643088,"cl2"
"914",3e+05,0.3,0.01,0,0.597510909306949,-1.95305254855771e-05,-1.95305254855771e-05,-0.44430439568138,0.0087730584519818,3.95804996205984e-06,3.95804996205984e-06,0.079002260869024,"cl2"
"1014",30000,0.8,0.01,0,0.85381110339243,-0.000762442129885894,-0.000762442129885894,-0.679749856026578,0.00866329187286748,4.82243855788296e-05,4.82243855788296e-05,0.00681856104974708,"cl2"
"1114",3e+05,0.8,0.01,0,0.551710844780096,-1.09383138974748e-05,-1.09383138974748e-05,-0.33902290202769,0.00864172909806677,8.88021075531237e-07,8.88021075531237e-07,0.0191424519432579,"cl2"
"1214",30000,0.3,0.001,0,0.833230350880711,-0.000979903778828504,-0.000979903778828504,-0.669332324569638,0.0125349012683366,5.14812294090445e-05,5.14812294090445e-05,0.0101021211337103,"cl2"
"1314",3e+05,0.3,0.001,0,0.699455516971395,-6.16484349203354e-05,-6.16484349203354e-05,-0.62188328985132,0.00853993242726708,3.23438945245923e-06,3.23438945245923e-06,0.0150830221152445,"cl2"
"1414",30000,0.8,0.001,0,0.766351734985114,-0.000762313014270729,-0.000762313014270729,-0.639748866932701,0.00872202239918063,5.32531823481453e-05,5.32531823481453e-05,0.00650388464496108,"cl2"
"1514",3e+05,0.8,0.001,0,0.681441172260831,-5.94557559487396e-05,-5.94557559487396e-05,-0.615926533544013,0.0132388386469249,4.86397557006005e-06,4.86397557006005e-06,0.0118746222828294,"cl2"
"1614",30000,0.3,0.01,1,0.999157333096618,-0.00134816177262905,-0.00134816177262905,-0.700807046088531,0.00119885533115002,9.56775787137562e-05,9.56775787137562e-05,0.0105850357240532,"cl2"
"1714",3e+05,0.3,0.01,1,0.579353706030631,-1.81510069746733e-05,-1.81510069746733e-05,-0.444145987268806,0.00692353765733019,1.92736143517983e-06,1.92736143517983e-06,0.0182404914506242,"cl2"
"1814",30000,0.8,0.01,1,0.875344363533162,-0.00077541573785598,-0.00077541573785598,-0.685439174040836,0.0118670380327952,5.05290433140311e-05,5.05290433140311e-05,0.00689775866700945,"cl2"
"1914",3e+05,0.8,0.01,1,0.550403071580729,-9.84627793543383e-06,-9.84627793543383e-06,-0.308521742455954,0.00506477363465728,2.51513114673756e-06,2.51513114673756e-06,0.077129982219872,"cl2"
"2014",30000,0.3,0.001,1,0.827144494765412,-0.000949826797676803,-0.000949826797676803,-0.669993802819471,0.0169365552285139,3.63628030849802e-05,3.63628030849802e-05,0.00600455075887842,"cl2"
"2114",3e+05,0.3,0.001,1,0.704028261542194,-6.32645515432407e-05,-6.32645515432407e-05,-0.606565698115102,0.0129843110612812,6.87603813166431e-06,6.87603813166431e-06,0.0527480344989867,"cl2"
"2214",30000,0.8,0.001,1,0.757404839839624,-0.000742147905570243,-0.000742147905570243,-0.638980607220072,0.0111122665831744,4.60715724753279e-05,4.60715724753279e-05,0.00930134863523046,"cl2"
"2314",3e+05,0.8,0.001,1,0.699468599541815,-6.2002371697804e-05,-6.2002371697804e-05,-0.635157229389334,0.0143521395855877,3.05360763281501e-06,3.05360763281501e-06,0.0114255057491043,"cl2"
"16",30000,0.3,0.01,-1,0.98814948924495,-0.00148754297538678,-0.00148754297538678,-0.795406603459552,0.0048835655354028,0.000118186155958887,0.000118186155958887,0.0110780578290654,"cl3"
"116",3e+05,0.3,0.01,-1,0.606338528021406,-1.82479709723081e-05,-1.82479709723081e-05,-0.392717155674667,0.00840663990299926,2.01745609532945e-06,2.01745609532945e-06,0.034989457152814,"cl3"
