"","X","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"80",713,3e+05,0.8,0.001,-1,0.504466146123011,7.51301005314938e-05,0.00250176076672161,0.402207659240285,0.0101120679561662,2.17068937601503e-05,0.00066931515922277,0.121407776218149,"cl1"
"81",813,30000,0.3,0.01,0,1,-0.180894791141143,-0.396539293543919,-0.995107571519583,NA,NA,NA,NA,"cl1"
"82",913,3e+05,0.3,0.01,0,0.595966949256415,0.000227718839791067,0.00617120571164769,1.02903576844192,0.0558458096813955,8.73492677427889e-05,0.00231520255208347,0.512249527332692,"cl1"
"83",1013,30000,0.8,0.01,0,0.569775523071219,0.00239342451973017,0.0197732850711047,1.00687284628201,0.0599945415329605,0.00106452277279761,0.0082838542390563,0.5650905055934,"cl1"
"84",1113,3e+05,0.8,0.01,0,0.517569960574724,0.000219425057039041,0.00750048497688507,1.85667826769684,0.0111869261833241,9.67816171245533e-06,0.000252845999097156,0.0888202711738027,"cl1"
"85",1213,30000,0.3,0.001,0,0.547668165168165,0.00363031321117898,0.0301674570606704,2.14279977478712,0.162607261073973,0.00178901637955351,0.0137630293346924,1.49170494129693,"cl1"
"86",1313,3e+05,0.3,0.001,0,0.504848676731772,0.000242323054540141,0.00824462862324717,2.19404352945664,0.0245917535759876,2.55495713928607e-05,0.000811158361918485,0.373483725202724,"cl1"
"87",1413,30000,0.8,0.001,0,0.518827575586588,0.00233671747825352,0.0244019828414002,1.88319276813953,0.0218744122964017,0.000583492137985724,0.00474753443365765,0.443947757928431,"cl1"
"88",1513,3e+05,0.8,0.001,0,0.494818742815906,0.000121257026147162,0.00417340563435157,0.799028205981163,0.0209380919668746,3.74984855886575e-05,0.00105535250369988,0.217540282334601,"cl1"
"89",1613,30000,0.3,0.01,1,1,-0.0305950824898096,-0.163021815370515,-0.995058315255719,NA,NA,NA,NA,"cl1"
"90",1713,3e+05,0.3,0.01,1,0.566853567645421,0.000261133680876187,0.00772257413009105,1.60342404055122,0.0346985498424064,7.36577859388326e-05,0.00196583026860571,0.604965027911168,"cl1"
"91",1813,30000,0.8,0.01,1,0.546693498430956,0.00250683121825396,0.0226609376136543,1.34684802305126,0.0590787089200303,0.000788599662893606,0.00616567800615078,0.44698070323635,"cl1"
"92",1913,3e+05,0.8,0.01,1,0.509016485213283,0.000174230454108442,0.0065532727068279,1.74593564250691,0.00964382973345658,2.12780559263282e-05,0.000621783720437063,0.203654555342181,"cl1"
"93",2013,30000,0.3,0.001,1,0.559775910364146,0.00225317464472946,0.0208337620038839,1.38574592469736,0.0999694558863906,0.00108030307396435,0.00952587535275381,0.91631564284951,"cl1"
"94",2113,3e+05,0.3,0.001,1,0.501697444362675,0.00017678556174315,0.00657319544581163,1.79264194974579,0.0319799887795713,5.83069634060194e-05,0.00174631697853967,0.665725520544407,"cl1"
"95",2213,30000,0.8,0.001,1,0.512973665351699,0.0017138694555675,0.02048064147072,1.74883026625843,0.0292106230338025,0.000304628699268341,0.00291444435500586,0.37255508170735,"cl1"
"96",2313,3e+05,0.8,0.001,1,0.497930188839608,8.36321152627487e-05,0.00330529534973111,0.717642990380676,0.0129678947062042,3.64889600455009e-05,0.00121515410789036,0.300603930216797,"cl1"
"97",15,30000,0.3,0.01,-1,1,-0.0311959045559639,-0.0922128264837182,-0.679123533651411,0,0.0128610411773834,0.0232640488005508,0.036454378012939,"cl2"
"98",115,3e+05,0.3,0.01,-1,0.650143276467283,-7.69525533844326e-05,-0.00193744417349958,-0.114231235006259,0.0573918985906039,0.000176824638871376,0.00409227550631313,0.414852740440753,"cl2"
"99",215,30000,0.8,0.01,-1,0.654702846874525,-0.00120122729621627,-0.0087460782894228,-0.130033745035163,0.0780795227368881,0.00237424524363855,0.0170431592014639,0.479191894089625,"cl2"
"100",314,3e+05,0.8,0.01,-1,0.484523711053821,0.000212625727619127,0.00633831936092239,1.15163955023712,0.00671909328701198,1.68738249367925e-05,0.000406977779925978,0.092183829463197,"cl2"
"101",414,30000,0.3,0.001,-1,0.682063492063492,-0.000352737086395233,-0.00276302479244432,0.150797104886634,0.177340732629973,0.00410221123619649,0.0246791935705329,0.970257288949462,"cl2"
"102",514,3e+05,0.3,0.001,-1,0.480923158700413,0.000196170356151096,0.00590610533026976,1.08468576093923,0.0219187638836977,5.13925354980543e-05,0.00139724218699078,0.332984315930933,"cl2"
"103",614,30000,0.8,0.001,-1,0.466706526979845,0.00262787183577727,0.0247623248417999,1.67588550524144,0.0272310032845362,0.000895867238774894,0.00720101019313718,0.680915018939938,"cl2"
"104",714,3e+05,0.8,0.001,-1,0.477802775164722,5.34022046089041e-05,0.00182811688598718,0.287257901947863,0.0128441601175027,1.19707356024165e-05,0.000407117317108206,0.0734063849603628,"cl2"
"105",814,30000,0.3,0.01,0,1,-0.151029241606033,-0.250990738976021,-0.830816304300105,NA,NA,NA,NA,"cl2"
"106",914,3e+05,0.3,0.01,0,0.615467642931459,-3.7384255239412e-05,-0.00122481413586807,-0.125743567953464,0.0666083574421474,5.74396435328417e-05,0.00188314454241025,0.209016932568866,"cl2"
"107",1014,30000,0.8,0.01,0,0.634645951104321,-0.000556890511067595,-0.0058730666066351,-0.203130263396432,0.0574360410610101,0.000483434582571185,0.00510514493068694,0.181700060068729,"cl2"
"108",1114,3e+05,0.8,0.01,0,0.489986221211234,0.000120595227742683,0.0045799342782239,1.02068481173204,0.00915332398380336,5.89067824747867e-06,0.000194135471704691,0.058139024832073,"cl2"
"109",1214,30000,0.3,0.001,0,0.591074758574759,0.000428339740866752,0.00469204390991959,0.352547751259287,0.101107601434509,0.000913012250849501,0.00997964282426187,0.659008212638352,"cl2"
"110",1314,3e+05,0.3,0.001,0,0.473243619272464,0.000131373304103123,0.00502181167005708,1.19117407149136,0.0240534809905795,1.87258086387117e-05,0.00068993060294013,0.238360613195653,"cl2"
"111",1414,30000,0.8,0.001,0,0.490762900208217,0.00121599095334797,0.0142661070804386,0.986962553073981,0.0307728490358815,0.000305611925210021,0.00319149580443529,0.277773952513028,"cl2"
"112",1514,3e+05,0.8,0.001,0,0.469216397645889,7.70805656884129e-05,0.00279672961162787,0.508915751418613,0.0144106548243101,2.18124769408038e-05,0.000664800289025911,0.126241903830691,"cl2"
"113",1614,30000,0.3,0.01,1,1,-0.0255067261676823,-0.102958389550681,-0.829567299795858,NA,NA,NA,NA,"cl2"
"114",1714,3e+05,0.3,0.01,1,0.583271004075531,3.3942771799626e-05,0.00124246427718258,0.223265965000535,0.0464763784274599,3.75846341189434e-05,0.00137059977344148,0.259857511581387,"cl2"
"115",1814,30000,0.8,0.01,1,0.585962228152482,0.000243307795359796,0.00270170527841678,0.137483313188619,0.0629636357752559,0.000274251357593671,0.00307819068144921,0.154258119046598,"cl2"
"116",1914,3e+05,0.8,0.01,1,0.481506511774707,9.94971422375436e-05,0.00412501628082921,0.997585760073418,0.009353302506502,8.48655698235098e-06,0.000298745091590286,0.0857122439322344,"cl2"
"117",2014,30000,0.3,0.001,1,0.565560224089636,0.000334969169744056,0.00437321191477872,0.382508089341377,0.108703133399151,0.000963039544492502,0.0103971143370321,0.626063759169493,"cl2"
"118",2114,3e+05,0.3,0.001,1,0.470369702456835,9.83844488930891e-05,0.00406934495857886,0.998467598763901,0.0233426442969462,2.72463528799755e-05,0.000997572713078832,0.320060164646283,"cl2"
"119",2214,30000,0.8,0.001,1,0.486379892837773,0.000930189538376345,0.0123370956952858,0.953623260932864,0.0285975047376695,0.000192702098446149,0.00230683694760399,0.249295458956145,"cl2"
"120",2314,3e+05,0.8,0.001,1,0.475751214194973,5.23101283343809e-05,0.00218070294914198,0.450547838138058,0.012396746709147,2.09784460840135e-05,0.000774384441978586,0.174807938193027,"cl2"
"121",16,30000,0.3,0.01,-1,1,-0.0313386216857954,-0.0924054262538292,-0.674563487739435,0,0.0142058246278898,0.0289298442532693,0.0697725116819854,"cl3"
"122",116,3e+05,0.3,0.01,-1,0.601133130538071,0.000218691563354333,0.00424412717990837,0.51805508074012,0.0601561799992199,0.000274631019262216,0.00513073982712166,0.743496038519849,"cl3"
"123",216,30000,0.8,0.01,-1,0.616332962303906,0.0012365131842117,0.00785155697782772,0.364271619797325,0.0809114777238152,0.00283924673574227,0.0181865198587802,0.706556599797537,"cl3"
"124",315,3e+05,0.8,0.01,-1,0.49848695144136,0.000273328134217625,0.00780387421791821,1.48040433006258,0.00723795542292477,2.4620790818929e-05,0.000558364085591749,0.134907833889818,"cl3"
"125",415,30000,0.3,0.001,-1,0.675952380952381,0.00186679032033753,0.0102409357889918,0.75083086548756,0.162632390785562,0.00641134642755894,0.0327675420810079,1.66743825171567,"cl3"
"126",515,3e+05,0.3,0.001,-1,0.493982526355481,0.000251048271355952,0.00724770416159625,1.38649990105282,0.0237581778417867,6.63657329416497e-05,0.00168763478954079,0.428186681385318,"cl3"
"127",615,30000,0.8,0.001,-1,0.481518805696273,0.00342177878304692,0.0303276305013669,2.18622587761305,0.0258993300068231,0.00140594210586583,0.0101256143010214,1.03972355716395,"cl3"
"128",715,3e+05,0.8,0.001,-1,0.498608102989895,6.09219077672537e-05,0.00206572075600857,0.326932695453454,0.0107895284427449,1.40166685275042e-05,0.000459178122169078,0.0823691732173435,"cl3"
"129",815,30000,0.3,0.01,0,1,-0.171258111807789,-0.32376501625997,-0.942095914807784,NA,NA,NA,NA,"cl3"
"130",915,3e+05,0.3,0.01,0,0.608153138057874,6.94295781317071e-05,0.00213545036528722,0.340576389137551,0.0454550624078761,6.93734435990435e-05,0.00210123493178923,0.335019372471177,"cl3"
"131",1015,30000,0.8,0.01,0,0.589817239341708,0.000629053541250021,0.00586825540369667,0.284159862192179,0.0596249617893598,0.000719070565029968,0.00671974983664485,0.342651021760524,"cl3"
"132",1115,3e+05,0.8,0.01,0,0.504549452464826,0.00016005644285698,0.00580764750852753,1.35448415325263,0.00992148071906416,6.95994338937054e-06,0.000206057779171161,0.0672827034520849,"cl3"
"133",1215,30000,0.3,0.001,0,0.579719447219447,0.00175630221289453,0.0166303497873121,1.09897922166795,0.15087371836634,0.00122378138808257,0.0114936453093414,1.0034605182166,"cl3"
"134",1315,3e+05,0.3,0.001,0,0.490029337539092,0.000176035005422026,0.00639429436843247,1.59506890890747,0.0267821793305331,2.02187757011448e-05,0.000714326537656834,0.286943152140071,"cl3"
"135",1415,30000,0.8,0.001,0,0.50403114115904,0.00166347323159876,0.018542429362626,1.34447325371014,0.0226295241195722,0.000413924198063497,0.00385039480080349,0.341250769841465,"cl3"
"136",1515,3e+05,0.8,0.001,0,0.48976330246337,9.41644198867059e-05,0.00334309750214236,0.620794304382769,0.0202852789631529,2.82114915189006e-05,0.000831752638303275,0.162752958792216,"cl3"
"137",1615,30000,0.3,0.01,1,1,-0.0289528081090496,-0.132990102460598,-0.94164585006459,NA,NA,NA,NA,"cl3"
"138",1715,3e+05,0.3,0.01,1,0.562635956806132,0.00012668244192443,0.00418503847797382,0.787257056312813,0.0295340126367736,5.31624449535544e-05,0.00167632810022986,0.407964414927527,"cl3"
"139",1815,30000,0.8,0.01,1,0.550840315596821,0.0011671812354544,0.0117367012791951,0.630928679449769,0.0542376325130312,0.000469389847254779,0.00446495525812771,0.269495188895298,"cl3"
"140",1915,3e+05,0.8,0.01,1,0.496458069691117,0.000129333334287303,0.00514131994632287,1.29630902813418,0.00904048461677596,1.40158950461177e-05,0.000451324619951649,0.135922095271557,"cl3"
"141",2015,30000,0.3,0.001,1,0.583179271708683,0.00111969056066961,0.0117996830703149,0.78815055133181,0.101751007124112,0.000883811517241279,0.00906854786588901,0.682857860974574,"cl3"
"142",2115,3e+05,0.3,0.001,1,0.488898863598082,0.000129570742727888,0.00511593768707364,1.31444531574369,0.0248341550999746,4.01365706939915e-05,0.00133800189924597,0.463496168206455,"cl3"
"143",2215,30000,0.8,0.001,1,0.500747156604028,0.00124266140177774,0.0157496148604253,1.27027250408785,0.0268041954560792,0.000240078753474103,0.00259135951681049,0.300253329521187,"cl3"
