"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"21015",3e+05,0.3,0.001,1,0.14481087647634,3.67722233214501e-06,3.67722233214501e-06,0.394923595987856,0.0144786625609977,9.00612906977127e-07,9.00612906977127e-07,0.10899820643743,"FIQT"
"22015",30000,0.8,0.001,1,0.19211117506963,5.8126783080119e-05,5.8126783080119e-05,0.662213021746529,0.0244727833189882,1.31273971153617e-05,1.31273971153617e-05,0.187967537116056,"FIQT"
"23015",3e+05,0.8,0.001,1,0.113472505108263,2.65502640544672e-06,2.65502640544672e-06,0.262859754012448,0.0120451606285928,7.81125700927177e-07,7.81125700927177e-07,0.0858046617590052,"FIQT"
"16",30000,0.3,0.01,-1,0.935897435897436,-0.00172857392415415,-0.00172857392415415,-0.747764239728336,0.238353662814681,0.00343512795492835,0.00343512795492835,0.534505267353638,"BR"
"1016",3e+05,0.3,0.01,-1,0.603681111736029,-4.6112033270523e-06,-4.6112033270523e-06,-0.215569029425665,0.018941114572703,1.45698198889106e-06,1.45698198889106e-06,0.0587947473239998,"BR"
"2016",30000,0.8,0.01,-1,0.807160303451018,-0.00046634771833825,-0.00046634771833825,-0.738250957277907,0.0755712296519717,0.000192872794668055,0.000192872794668055,0.145957097481211,"BR"
"3016",3e+05,0.8,0.01,-1,0.530170716186564,-2.9081526905082e-08,-2.9081526905082e-08,-0.00102412295597375,0.0111745821284484,5.64900248285948e-07,5.64900248285948e-07,0.0333149573902085,"BR"
"4016",30000,0.3,0.001,-1,0.488399376181038,4.81326610699101e-05,4.81326610699101e-05,0.266061178318181,0.0554665904996465,8.52377863838969e-05,8.52377863838969e-05,0.429826738651884,"BR"
"5016",3e+05,0.3,0.001,-1,0.272899129953433,1.29190639987527e-05,1.29190639987527e-05,0.823761089273176,0.022521475604464,2.81354288665723e-06,2.81354288665723e-06,0.211238737173911,"BR"
"6016",30000,0.8,0.001,-1,0.301130104132179,0.000156611940790953,0.000156611940790953,0.954564150030595,0.0269577576522993,4.31907088911537e-05,4.31907088911537e-05,0.301930563375619,"BR"
"7016",3e+05,0.8,0.001,-1,0.29857676987658,6.96693774349822e-06,6.96693774349822e-06,0.447287922875643,0.0302961408733496,1.50061946914962e-06,1.50061946914962e-06,0.1035656636832,"BR"
"8016",30000,0.3,0.01,0,0.85218253968254,-0.00057534536440853,-0.00057534536440853,-0.616368440563876,0.294514550338024,0.000550941489813155,0.000550941489813155,0.599351052218989,"BR"
"9016",3e+05,0.3,0.01,0,0.57262012994899,-1.82431340151087e-06,-1.82431340151087e-06,-0.156813873212595,0.0197662914082537,5.43140784621341e-07,5.43140784621341e-07,0.0404850257665729,"BR"
"10016",30000,0.8,0.01,0,0.727693134172056,-0.000158388181745138,-0.000158388181745138,-0.65730545732646,0.069164989690483,3.57079375809523e-05,3.57079375809523e-05,0.0938782734400837,"BR"
"11016",3e+05,0.8,0.01,0,0.525040734902277,-4.11672689313636e-07,-4.11672689313636e-07,-0.0387123181976297,0.0104422108410588,2.3645508500373e-07,2.3645508500373e-07,0.0218080503058329,"BR"
"12016",30000,0.3,0.001,0,0.451747117641963,3.80009058531073e-05,3.80009058531073e-05,0.371678902897475,0.0588828599049585,3.16782366226538e-05,3.16782366226538e-05,0.329004087346701,"BR"
