"","X","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"51",213,30000,0.8,0.01,-1,0.598779599229609,-6.52988698805854e-05,-0.00182765972016336,-0.151918320204556,0.0527642087450966,0.00011256463415101,0.00302008377210676,0.239464368712009,"BR"
"52",312,3e+05,0.8,0.01,-1,0.510013616079025,1.14411425113519e-06,0.000137201916972088,0.0695718476797532,0.0239146386510682,9.75369203254044e-07,0.000116610268362438,0.0596522140986136,"BR"
"53",412,30000,0.3,0.001,-1,0.353585768111386,0.000161418229800264,0.00480946485960872,0.861910821892856,0.0657285603372639,9.42232427409211e-05,0.00250933202449612,0.541823578675338,"BR"
"54",512,3e+05,0.3,0.001,-1,0.321943611587783,1.08764902218709e-05,0.0011649156513668,0.668230004620141,0.0356338093011516,2.77433316442667e-06,0.000267941879759144,0.210620122249129,"BR"
"55",612,30000,0.8,0.001,-1,0.291592181703707,0.000173839904014103,0.00516780348505681,0.90422850623972,0.0227202531270295,6.60255813088954e-05,0.00178863569897481,0.359872208754986,"BR"
"56",712,3e+05,0.8,0.001,-1,0.276513041964114,9.24183313050548e-06,0.00102297933115646,0.583381921928473,0.0167046218728662,2.147973874347e-06,0.000210871394782543,0.134529542591324,"BR"
"57",812,30000,0.3,0.01,0,0.527985347985348,-6.63419183344912e-05,-0.00193649070325322,0.0369088209683248,0.18367380987964,0.000174944279462644,0.00568474694856704,0.812368878530493,"BR"
"58",912,3e+05,0.3,0.01,0,0.515236241975737,-1.4510521225213e-07,-2.31818797896007e-05,-0.0135855585180957,0.0204291917655504,5.21525917572568e-07,8.0887325678849e-05,0.0489408730097115,"BR"
"59",1012,30000,0.8,0.01,0,0.570473494678144,-2.66552853689679e-05,-0.00114437006037828,-0.169817293057019,0.0428261511049845,2.3390428954969e-05,0.000959519539183319,0.137583173738461,"BR"
"60",1112,3e+05,0.8,0.01,0,0.487422396757581,5.72709210041304e-07,8.5651444300597e-05,0.0533614313400835,0.0342430955345922,4.38937086458795e-07,6.5939513314018e-05,0.0426296394573649,"BR"
"61",1212,30000,0.3,0.001,0,0.288204148285716,0.000111703483251321,0.00444781652257222,1.13308357306671,0.0532790711455775,3.43897930643727e-05,0.00148073049356981,0.641905746732911,"BR"
"62",1312,3e+05,0.3,0.001,0,0.323618677227135,8.14548377692635e-06,0.00104445521203268,0.72591892245429,0.0235468686934293,2.04628477531614e-06,0.000236938265682843,0.195090318535945,"BR"
"63",1412,30000,0.8,0.001,0,0.293737731889271,0.000115660607170955,0.00442492533804671,1.02186994694326,0.0272507859217013,2.99210064117699e-05,0.00118133015151591,0.399717120902585,"BR"
"64",1512,3e+05,0.8,0.001,0,0.284888418984406,8.38492064956323e-06,0.00101653030331121,0.6569827408007,0.0317813221887408,2.76549870971026e-06,0.000297741465002583,0.214527881758277,"BR"
"65",1612,30000,0.3,0.01,1,0.568201896143073,-3.95417163305904e-05,-0.00135024096124587,-0.078570678457798,0.113325492315827,9.35981745527394e-05,0.00331750271749091,0.475070868785071,"BR"
"66",1712,3e+05,0.3,0.01,1,0.486560069393828,6.67645478406892e-07,0.000105710376676571,0.0719642626706019,0.0206480190572029,7.63186081225069e-07,0.000118928244986326,0.0801862521724974,"BR"
"67",1812,30000,0.8,0.01,1,0.52479570714627,-1.67259262977264e-05,-0.000803250535595856,-0.136290109967773,0.0494013228547609,1.47694039181187e-05,0.000705244677133179,0.114807836791556,"BR"
"68",1912,3e+05,0.8,0.01,1,0.456175708051975,8.32860760043594e-07,0.000133464874465151,0.0897513722325451,0.0329165350127379,2.70755105635145e-07,4.35578557557324e-05,0.0303174138491694,"BR"
"69",2012,30000,0.3,0.001,1,0.358853314657068,7.40141915054769e-05,0.00319232955763035,0.798880319042496,0.0760679763311026,3.57400200519936e-05,0.00144245592977809,0.50740539361304,"BR"
"70",2112,3e+05,0.3,0.001,1,0.316835162680257,7.49881584503299e-06,0.00104311934877213,0.801842487962933,0.0241007243466402,1.36821189062554e-06,0.000167439994176026,0.154349657513802,"BR"
"71",2212,30000,0.8,0.001,1,0.28917288550152,0.000103762519053296,0.00439327010638976,1.15313604072459,0.0320868894047526,2.75095898750771e-05,0.000982731459940238,0.338284374633619,"BR"
