"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"1012",30000,0.8,0.01,0,0.570473494678144,-2.66552853689679e-05,-0.169817293057019,0.0428261511049845,2.3390428954969e-05,0.137583173738461,"BR"
"1112",3e+05,0.8,0.01,0,0.487422396757581,5.72709210041304e-07,0.0533614313400835,0.0342430955345922,4.38937086458795e-07,0.0426296394573649,"BR"
"1212",30000,0.3,0.001,0,0.288204148285716,0.000111703483251321,1.13308357306671,0.0532790711455775,3.43897930643727e-05,0.641905746732911,"BR"
"1312",3e+05,0.3,0.001,0,0.323618677227135,8.14548377692635e-06,0.72591892245429,0.0235468686934293,2.04628477531614e-06,0.195090318535945,"BR"
"1412",30000,0.8,0.001,0,0.293737731889271,0.000115660607170955,1.02186994694326,0.0272507859217013,2.99210064117699e-05,0.399717120902585,"BR"
"1512",3e+05,0.8,0.001,0,0.284888418984406,8.38492064956323e-06,0.6569827408007,0.0317813221887408,2.76549870971026e-06,0.214527881758277,"BR"
"1612",30000,0.3,0.01,1,0.537621442884601,-2.69128246124533e-05,0.0310995696784239,0.159725937026966,9.50702824917162e-05,0.571842414749303,"BR"
"1712",3e+05,0.3,0.01,1,0.489437041481309,5.34322862677402e-07,0.0513447992141973,0.0162829080436359,7.5754115477809e-07,0.0701967473573318,"BR"
"1812",30000,0.8,0.01,1,0.514612554265472,-9.02281372077523e-06,-0.0640553519117738,0.0403124612284244,1.7987888200457e-05,0.129710283992171,"BR"
"1912",3e+05,0.8,0.01,1,0.475585457766335,4.69303867845768e-07,0.042476511278319,0.0360405156459002,3.5875595117508e-07,0.0325650056812018,"BR"
"2012",30000,0.3,0.001,1,0.340680776251977,9.94695784118197e-05,0.893356558881687,0.0458571055854778,4.77874898151847e-05,0.511399768075784,"BR"
"2112",3e+05,0.3,0.001,1,0.315306276431198,9.63405174371608e-06,0.865253081854952,0.0276903543300685,2.0559078112508e-06,0.191878775567781,"BR"
"2212",30000,0.8,0.001,1,0.299579404112519,0.000110441393245742,1.07728990912752,0.0344093197860238,3.2640902854033e-05,0.405307192509184,"BR"
"2312",3e+05,0.8,0.001,1,0.272831297258841,7.51558702422447e-06,0.60090809171177,0.0179582080698567,1.56409434251391e-06,0.131589274618389,"BR"
"14",30000,0.3,0.01,-1,0.544433747288761,0.000170318998596063,1.4619648694944,0.0692633550191776,0.000110994364011267,1.0459447906427,"cl1"
"114",3e+05,0.3,0.01,-1,0.525899034140474,2.16081124834757e-05,1.82237207215815,0.0214266831239915,3.08558076723628e-06,0.358260259163654,"cl1"
"214",30000,0.8,0.01,-1,0.52357591565741,0.000240765825101707,1.94722827611639,0.0542899634089758,4.38176583114389e-05,0.403207314338155,"cl1"
"313",3e+05,0.8,0.01,-1,0.516752463708875,1.97644427705903e-05,1.65744524358531,0.0123850799830822,2.52046044231931e-06,0.205001529951763,"cl1"
"413",30000,0.3,0.001,-1,0.500112155437472,0.000294039989579253,2.39225109384811,0.0463637741130673,0.000183767066368044,1.57168880746988,"cl1"
"513",3e+05,0.3,0.001,-1,0.509011085918502,1.523782832296e-05,1.24598803574636,0.0173650231816712,4.26095145271794e-06,0.4295952320887,"cl1"
"613",30000,0.8,0.001,-1,0.500700013083983,0.000173724576642199,1.48560149833241,0.0225086638111856,4.14587874178801e-05,0.337492807320509,"cl1"
"713",3e+05,0.8,0.001,-1,0.508574582206159,1.3072019367232e-05,1.01416084232421,0.0157729615069413,4.308657469545e-06,0.303763061896665,"cl1"
"813",30000,0.3,0.01,0,0.498699633699634,0.000180902267741356,1.35657152135658,0.188604151197683,0.000263757078910471,1.88506428037884,"cl1"
"913",3e+05,0.3,0.01,0,0.529836809485177,2.31767695129598e-05,2.1303364577935,0.0145938626385121,2.50823804886817e-06,0.207994320854638,"cl1"
"1013",30000,0.8,0.01,0,0.566926268522463,0.00025102300625328,1.74418915169366,0.0525029793989473,6.18390218223393e-05,0.476179112678477,"cl1"
"1113",3e+05,0.8,0.01,0,0.507698225927706,1.94849787605397e-05,1.78595172974923,0.00670850912804023,2.67542361084799e-06,0.19817369441563,"cl1"
"1213",30000,0.3,0.001,0,0.497533851890312,0.000234500209868067,2.35672727686853,0.05340604665954,9.67344680915911e-05,1.2893588374227,"cl1"
"1313",3e+05,0.3,0.001,0,0.501626431419785,1.50999909590563e-05,1.32907724207033,0.0221477762248302,3.73468674006499e-06,0.280674138134439,"cl1"
"1413",30000,0.8,0.001,0,0.524596019814323,0.00018756316599042,1.63296182972316,0.0481175581813904,3.78308450801028e-05,0.532436236319484,"cl1"
"1513",3e+05,0.8,0.001,0,0.507827512403987,1.00524958459227e-05,0.802569415867225,0.0288122656662145,4.0170304888116e-06,0.356611249312943,"cl1"
"1613",30000,0.3,0.01,1,0.564196622091359,0.000169649406583885,1.18563285941438,0.099802127873628,0.00019563926869681,1.07863711810359,"cl1"
"1713",3e+05,0.3,0.01,1,0.516403515146759,2.16084947710307e-05,1.95978597117372,0.0133772155327663,2.56950652515188e-06,0.210985813324769,"cl1"
"1813",30000,0.8,0.01,1,0.516511119736209,0.000270111397206229,2.14087257332912,0.0326558211195095,6.33668742902058e-05,0.513173384561051,"cl1"
"1913",3e+05,0.8,0.01,1,0.513087654077052,1.89145570771942e-05,1.70367126805404,0.0135901827521604,1.71552791655702e-06,0.190259437374101,"cl1"
"2013",30000,0.3,0.001,1,0.552135366889848,0.000171666770805321,1.52307005474955,0.0556743060378294,5.28940713588248e-05,0.626368183605455,"cl1"
"2113",3e+05,0.3,0.001,1,0.499817458956745,1.73332597154309e-05,1.56374196355254,0.0261869311271364,3.29476676752766e-06,0.307956271576981,"cl1"
"2213",30000,0.8,0.001,1,0.534149851735241,0.000165920625007108,1.63095038151951,0.0382165961243215,4.18159985840632e-05,0.571333506878666,"cl1"
"2313",3e+05,0.8,0.001,1,0.500681882464466,1.07029056754524e-05,0.846537203190528,0.0166976161485741,3.34401686779166e-06,0.255202105094821,"cl1"
"15",30000,0.3,0.01,-1,0.524549122504943,4.40107873019877e-05,0.515165460394136,0.0844263727163034,7.67614593566933e-05,0.64747468263091,"cl2"
"115",3e+05,0.3,0.01,-1,0.496557452871445,1.12162015505592e-05,0.945759616957874,0.0166832423805632,1.6092266755971e-06,0.182775062636551,"cl2"
"215",30000,0.8,0.01,-1,0.504275332860091,9.63315905939009e-05,0.782179315248782,0.053599911668576,2.41503275973437e-05,0.218613357287538,"cl2"
"314",3e+05,0.8,0.01,-1,0.482188210206007,1.91252600978993e-05,1.60377702635476,0.0134241609267063,1.55331642528871e-05,1.30238630739968,"cl2"
"414",30000,0.3,0.001,-1,0.470696031083543,0.000130689658711423,1.07197365454291,0.0391269609619234,7.32438617833769e-05,0.651019517489113,"cl2"
"514",3e+05,0.3,0.001,-1,0.480978007622503,0.000155999386875138,12.6456968959481,0.0284991856950995,0.000126507678794633,9.86065578852067,"cl2"
"614",30000,0.8,0.001,-1,0.46399022034654,0.000131631292272618,1.17721282699061,0.0368837227893747,7.02508495543633e-05,0.785204968379511,"cl2"
"714",3e+05,0.8,0.001,-1,0.449720000299269,0.000818634967818426,64.1000935360946,0.0142422648984117,0.000216863441602415,17.0606191993324,"cl2"
"814",30000,0.3,0.01,0,0.557985347985348,-6.4401312022955e-05,0.0483184642404566,0.150266914309802,0.000171327504561304,0.782898486646888,"cl2"
"914",3e+05,0.3,0.01,0,0.497736628454307,1.0862741327522e-05,0.998822435956398,0.00993495883230729,1.31293337022857e-06,0.113108290678964,"cl2"
"1014",30000,0.8,0.01,0,0.557925996281452,6.53039072248588e-05,0.468732434219472,0.0505585895041527,2.0397593981504e-05,0.200858151744168,"cl2"
"1114",3e+05,0.8,0.01,0,0.479702797282904,1.05085246918226e-05,0.965218850670551,0.00832830703296651,1.12419256474802e-06,0.0943685663326405,"cl2"
"1214",30000,0.3,0.001,0,0.466208839650607,0.000114470583545718,1.1645156490578,0.0474427512961422,4.30834363632522e-05,0.693614574910912,"cl2"
"1314",3e+05,0.3,0.001,0,0.473395453791879,1.43677850863084e-05,1.2503024468566,0.0254210109321091,8.78415067821614e-06,0.686920625866845,"cl2"
"1414",30000,0.8,0.001,0,0.476742413032237,0.000101532005991178,0.898808322487579,0.0369450068534031,3.14607542735904e-05,0.405004472095968,"cl2"
"1514",3e+05,0.8,0.001,0,0.445232222755504,0.000235722735571134,18.3245590021,0.0245157891802512,0.00010682075760834,8.02688017261704,"cl2"
"1614",30000,0.3,0.01,1,0.622065887329045,-2.00716966111378e-05,0.091262037356765,0.115346213262248,0.000114189722198496,0.479430793454806,"cl2"
"1714",3e+05,0.3,0.01,1,0.485870907242839,1.09119349366841e-05,0.993571536531038,0.013141151391305,1.18535896333718e-06,0.13275939588087,"cl2"
"1814",30000,0.8,0.01,1,0.505849912739554,9.1285770939767e-05,0.729865099493421,0.024752895772708,2.70382331368223e-05,0.231587612817502,"cl2"
"1914",3e+05,0.8,0.01,1,0.485135732539811,1.01702737953767e-05,0.915762508672982,0.0127818821343293,7.75515797301458e-07,0.0880304374128938,"cl2"
"2014",30000,0.3,0.001,1,0.514398628772079,8.46365575156549e-05,0.753812127294579,0.0496865808309173,3.63922172087242e-05,0.386689023999712,"cl2"
"2114",3e+05,0.3,0.001,1,0.462092797401771,5.11174676362038e-05,4.80719294321676,0.0293599688258873,4.59001378837972e-05,4.62079131760705,"cl2"
"2214",30000,0.8,0.001,1,0.506168880552494,9.62130673010511e-05,0.952742742583987,0.0501090387369032,2.80601054830623e-05,0.388237488408555,"cl2"
"2314",3e+05,0.8,0.001,1,0.441027552521005,0.000274609892603544,21.9291483647625,0.0147627571945055,8.9236858464382e-05,7.40923649935274,"cl2"
"16",30000,0.3,0.01,-1,0.515129303745187,9.40849300740277e-05,0.891505205074059,0.0697681098102118,8.85470439425396e-05,0.806446424859133,"cl3"
"116",3e+05,0.3,0.01,-1,0.510166571958393,1.50928126782523e-05,1.27428849859402,0.0191276643423861,2.23105212987191e-06,0.262420004867931,"cl3"
"216",30000,0.8,0.01,-1,0.506624674899158,0.000154738665327929,1.25336919446546,0.0596317409818469,3.08271647371707e-05,0.285608858259709,"cl3"
"315",3e+05,0.8,0.01,-1,0.500204575593073,1.63537560108997e-05,1.37168284167056,0.0135497927593579,4.67125620011948e-06,0.391137097625879,"cl3"
"415",30000,0.3,0.001,-1,0.486065901937056,0.000198612384709139,1.6237179984334,0.0538297004145489,0.000121990647890097,1.05662393140388,"cl3"
"515",3e+05,0.3,0.001,-1,0.490826370408176,4.79351437892162e-05,3.88961413684451,0.0207686990915297,3.24108092729419e-05,2.56101726326222,"cl3"
"615",30000,0.8,0.001,-1,0.488070364966826,0.000136691509493926,1.18301230030687,0.0241198290482341,2.55297749128237e-05,0.279123401946385,"cl3"
"715",3e+05,0.8,0.001,-1,0.473311879189118,0.000212543656616138,16.6334648356788,0.0165063758524492,5.51781073911199e-05,4.30748909074321,"cl3"
"815",30000,0.3,0.01,0,0.523699633699634,3.38039762763106e-05,0.578899398644546,0.190139495319884,0.000207377478611495,1.23368180203016,"cl3"
"915",3e+05,0.3,0.01,0,0.509718534257039,1.58529913658983e-05,1.45728493723887,0.0124345969288579,1.75718965515693e-06,0.146710669198902,"cl3"
"1015",30000,0.8,0.01,0,0.560621194297243,0.000140761672120809,0.986259539324829,0.0412469755303189,3.45762001335861e-05,0.305208257956216,"cl3"
"1115",3e+05,0.8,0.01,0,0.494145850064789,1.40675171878309e-05,1.29034780889581,0.00800899592830571,1.7737077737606e-06,0.13506122276556,"cl3"
"1215",30000,0.3,0.001,0,0.480305838437261,0.000162207742172821,1.64040137924724,0.0483279451992347,6.57644882078336e-05,0.933318360033275,"cl3"
"1315",3e+05,0.3,0.001,0,0.491113089071407,1.25833741120595e-05,1.10550710434285,0.0204740536494927,3.09865997964833e-06,0.215525145172608,"cl3"
"1415",30000,0.8,0.001,0,0.506979433078134,0.000135863526848958,1.19103384519283,0.04854373776621,3.23460255969702e-05,0.445766155265669,"cl3"
"1515",3e+05,0.8,0.001,0,0.474584677551924,6.4731155011428e-05,5.04521064013197,0.0298698870446303,2.54587883804948e-05,1.90889715495003,"cl3"
"1615",30000,0.3,0.01,1,0.601647416910575,5.39170289797948e-05,0.526047301768711,0.117560077229013,0.000147406951237984,0.698854239530981,"cl3"
"1715",3e+05,0.3,0.01,1,0.500402018041443,1.51971038041965e-05,1.38038841216787,0.0135670334051352,1.65086612112626e-06,0.153798903627742,"cl3"
"1815",30000,0.8,0.01,1,0.500227862081033,0.000164127033711199,1.30450118052388,0.0268934301212009,4.17603050016352e-05,0.346724854004948,"cl3"
"1915",3e+05,0.8,0.01,1,0.501278881723745,1.35997556441623e-05,1.22490761493892,0.0131737433393075,1.17290917908083e-06,0.131789409399033,"cl3"
"2015",30000,0.3,0.001,1,0.535997207347135,0.000118396602708438,1.05181852655765,0.0532138215619154,4.09031400027591e-05,0.474650755180081,"cl3"
"2115",3e+05,0.3,0.001,1,0.48513945877225,2.33045747922306e-05,2.15040332797296,0.0282238463810434,1.1038415340897e-05,1.16193173229393,"cl3"
"2215",30000,0.8,0.001,1,0.52138953817817,0.000121268768242911,1.19573493341414,0.0411998439108713,3.09821611818333e-05,0.435262375072501,"cl3"
"2315",3e+05,0.8,0.001,1,0.466822326445686,7.50115970874489e-05,5.98309301160051,0.0169636940969049,2.32156842034274e-05,1.9068801029067,"cl3"
"17",30000,0.3,0.01,-1,0.541504193174904,-6.90580502086529e-05,-0.346214868457887,0.0811580989659959,7.49374892958057e-05,0.306654604237589,"rep"
"117",3e+05,0.3,0.01,-1,0.530386914312629,-2.27663064700623e-06,-0.18199025756446,0.019805456216511,1.32915614278243e-06,0.0922393854398788,"rep"
"217",30000,0.8,0.01,-1,0.556887567300363,-3.55615571831432e-05,-0.275366242314907,0.034516080080726,1.8388456698583e-05,0.129610898747748,"rep"
"316",3e+05,0.8,0.01,-1,0.518121454134418,-1.40471361194245e-06,-0.116720041005163,0.0087394010326848,5.93244298885127e-07,0.0469794645694739,"rep"
"416",30000,0.3,0.001,-1,0.522164703790736,-2.49090595707006e-05,-0.177940332518467,0.0746240422506655,1.94201233087916e-05,0.150062433165727,"rep"
"516",3e+05,0.3,0.001,-1,0.502462058167986,-7.73451560524685e-07,-0.0493233201838728,0.0309805113916867,1.77207693370883e-06,0.128477506375532,"rep"
"616",30000,0.8,0.001,-1,0.513224101998395,-1.08981720649132e-05,-0.0868445267991871,0.0328088386060566,1.57778553074127e-05,0.136408918400568,"rep"
